date,VRTX,dcf,Deviation
2003-05-19,13.06,15.365798118072005,-0.15006041992443675
2003-05-20,13.0,15.405798118072004,-0.15616186189340275
2003-05-21,13.04,15.725798118072005,-0.17078930416800275
2003-05-22,13.36,16.065798118072006,-0.16841977586089074
2003-05-23,13.7,16.825798118072004,-0.18577413660483033
2003-05-27,14.46,16.455798118072007,-0.12128236526432534
2003-05-28,14.09,16.395798118072005,-0.14063347825260641
2003-05-29,14.03,16.865798118072004,-0.1681389815186627
2003-05-30,14.5,16.895798118072005,-0.14179845789642942
2003-06-02,14.53,16.275798118072004,-0.10726344142432798
2003-06-03,13.91,17.365798118072004,-0.1990002471856258
2003-06-04,15.0,18.635798118072007,-0.19509752654737134
2003-06-05,16.27,18.255798118072004,-0.10877629700046909
2003-06-06,15.89,17.425798118072006,-0.08813358835365215
2003-06-09,15.06,17.855798118072006,-0.1565764856650319
2003-06-10,15.49,18.765798118072006,-0.17456215277714815
2003-06-11,16.4,18.305798118072005,-0.1041089880801509
2003-06-12,15.94,17.845798118072004,-0.10679254048839926
2003-06-13,15.48,18.565798118072006,-0.1662087510834388
2003-06-16,16.2,18.575798118072004,-0.12789749882997714
2003-06-17,16.21,17.895798118072005,-0.09420077869394416
2003-06-18,15.53,16.985798118072005,-0.08570678327579506
2003-06-19,14.62,17.385798118072007,-0.1590837590134585
2003-06-20,15.02,16.755798118072004,-0.10359387871830794
2003-06-23,14.39,16.835798118072006,-0.14527366632215788
2003-06-24,14.47,17.585798118072006,-0.17717695251317955
2003-06-25,15.22,17.935798118072004,-0.15141774568345423
2003-06-26,15.57,17.675798118072006,-0.11913454227105058
2003-06-27,15.31,16.995798118072006,-0.09918911170634936
2003-06-30,14.63,16.141917793910274,-0.09366407469133942
2003-07-01,14.4,16.571917793910274,-0.1310601356415365
2003-07-02,14.83,16.341917793910273,-0.09251777012815965
2003-07-03,14.6,16.871917793910274,-0.1346567605213379
2003-07-07,15.13,17.291917793910272,-0.12502475547689906
2003-07-08,15.55,17.731917793910274,-0.12305029942444323
2003-07-09,15.99,17.431917793910273,-0.08271710611290273
2003-07-10,15.69,17.961917793910274,-0.1264852573081331
2003-07-11,16.22,18.021917793910273,-0.0999847970962976
2003-07-14,16.28,17.851917793910275,-0.08805316112571915
2003-07-15,16.11,17.311917793910272,-0.06942718930499225
2003-07-16,15.57,16.621917793910274,-0.06328498353515277
2003-07-17,14.88,17.49191779391027,-0.1493214080173415
2003-07-18,15.75,17.151917793910272,-0.08173533774794661
2003-07-21,15.41,17.341917793910273,-0.11140162333076442
2003-07-22,15.6,17.841917793910273,-0.12565452995616178
2003-07-23,16.1,16.881917793910272,-0.04631688197133199
2003-07-24,15.14,15.541917793910272,-0.02586024448461266
2003-07-25,13.8,16.551917793910274,-0.16625975480151
2003-07-28,14.81,16.041917793910272,-0.07679367328374698
2003-07-29,14.3,16.071917793910274,-0.11024930668707511
2003-07-30,14.33,16.271917793910273,-0.11934166694457071
2003-07-31,14.53,15.661917793910273,-0.0722719790005788
2003-08-01,13.92,15.461917793910272,-0.09972357986003277
2003-08-04,13.72,14.631917793910274,-0.06232387351778379
2003-08-05,12.89,14.201917793910273,-0.09237610109761496
2003-08-06,12.46,14.251917793910273,-0.12573169588979416
2003-08-07,12.51,14.091917793910273,-0.11225709779501325
2003-08-08,12.35,14.531917793910273,-0.1501465824988788
2003-08-11,12.79,15.001917793910273,-0.14744233532649786
2003-08-12,13.26,14.871917793910272,-0.10838667993245077
2003-08-13,13.13,15.051917793910274,-0.12768590821615078
2003-08-14,13.31,14.621917793910272,-0.08972268975938702
2003-08-15,12.88,14.841917793910273,-0.1321876203030351
2003-08-18,13.1,14.641917793910274,-0.10530845860585103
2003-08-19,12.9,15.011917793910273,-0.14068274439705442
2003-08-20,13.27,15.071917793910274,-0.11955464583533815
2003-08-21,13.33,14.461917793910272,-0.07826885825522456
2003-08-22,12.72,14.511917793910273,-0.12347904800440823
2003-08-25,12.77,14.371917793910272,-0.11146165855395052
2003-08-26,12.63,14.131917793910274,-0.10627841286746509
2003-08-27,12.39,14.291917793910272,-0.13307645771099186
2003-08-28,12.55,14.341917793910273,-0.1249426903472518
2003-08-29,12.6,14.741917793910273,-0.14529437918824084
2003-09-02,13.0,14.671917793910273,-0.11395359607346078
2003-09-03,12.93,14.981917793910274,-0.13695962173442977
2003-09-04,13.24,15.651917793910274,-0.1540972694635978
2003-09-05,13.91,16.261917793910275,-0.14462733262561533
2003-09-08,14.52,16.191917793910275,-0.10325631683598824
2003-09-09,14.45,15.551917793910274,-0.07085414213941876
2003-09-10,13.81,15.811917793910274,-0.126608158479124
2003-09-11,14.07,16.181917793910273,-0.13051097038109094
2003-09-12,14.44,15.871917793910272,-0.09021706214101421
2003-09-15,14.13,15.901917793910274,-0.11142793069832357
2003-09-16,14.16,15.951917793910273,-0.11233243657977887
2003-09-17,14.21,16.301917793910274,-0.12832341693513682
2003-09-18,14.56,16.701917793910273,-0.12824382327466866
2003-09-19,14.96,15.961917793910272,-0.06276926161670371
2003-09-22,14.22,16.211917793910274,-0.1228674990357096
2003-09-23,14.47,15.331917793910273,-0.05621721988703987
2003-09-24,13.59,14.761917793910273,-0.07938790950276964
2003-09-25,13.02,13.921917793910273,-0.06478401950518564
2003-09-26,12.18,13.941917793910273,-0.12637556898232938
2003-09-29,12.2,14.041917793910272,-0.1311728085111764
2003-09-30,12.3,13.319107491856677,-0.07651469833693891
2003-10-01,12.31,13.859107491856678,-0.11177541503065047
2003-10-02,12.85,14.419107491856678,-0.10882140193093415
2003-10-03,13.41,14.369107491856678,-0.06674788203792248
2003-10-06,13.36,14.639107491856677,-0.08737605708327567
2003-10-07,13.63,14.359107491856678,-0.0507766581084631
2003-10-08,13.35,14.269107491856678,-0.06441240227401812
2003-10-09,13.26,14.409107491856677,-0.07974869314467237
2003-10-10,13.4,14.809107491856677,-0.09515141223949686
2003-10-13,13.8,14.559107491856677,-0.05213969965406651
2003-10-14,13.55,14.209107491856678,-0.04638626966784609
2003-10-15,13.2,14.209107491856678,-0.07101835864321548
2003-10-16,13.2,13.889107491856679,-0.04961495850332431
2003-10-17,12.88,14.039107491856678,-0.08256276209360258
2003-10-20,13.03,14.579107491856677,-0.10625530353774737
2003-10-21,13.57,13.509107491856678,0.00450751525813442
2003-10-22,12.5,13.529107491856678,-0.0760661774973781
2003-10-23,12.52,13.719107491856679,-0.08740419102105879
2003-10-24,12.71,13.489107491856677,-0.05775826846416787
2003-10-27,12.48,13.709107491856678,-0.08965627358212613
2003-10-28,12.7,13.969107491856679,-0.09085100766792076
2003-10-29,12.96,13.739107491856677,-0.05670728555828408
2003-10-30,12.73,14.129107491856677,-0.09902306233164793
2003-10-31,13.12,13.959107491856678,-0.06011182966720385
2003-11-03,12.95,14.019107491856678,-0.07626073860106253
2003-11-04,13.01,13.879107491856676,-0.06261984009898403
2003-11-05,12.87,14.029107491856678,-0.0826216131375066
2003-11-06,13.02,14.069107491856677,-0.07456816237020791
2003-11-07,13.06,13.659107491856677,-0.04386139374141784
2003-11-10,12.65,9.009107491856678,0.40413465056714215
2003-11-11,8.0,9.299107491856676,-0.13970238466372364
2003-11-12,8.29,9.349107491856678,-0.11328434214487215
2003-11-13,8.34,9.969107491856679,-0.1634155809020441
2003-11-14,8.96,9.809107491856677,-0.08656317535123237
2003-11-17,8.8,9.859107491856678,-0.10742427676455168
2003-11-18,8.85,10.009107491856678,-0.11580527962155651
2003-11-19,9.0,9.809107491856677,-0.08248533238405042
2003-11-20,8.8,9.689107491856678,-0.09176361110700215
2003-11-21,8.68,10.019107491856678,-0.13365536730143646
2003-11-24,9.01,9.989107491856677,-0.09801751484352983
2003-11-25,8.98,9.809107491856677,-0.0845242538676414
2003-11-26,8.8,9.749107491856677,-0.09735326978899916
2003-11-28,8.74,10.369107491856678,-0.15711164081731122
2003-12-01,9.36,10.219107491856679,-0.08406874010683207
2003-12-02,9.21,9.889107491856679,-0.06867227324770198
2003-12-03,8.88,10.109107491856678,-0.12158417475002381
2003-12-04,9.1,10.219107491856679,-0.10951127510386449
2003-12-05,9.21,10.249107491856677,-0.1013851686775934
2003-12-08,9.24,9.909107491856677,-0.06752449626836221
2003-12-09,8.9,10.029107491856678,-0.11258304816988729
2003-12-10,9.02,10.219107491856679,-0.11733974741064368
2003-12-11,9.21,10.169107491856678,-0.0943157983751004
2003-12-12,9.16,9.939107491856678,-0.07838807382805923
2003-12-15,8.93,10.059107491856677,-0.11224728364526804
2003-12-16,9.05,10.019107491856678,-0.09672593019331788
2003-12-17,9.01,10.129107491856676,-0.11048431391969982
2003-12-18,9.12,10.109107491856678,-0.09784320650002465
2003-12-19,9.1,10.329107491856677,-0.11899454941539611
2003-12-22,9.32,10.649107491856677,-0.12480928499153932
2003-12-23,9.64,10.689107491856678,-0.09814734229737354
2003-12-24,9.68,10.959107491856678,-0.1167163925353536
2003-12-26,9.95,11.229107491856677,-0.11390998730614021
2003-12-29,10.22,11.339107491856678,-0.09869449537014963
2003-12-30,10.33,11.359107491856678,-0.0905975661023054
2003-12-31,10.35,18.0669741912881,-0.4271315223890245
2004-01-02,10.5,17.6869741912881,-0.4063427759638004
2004-01-05,10.12,17.6469741912881,-0.42653058307321556
2004-01-06,10.08,17.9669741912881,-0.4389706417629501
2004-01-07,10.4,18.0469741912881,-0.4237261111050715
2004-01-08,10.48,17.6669741912881,-0.40680277864627923
2004-01-09,10.1,17.0269741912881,-0.4068235561684417
2004-01-12,9.46,17.0669741912881,-0.44571311270694414
2004-01-13,9.5,17.2469741912881,-0.44917874320246276
2004-01-14,9.68,17.4569741912881,-0.4454938241914339
2004-01-15,9.89,17.6269741912881,-0.43892809436982083
2004-01-16,10.06,17.6269741912881,-0.4292837845662687
2004-01-20,10.06,17.8369741912881,-0.43600299624173444
2004-01-21,10.27,17.8669741912881,-0.4251964607970593
2004-01-22,10.3,18.0169741912881,-0.42831688103430554
2004-01-23,10.45,18.0469741912881,-0.42095556356230757
2004-01-26,10.48,17.4369741912881,-0.39897829261936735
2004-01-27,9.87,17.6969741912881,-0.4422775388993435
2004-01-28,10.13,17.6569741912881,-0.4262890181377671
2004-01-29,10.09,17.4769741912881,-0.42266894202832606
2004-01-30,9.91,17.3569741912881,-0.4290479497875801
2004-02-02,9.79,17.3669741912881,-0.4362863736556357
2004-02-03,9.8,16.9869741912881,-0.4230873674355726
2004-02-04,9.42,17.1969741912881,-0.4522292180462697
2004-02-05,9.63,17.3169741912881,-0.44389822993183736
2004-02-06,9.75,17.7169741912881,-0.44968029558939415
2004-02-09,10.15,17.7369741912881,-0.4277490686666616
2004-02-10,10.17,17.7469741912881,-0.42694456585211005
2004-02-11,10.18,17.7069741912881,-0.42508528616884755
2004-02-12,10.14,17.8769741912881,-0.43278991782952403
2004-02-13,10.31,18.2869741912881,-0.4362107206936576
2004-02-17,10.72,18.4769741912881,-0.41981842432542427
2004-02-18,10.91,18.1469741912881,-0.3987978444782484
2004-02-19,10.58,17.7769741912881,-0.40484809809844335
2004-02-20,10.21,18.5369741912881,-0.4492089218747233
2004-02-23,10.97,18.5669741912881,-0.40916598003635474
2004-02-24,11.0,18.7169741912881,-0.4122981691602695
2004-02-25,11.15,18.8569741912881,-0.4087068324486922
2004-02-26,11.29,18.8369741912881,-0.4006468403390655
2004-02-27,11.27,18.5369741912881,-0.3920259108254782
2004-03-01,10.97,18.7269741912881,-0.41421396281395473
2004-03-02,11.16,18.6669741912881,-0.4021527063979986
2004-03-03,11.1,18.9369741912881,-0.4138451112688044
2004-03-04,11.37,18.8769741912881,-0.3976788925606859
2004-03-05,11.31,18.5769741912881,-0.39118179938560915
2004-03-08,11.01,18.0869741912881,-0.39127463313885
2004-03-09,10.52,17.7369741912881,-0.4068886898889932
2004-03-10,10.17,17.5669741912881,-0.4210727533803996
2004-03-11,10.0,17.7869741912881,-0.43779082982546236
2004-03-12,10.22,17.1669741912881,-0.40467085893410104
2004-03-15,9.6,17.0269741912881,-0.4361887266551525
2004-03-16,9.46,17.0669741912881,-0.44571311270694414
2004-03-17,9.5,17.2169741912881,-0.4482189556393096
2004-03-18,9.65,17.0669741912881,-0.4345805008057094
2004-03-19,9.5,16.6369741912881,-0.42898270498161584
2004-03-22,9.07,16.6869741912881,-0.45646227434478526
2004-03-23,9.12,16.4669741912881,-0.4461641893612147
2004-03-24,8.9,16.9169741912881,-0.4739011894583772
2004-03-25,9.35,16.7669741912881,-0.44235615243815807
2004-03-26,9.2,17.1169741912881,-0.46252182791264274
2004-03-29,9.55,17.2369741912881,-0.44595844409706453
2004-03-30,9.67,16.9869741912881,-0.43074029011244774
2004-03-31,9.42,10.318758931544037,-0.08709951821789019
2004-04-01,9.64,10.528758931544036,-0.08441250648082788
2004-04-02,9.85,10.598758931544037,-0.07064590641037982
2004-04-05,9.92,10.088758931544037,-0.01672742234095681
2004-04-06,9.41,10.458758931544036,-0.10027565779157
2004-04-07,9.78,10.138758931544038,-0.03538489611661011
2004-04-08,9.46,10.268758931544037,-0.07875917011350353
2004-04-12,9.59,9.608758931544036,-0.0019522741363042773
2004-04-13,8.93,9.838758931544037,-0.09236519949995581
2004-04-14,9.16,9.538758931544036,-0.03970735965362393
2004-04-15,8.86,9.318758931544037,-0.049229616831393375
2004-04-16,8.64,9.748758931544037,-0.1137333417853249
2004-04-19,9.07,9.238758931544037,-0.01826640707853522
2004-04-20,8.56,9.948758931544036,-0.1395911732407915
2004-04-21,9.27,9.928758931544037,-0.06634856743788342
2004-04-22,9.25,9.708758931544036,-0.047252067414457644
2004-04-23,9.03,9.778758931544036,-0.07656993456794525
2004-04-26,9.1,10.098758931544037,-0.09889917546445814
2004-04-27,9.42,9.798758931544036,-0.038653765664623085
2004-04-28,9.12,9.778758931544036,-0.06736631265334003
2004-04-29,9.1,9.318758931544037,-0.023475114352785487
2004-04-30,8.64,9.698758931544036,-0.10916437237145371
2004-05-03,9.02,9.918758931544037,-0.09061203500830817
2004-05-04,9.24,9.978758931544037,-0.07403314746974521
2004-05-05,9.3,9.588758931544037,-0.030114317567637383
2004-05-06,8.91,9.208758931544036,-0.03244290938278949
2004-05-07,8.53,9.358758931544036,-0.08855436256090277
2004-05-10,8.68,9.448758931544036,-0.0813608366044336
2004-05-11,8.77,9.638758931544038,-0.09013182482455462
2004-05-12,8.96,9.178758931544037,-0.023833171039304824
2004-05-13,8.5,8.988758931544037,-0.05437446206604202
2004-05-14,8.31,8.898758931544037,-0.06616191494490575
2004-05-17,8.22,9.108758931544036,-0.09757190175120611
2004-05-18,8.43,8.978758931544037,-0.061117459075123004
2004-05-19,8.3,8.848758931544037,-0.062015355575776976
2004-05-20,8.17,9.368758931544036,-0.1279527993305376
2004-05-21,8.69,9.468758931544036,-0.08224509010887315
2004-05-24,8.79,9.328758931544037,-0.057752476561731214
2004-05-25,8.65,9.618758931544036,-0.10071558487312327
2004-05-26,8.94,9.448758931544036,-0.053843995304566405
2004-05-27,8.77,9.478758931544037,-0.07477338928679611
2004-05-28,8.8,9.948758931544036,-0.11546756127558011
2004-06-01,9.27,9.818758931544037,-0.05588882824906505
2004-06-02,9.14,9.478758931544037,-0.035738743224779435
2004-06-03,8.8,9.928758931544037,-0.11368580296152897
2004-06-04,9.25,9.868758931544036,-0.06269875835818262
2004-06-07,9.19,9.898758931544037,-0.071600787173982
2004-06-08,9.22,9.658758931544037,-0.0454260153559809
2004-06-09,8.98,9.928758931544037,-0.09555664893119664
2004-06-10,9.25,10.158758931544037,-0.08945570395634084
2004-06-14,9.48,10.328758931544037,-0.08217433838560473
2004-06-15,9.65,10.328758931544037,-0.06571543939040991
2004-06-16,9.65,10.228758931544037,-0.056581539893293065
2004-06-17,9.55,10.608758931544036,-0.09980045153028472
2004-06-18,9.93,10.408758931544037,-0.04599577477898398
2004-06-21,9.73,10.828758931544037,-0.10146674595768923
2004-06-22,10.15,11.168758931544037,-0.0912150524322578
2004-06-23,10.49,11.398758931544037,-0.07972437499570317
2004-06-24,10.72,11.258758931544037,-0.047852426259396785
2004-06-25,10.58,11.178758931544037,-0.05356220088568764
2004-06-28,10.5,11.418758931544037,-0.08046048936246375
2004-06-29,10.74,11.518758931544037,-0.06760788520466476
2004-06-30,10.84,11.548202317053054,-0.06132576288581837
2004-07-01,10.74,11.398202317053054,-0.05774615143199424
2004-07-02,10.59,11.148202317053054,-0.050071060891960006
2004-07-06,10.34,11.548202317053054,-0.10462254504053159
2004-07-07,10.74,10.848202317053053,-0.00997421636237017
2004-07-08,10.04,10.828202317053053,-0.07279161341599005
2004-07-09,10.02,10.968202317053054,-0.0864501118454768
2004-07-12,10.16,10.898202317053054,-0.06773615460395199
2004-07-13,10.09,10.868202317053054,-0.0716035913162929
2004-07-14,10.06,10.708202317053054,-0.0605332527216802
2004-07-15,9.9,10.628202317053054,-0.06851603830354691
2004-07-16,9.82,10.838202317053053,-0.09394568280488658
2004-07-19,10.03,10.868202317053054,-0.07712428353839629
2004-07-20,10.06,9.818202317053053,0.02462749036317713
2004-07-21,9.01,10.078202317053053,-0.10599135475238253
2004-07-22,9.27,9.808202317053054,-0.054872676934621056
2004-07-23,9.0,9.808202317053054,-0.08240065721807865
2004-07-26,9.0,10.208202317053054,-0.1183560317015585
2004-07-27,9.4,10.058202317053054,-0.06543935947054003
2004-07-28,9.25,10.048202317053054,-0.07943732539087167
2004-07-29,9.24,10.038202317053054,-0.0795164604021833
2004-07-30,9.23,9.718202317053054,-0.0502358667915751
2004-08-02,8.91,9.608202317053054,-0.07266732048448377
2004-08-03,8.8,9.818202317053053,-0.10370557503022282
2004-08-04,9.01,9.408202317053053,-0.042325016366971946
2004-08-05,8.6,9.178202317053053,-0.06299733837624788
2004-08-06,8.37,8.978202317053054,-0.06774210421810667
2004-08-09,8.17,9.318202317053053,-0.1232214410017426
2004-08-10,8.51,9.648202317053054,-0.11797040315389096
2004-08-11,8.84,9.608202317053054,-0.07995276241109284
2004-08-12,8.8,9.398202317053054,-0.063650717112954
2004-08-13,8.59,10.068202317053053,-0.14681889283743765
2004-08-16,9.26,9.808202317053054,-0.0558922317599343
2004-08-17,9.0,10.258202317053053,-0.12265329520372592
2004-08-18,9.45,10.208202317053054,-0.0742738332866365
2004-08-19,9.4,10.748202317053053,-0.1254351450859834
2004-08-20,9.94,10.628202317053054,-0.0647524667411371
2004-08-23,9.82,10.518202317053055,-0.06638038478505648
2004-08-24,9.71,10.808202317053054,-0.10160823093775018
2004-08-25,10.0,10.568202317053053,-0.053765276251022454
2004-08-26,9.76,10.768202317053055,-0.09362772795013485
2004-08-27,9.96,10.478202317053054,-0.04945526926977628
2004-08-30,9.67,10.538202317053054,-0.08238618797896091
2004-08-31,9.73,10.998202317053053,-0.11530996434632468
2004-09-01,10.19,11.148202317053054,-0.0859512852208757
2004-09-02,10.34,11.058202317053054,-0.06494747486628105
2004-09-03,10.25,11.148202317053054,-0.08056925157153827
2004-09-07,10.34,11.058202317053054,-0.06494747486628105
2004-09-08,10.25,11.218202317053054,-0.08630636974529038
2004-09-09,10.41,11.558202317053054,-0.09934090834860954
2004-09-10,10.75,11.608202317053054,-0.07393068225493538
2004-09-13,10.8,10.908202317053053,-0.009919353703579326
2004-09-14,10.1,11.368202317053054,-0.11155697987100976
2004-09-15,10.56,11.368202317053054,-0.07109323836018444
2004-09-16,10.56,11.688202317053054,-0.09652487922860553
2004-09-17,10.88,11.218202317053054,-0.03014763930036668
2004-09-20,10.41,11.368202317053054,-0.08428793667893186
2004-09-21,10.56,10.848202317053053,-0.026566827261324866
2004-09-22,10.04,10.838202317053053,-0.0736471135805562
2004-09-23,10.03,10.648202317053054,-0.05805696573430108
2004-09-24,9.84,10.458202317053054,-0.059111719042288846
2004-09-27,9.65,10.718202317053054,-0.0996624513565586
2004-09-28,9.91,10.788202317053054,-0.08140395324852856
2004-09-29,9.98,11.308202317053054,-0.11745477130791082
2004-09-30,10.5,11.06035889360189,-0.05066371706310924
2004-10-01,10.59,11.370358893601889,-0.06863098173981097
2004-10-04,10.9,11.590358893601888,-0.059563202480553024
2004-10-05,11.12,12.08035889360189,-0.07949754655969077
2004-10-06,11.61,11.52035889360189,0.007781103629323161
2004-10-07,11.05,11.22035889360189,-0.015183016445136421
2004-10-08,10.75,11.510358893601888,-0.06605866077942524
2004-10-11,11.04,11.04035889360189,-3.250742166538423e-05
2004-10-12,10.57,10.56035889360189,0.0009129525326976307
2004-10-13,10.09,10.65035889360189,-0.05261408551579616
2004-10-14,10.18,10.79035889360189,-0.05656520785085295
2004-10-15,10.32,10.92035889360189,-0.05497611383025447
2004-10-18,10.45,10.71035889360189,-0.02430907275734928
2004-10-19,10.24,10.94035889360189,-0.06401608031446493
2004-10-20,10.47,10.870358893601889,-0.036830328926631184
2004-10-21,10.4,10.48035889360189,-0.0076675707786064695
2004-10-22,10.01,10.700358893601889,-0.06451735876024478
2004-10-25,10.23,10.56035889360189,-0.03128292295085178
2004-10-26,10.09,10.92035889360189,-0.07603769268868876
2004-10-27,10.45,11.22035889360189,-0.06865724179653176
2004-10-28,10.75,11.350358893601891,-0.05289338418543832
2004-10-29,10.88,11.94035889360189,-0.0888046082241356
2004-11-01,11.47,11.31035889360189,0.014114592463411402
2004-11-02,10.84,11.89035889360189,-0.08833702186795056
2004-11-03,11.42,11.47035889360189,-0.0043903502993249965
2004-11-04,11.0,11.780358893601889,-0.06624237008820799
2004-11-05,11.31,11.65035889360189,-0.02921445568417702
2004-11-08,11.18,11.930358893601891,-0.06289491374851264
2004-11-09,11.46,11.950358893601889,-0.041032984696754315
2004-11-10,11.48,12.38035889360189,-0.07272478135243654
2004-11-11,11.91,12.21035889360189,-0.024598694945754285
2004-11-12,11.74,12.16035889360189,-0.03456796771212556
2004-11-15,11.69,11.64035889360189,0.004264568373866462
2004-11-16,11.17,11.120358893601889,0.004463984199887028
2004-11-17,10.65,11.25035889360189,-0.05336353260190796
2004-11-18,10.78,10.96035889360189,-0.01645556458075248
2004-11-19,10.49,11.33035889360189,-0.07416877977946745
2004-11-22,10.86,11.32035889360189,-0.04066645747972519
2004-11-23,10.85,11.340358893601888,-0.043240156524370965
2004-11-24,10.87,11.110358893601889,-0.021633765020885654
2004-11-26,10.64,10.89035889360189,-0.02298903975965161
2004-11-29,10.42,11.090358893601888,-0.06044519388715386
2004-11-30,10.62,11.180358893601891,-0.05011993791385039
2004-12-01,10.71,11.54035889360189,-0.07195260574281193
2004-12-02,11.07,11.610358893601889,-0.046541101662211704
2004-12-03,11.14,11.69035889360189,-0.047078015192767
2004-12-06,11.22,10.99035889360189,0.020894777743045045
2004-12-07,10.52,11.40035889360189,-0.0772220332551079
2004-12-08,10.93,11.340358893601888,-0.03618570606556448
2004-12-09,10.87,11.350358893601891,-0.042321031264717646
2004-12-10,10.88,11.74035889360189,-0.0732821629559175
2004-12-13,11.27,11.94035889360189,-0.05614227340864053
2004-12-14,11.47,11.930358893601891,-0.03858717895308039
2004-12-15,11.46,11.850358893601891,-0.03294068113098658
2004-12-16,11.38,11.74035889360189,-0.030694027062347584
2004-12-17,11.27,11.38035889360189,-0.009697312240647848
2004-12-20,10.91,11.430358893601891,-0.045524283047066905
2004-12-21,10.96,11.350358893601891,-0.034391766574176974
2004-12-22,10.88,11.40035889360189,-0.045644080020491695
2004-12-23,10.93,11.22035889360189,-0.02587786151541549
2004-12-27,10.75,11.340358893601888,-0.05205821959787904
2004-12-28,10.87,11.32035889360189,-0.03978309326009333
2004-12-29,10.85,11.22035889360189,-0.03300775822893487
2004-12-30,10.75,11.04035889360189,-0.026299769454973032
2004-12-31,10.57,15.37433929669812,-0.3124907811635149
2005-01-03,10.24,15.224339296698119,-0.32739281485792493
2005-01-04,10.09,15.03433929669812,-0.32886974273515357
2005-01-05,9.9,15.654339296698119,-0.3675874904482138
2005-01-06,10.52,15.62433929669812,-0.3266915291436878
2005-01-07,10.49,15.914339296698119,-0.34084602543465636
2005-01-10,10.78,16.05433929669812,-0.32853044894740013
2005-01-11,10.92,16.32433929669812,-0.3310602161884274
2005-01-12,11.19,15.52433929669812,-0.27919637762748417
2005-01-13,10.39,15.654339296698119,-0.3362862652279739
2005-01-14,10.52,15.94433929669812,-0.34020470812618964
2005-01-18,10.81,15.61433929669812,-0.3076876456574802
2005-01-19,10.48,15.664339296698119,-0.33096444085521837
2005-01-20,10.53,15.33433929669812,-0.313305921027365
2005-01-21,10.2,15.33433929669812,-0.3348262482886156
2005-01-24,10.2,15.574339296698119,-0.3450765515194292
2005-01-25,10.44,15.69433929669812,-0.3347920034966724
2005-01-26,10.56,15.474339296698119,-0.31757991100445426
2005-01-27,10.34,15.18433929669812,-0.31903523769068676
2005-01-28,10.05,15.304339296698119,-0.34332349765871506
2005-01-31,10.17,15.84433929669812,-0.358130382746892
2005-02-01,10.71,15.70433929669812,-0.31802288541665624
2005-02-02,10.57,15.70433929669812,-0.32693761894062157
2005-02-03,10.57,16.43433929669812,-0.356834503099029
2005-02-04,11.3,16.25433929669812,-0.30480102612995996
2005-02-07,11.12,16.15433929669812,-0.31164006179609693
2005-02-08,11.02,15.68433929669812,-0.2973883189124875
2005-02-09,10.55,16.45433929669812,-0.3588317458533834
2005-02-10,11.32,16.68433929669812,-0.3215194321635342
2005-02-11,11.55,16.33433929669812,-0.2929006928162219
2005-02-14,11.2,16.56433929669812,-0.32384867277908447
2005-02-15,11.43,16.55433929669812,-0.3095465910693401
2005-02-16,11.42,16.63433929669812,-0.3134683742884308
2005-02-17,11.5,16.56433929669812,-0.30573747651423855
2005-02-18,11.43,16.14433929669812,-0.2920119064681891
2005-02-22,11.01,16.624339296698118,-0.33771804078933976
2005-02-23,11.49,16.82433929669812,-0.3170608487279507
2005-02-24,11.69,17.124339296698118,-0.31734592515028925
2005-02-25,11.99,16.67433929669812,-0.28093102901088973
2005-02-28,11.54,16.874339296698118,-0.31612137239304616
2005-03-01,11.74,16.54433929669812,-0.2903917291914436
2005-03-02,11.41,16.58433929669812,-0.3120015337438441
2005-03-03,11.45,15.814339296698119,-0.27597354621127623
2005-03-04,10.68,15.564339296698119,-0.3138160382904466
2005-03-07,10.43,15.484339296698119,-0.32641620671383165
2005-03-08,10.35,15.484339296698119,-0.3315827171129585
2005-03-09,10.35,15.564339296698119,-0.33501835171405636
2005-03-10,10.43,15.27433929669812,-0.3171554070260394
2005-03-11,10.14,15.814339296698119,-0.3588097605748768
2005-03-14,10.68,15.474339296698119,-0.3098251372658686
2005-03-15,10.34,15.42433929669812,-0.3296309293317038
2005-03-16,10.29,15.494339296698119,-0.335886493579444
2005-03-17,10.36,15.53433929669812,-0.33309040042648896
2005-03-18,10.4,15.224339296698119,-0.31688332759008
2005-03-21,10.09,15.144339296698119,-0.33374445709890455
2005-03-22,10.01,15.09433929669812,-0.33683748567983474
2005-03-23,9.96,15.054339296698119,-0.33839673706673157
2005-03-24,9.92,14.77433929669812,-0.3285655757061843
2005-03-28,9.64,14.36433929669812,-0.32889360235204734
2005-03-29,9.23,14.59433929669812,-0.3675630110855219
2005-03-30,9.46,14.494339296698119,-0.34733140943133334
2005-03-31,9.36,9.570501586342347,-0.02199483323243434
2005-04-01,9.1,9.300501586342348,-0.021558147641927317
2005-04-04,8.83,9.480501586342347,-0.0686146803961789
2005-04-05,9.01,9.970501586342348,-0.096334329624705
2005-04-06,9.5,10.430501586342348,-0.08920966826377197
2005-04-07,9.96,10.470501586342348,-0.04875617296197554
2005-04-08,10.0,10.500501586342347,-0.04766454080568239
2005-04-11,10.03,10.600501586342348,-0.053818357715957665
2005-04-12,10.13,10.110501586342348,0.0019285307945544616
2005-04-13,9.64,9.980501586342347,-0.03411668074962293
2005-04-14,9.51,10.040501586342348,-0.052836163789263924
2005-04-15,9.57,10.020501586342348,-0.04495798762772196
