date,HII,dcf,Deviation
2013-05-10,53.81,3343553000.0,-0.9999999839063416
2013-05-13,53.51,3375745000.0,-0.9999999841486842
2013-05-14,54.15,3397374000.0,-0.999999984061219
2013-05-15,54.58,3427051000.0,-0.9999999840737707
2013-05-16,55.17,3459746000.0,-0.9999999840537427
2013-05-17,55.82,3431578000.0,-0.9999999837334311
2013-05-20,55.26,3468800000.0,-0.9999999840694188
2013-05-21,56.0,3447171000.0,-0.9999999837547948
2013-05-22,55.57,3468800000.0,-0.9999999839800507
2013-05-23,56.0,3435602000.0,-0.999999983700091
2013-05-24,55.34,3455219000.0,-0.9999999839836491
2013-05-28,55.73,3409949000.0,-0.9999999836566471
2013-05-29,54.83,3433087000.0,-0.9999999840289512
2013-05-30,55.29,3429566000.0,-0.9999999838784266
2013-05-31,55.22,3391338000.0,-0.9999999837173411
2013-06-03,54.46,3411961000.0,-0.9999999840385045
2013-06-04,54.87,3390332000.0,-0.9999999838157443
2013-06-05,54.44,3428560000.0,-0.9999999841216137
2013-06-06,55.2,3469806000.0,-0.9999999840913296
2013-06-07,56.02,3501998000.0,-0.9999999840034175
2013-06-10,56.66,3470309000.0,-0.9999999836729236
2013-06-11,56.03,3432081000.0,-0.9999999836746277
2013-06-12,55.27,3468297000.0,-0.9999999840642252
2013-06-13,55.99,3473327000.0,-0.999999983880009
2013-06-14,56.09,3484393000.0,-0.9999999839025047
2013-06-17,56.31,3551292000.0,-0.999999984143799
2013-06-18,57.64,3501495000.0,-0.99999998353846
2013-06-19,56.65,3465279000.0,-0.99999998365211
2013-06-20,55.93,3421015000.0,-0.9999999836510509
2013-06-21,55.05,3420512000.0,-0.9999999839059182
2013-06-24,55.04,3402404000.0,-0.9999999838232027
2013-06-25,54.68,3435099000.0,-0.9999999840819725
2013-06-26,55.33,3498477000.0,-0.9999999841845466
2013-06-27,56.59,3492944000.0,-0.9999999837987669
2013-06-28,56.48,3497460000.0,-0.9999999838511376
2013-07-01,56.92,3481300000.0,-0.999999983649786
2013-07-02,56.6,3516650000.0,-0.999999983905137
2013-07-03,57.3,3554525000.0,-0.9999999838797027
2013-07-05,58.05,3540890000.0,-0.9999999836058167
2013-07-08,57.78,3565635000.0,-0.9999999837953127
2013-07-09,58.27,3610580000.0,-0.9999999838613187
2013-07-10,59.16,3682795000.0,-0.9999999839361138
2013-07-11,60.59,3662595000.0,-0.9999999834570844
2013-07-12,60.19,3696935000.0,-0.9999999837189456
2013-07-15,60.87,3654010000.0,-0.9999999833415891
2013-07-16,60.02,3678250000.0,-0.9999999836824577
2013-07-17,60.5,3753495000.0,-0.999999983881689
2013-07-18,61.99,3793895000.0,-0.9999999836605915
2013-07-19,62.79,3800965000.0,-0.9999999834805109
2013-07-22,62.93,3817630000.0,-0.999999983515951
2013-07-23,63.26,3821670000.0,-0.9999999834470271
2013-07-24,63.34,3809045000.0,-0.9999999833711599
2013-07-25,63.09,3779755000.0,-0.999999983308442
2013-07-26,62.51,3758545000.0,-0.9999999833685642
2013-07-29,62.09,3750465000.0,-0.9999999834447195
2013-07-30,61.93,3763090000.0,-0.99999998354278
2013-07-31,62.18,3814600000.0,-0.9999999836994704
2013-08-01,63.2,3822175000.0,-0.999999983464912
2013-08-02,63.35,3832275000.0,-0.9999999834693492
2013-08-05,63.55,3814095000.0,-0.9999999833381182
2013-08-06,63.19,3821165000.0,-0.9999999834631584
2013-08-07,63.33,3831265000.0,-0.9999999834702116
2013-08-08,63.53,3860555000.0,-0.9999999835438169
2013-08-09,64.11,3875200000.0,-0.9999999834563378
2013-08-12,64.4,3895400000.0,-0.9999999834676798
2013-08-13,64.8,3850960000.0,-0.999999983173027
2013-08-14,63.92,3816620000.0,-0.999999983252197
2013-08-15,63.24,3828235000.0,-0.9999999834806379
2013-08-16,63.47,3829750000.0,-0.9999999834271166
2013-08-19,63.5,3852980000.0,-0.99999998351925
2013-08-20,63.96,3851465000.0,-0.9999999833933322
2013-08-21,63.93,3916105000.0,-0.9999999836751058
2013-08-22,65.21,3923175000.0,-0.9999999833782587
2013-08-23,65.35,3936810000.0,-0.9999999834002657
2013-08-26,65.62,3850960000.0,-0.9999999829600931
2013-08-27,63.92,3866110000.0,-0.9999999834665853
2013-08-28,64.22,3885805000.0,-0.99999998347318
2013-08-29,64.61,3820660000.0,-0.9999999830893092
2013-08-30,63.32,3834295000.0,-0.999999983485882
2013-09-03,63.59,3867120000.0,-0.9999999835562382
2013-09-04,64.24,3861565000.0,-0.9999999833642578
2013-09-05,64.13,3893885000.0,-0.999999983530587
2013-09-06,64.77,3951960000.0,-0.9999999836106641
2013-09-09,65.92,3997915000.0,-0.9999999835114053
2013-09-10,66.83,4034780000.0,-0.9999999834365194
2013-09-11,67.56,4057000000.0,-0.999999983347301
2013-09-12,68.0,4049425000.0,-0.9999999832074924
2013-09-13,67.85,4092350000.0,-0.9999999834202842
2013-09-16,68.7,4123660000.0,-0.9999999833400426
2013-09-17,69.32,4132245000.0,-0.9999999832246151
2013-09-18,69.49,4112045000.0,-0.9999999831008659
2013-09-19,69.09,4046395000.0,-0.9999999829255424
2013-09-20,67.79,4037810000.0,-0.9999999832111962
2013-09-23,67.62,4030235000.0,-0.999999983221822
2013-09-24,67.47,4025690000.0,-0.9999999832401402
2013-09-25,67.38,4027205000.0,-0.9999999832687931
2013-09-26,67.41,4027710000.0,-0.9999999832634425
2013-09-27,67.42,4026700000.0,-0.9999999832567611
2013-09-30,67.4,4365360000.0,-0.9999999845602654
2013-10-01,68.72,4332535000.0,-0.9999999841386163
2013-10-02,68.07,4310315000.0,-0.9999999842076507
2013-10-03,67.63,4322435000.0,-0.9999999843537265
2013-10-04,67.87,4307285000.0,-0.9999999842429744
2013-10-07,67.57,4294155000.0,-0.9999999842646574
2013-10-08,67.31,4299205000.0,-0.999999984343617
2013-10-09,67.41,4447675000.0,-0.9999999848437667
2013-10-10,70.35,4468380000.0,-0.9999999842560391
2013-10-11,70.76,4495650000.0,-0.9999999842603405
2013-10-14,71.3,4490095000.0,-0.9999999841206032
2013-10-15,71.19,4507265000.0,-0.9999999842054993
2013-10-16,71.53,4528475000.0,-0.9999999842043955
2013-10-17,71.95,4583015000.0,-0.9999999843007278
2013-10-18,73.03,4544635000.0,-0.9999999839305027
2013-10-21,72.27,4542110000.0,-0.9999999840888926
2013-10-22,72.22,4534535000.0,-0.9999999840733393
2013-10-23,72.07,4552210000.0,-0.9999999841681293
2013-10-24,72.42,4527970000.0,-0.9999999840060778
2013-10-25,71.94,4513830000.0,-0.9999999840623152
2013-10-28,71.66,4531000000.0,-0.9999999841845068
2013-10-29,72.0,4511810000.0,-0.9999999840418812
2013-10-30,71.62,4508275000.0,-0.9999999841136576
2013-10-31,71.55,4522415000.0,-0.9999999841788071
2013-11-01,71.83,4570895000.0,-0.9999999842853533
2013-11-04,72.79,4543625000.0,-0.9999999839797519
2013-11-05,72.25,4563825000.0,-0.9999999841689811
2013-11-06,72.65,4579480000.0,-0.9999999841357534
2013-11-07,72.96,4737040000.0,-0.9999999845979768
2013-11-08,76.08,4769865000.0,-0.999999984049863
2013-11-11,76.73,4796125000.0,-0.999999984001668
2013-11-12,77.25,4856220000.0,-0.9999999840925659
2013-11-13,78.44,4882985000.0,-0.9999999839360555
2013-11-14,78.97,4902680000.0,-0.9999999838924833
2013-11-15,79.36,4890055000.0,-0.9999999837711436
2013-11-18,79.11,4892580000.0,-0.999999983830617
2013-11-19,79.16,4907225000.0,-0.9999999838686834
2013-11-20,79.45,4960755000.0,-0.9999999839842927
2013-11-21,80.51,4958735000.0,-0.9999999837640043
2013-11-22,80.47,4984995000.0,-0.9999999838575565
2013-11-25,80.99,5028930000.0,-0.9999999838951825
2013-11-26,81.86,5073370000.0,-0.9999999838647684
2013-11-27,82.74,5047615000.0,-0.9999999836081
2013-11-29,82.23,5057715000.0,-0.9999999837416699
2013-12-02,82.43,5086500000.0,-0.9999999837943576
2013-12-03,83.0,5074885000.0,-0.9999999836449496
2013-12-04,82.77,5024385000.0,-0.999999983526342
2013-12-05,81.77,5051655000.0,-0.9999999838132255
2013-12-06,82.31,5009740000.0,-0.9999999835700056
2013-12-09,81.48,4955705000.0,-0.9999999835583434
2013-12-10,80.41,4910760000.0,-0.9999999836257524
2013-12-11,79.52,4947120000.0,-0.9999999839260014
2013-12-12,80.24,5004185000.0,-0.9999999839654209
2013-12-13,81.37,5075390000.0,-0.9999999839677345
2013-12-16,82.78,5155180000.0,-0.9999999839423648
2013-12-17,84.36,5171845000.0,-0.9999999836886063
2013-12-18,84.69,5154675000.0,-0.9999999835702542
2013-12-19,84.35,5290520000.0,-0.9999999840563877
2013-12-20,87.04,5319810000.0,-0.9999999836385134
2013-12-23,87.62,5331930000.0,-0.9999999835669261
2013-12-24,87.86,5350615000.0,-0.9999999835794577
2013-12-26,88.23,5378390000.0,-0.9999999835954626
2013-12-27,88.78,5380410000.0,-0.9999999834993988
2013-12-30,88.82,5440505000.0,-0.9999999836743096
2013-12-31,90.01,5473664000.0,-0.9999999835558047
2014-01-02,87.91,5499368000.0,-0.9999999840145267
2014-01-03,88.42,5581016000.0,-0.9999999841570065
2014-01-06,90.04,5638976000.0,-0.999999984032562
2014-01-07,91.19,5616800000.0,-0.9999999837647771
2014-01-08,90.75,5622848000.0,-0.999999983860492
2014-01-09,90.87,5710040000.0,-0.9999999840859258
2014-01-10,92.6,5731208000.0,-0.9999999838428478
2014-01-13,93.02,5787656000.0,-0.999999983927863
2014-01-14,94.14,5846120000.0,-0.9999999838970121
2014-01-15,95.3,5842088000.0,-0.9999999836873392
2014-01-16,95.22,5843096000.0,-0.9999999837038447
2014-01-17,95.24,5888960000.0,-0.9999999838273651
2014-01-21,96.15,5978672000.0,-0.9999999839178333
2014-01-22,97.93,5941880000.0,-0.9999999835186844
2014-01-23,97.2,5752880000.0,-0.9999999831041148
2014-01-24,93.45,5729696000.0,-0.9999999836902341
2014-01-27,92.99,5774552000.0,-0.9999999838965863
2014-01-28,93.88,5741792000.0,-0.9999999836497038
2014-01-29,93.23,5776064000.0,-0.9999999838592508
2014-01-30,93.91,5832008000.0,-0.9999999838974843
2014-01-31,95.02,5564384000.0,-0.9999999829235365
2014-02-03,89.71,5614280000.0,-0.9999999840211033
2014-02-04,90.7,5607224000.0,-0.9999999838244379
2014-02-05,90.56,5620328000.0,-0.9999999838870613
2014-02-06,90.82,5724656000.0,-0.9999999841352912
2014-02-07,92.89,5651072000.0,-0.9999999835624108
2014-02-10,91.43,5720624000.0,-0.9999999840174778
2014-02-11,92.81,5754392000.0,-0.9999999838714498
2014-02-12,93.48,5847128000.0,-0.999999984012664
2014-02-13,95.32,5881904000.0,-0.9999999837943632
2014-02-14,96.01,5940368000.0,-0.9999999838377016
2014-02-18,97.17,5881400000.0,-0.9999999834784236
2014-02-19,96.0,5982704000.0,-0.999999983953744
2014-02-20,98.01,5987240000.0,-0.9999999836301868
2014-02-21,98.1,5986736000.0,-0.9999999836137755
2014-02-24,98.09,5931800000.0,-0.9999999834637041
2014-02-25,97.0,5926760000.0,-0.9999999836335536
2014-02-26,96.9,6117272000.0,-0.9999999841596058
2014-02-27,100.68,6150032000.0,-0.9999999836293535
2014-02-28,101.33,6247304000.0,-0.9999999837802034
2014-03-03,103.26,6312320000.0,-0.9999999836415138
2014-03-04,104.55,6279056000.0,-0.999999983349408
2014-03-05,103.89,6332984000.0,-0.999999983595411
2014-03-06,104.96,6325424000.0,-0.999999983406646
2014-03-07,104.81,6353648000.0,-0.999999983503965
2014-03-10,105.37,6265952000.0,-0.9999999831837205
2014-03-11,103.63,6277544000.0,-0.9999999834919516
2014-03-12,103.86,6198920000.0,-0.9999999832454686
2014-03-13,102.3,6201440000.0,-0.9999999835038313
2014-03-14,102.35,6178256000.0,-0.9999999834338363
2014-03-17,101.89,6199424000.0,-0.9999999835646022
2014-03-18,102.31,6136928000.0,-0.9999999833287925
2014-03-19,101.07,6117776000.0,-0.9999999834792905
2014-03-20,100.69,6057800000.0,-0.9999999833784542
2014-03-21,99.5,6076952000.0,-0.9999999836266602
2014-03-24,99.88,6101144000.0,-0.9999999836292996
2014-03-25,100.36,6052760000.0,-0.9999999834191344
2014-03-26,99.4,6080984000.0,-0.9999999836539613
2014-03-27,99.96,6077960000.0,-0.9999999835536924
2014-03-28,99.9,6196904000.0,-0.9999999838790466
2014-03-31,102.26,5877004000.0,-0.9999999825999778
2014-04-01,103.32,5918752000.0,-0.9999999825436173
2014-04-02,104.16,5935153000.0,-0.9999999824503261
2014-04-03,104.49,5752257000.0,-0.9999999818349563
2014-04-04,100.81,5703054000.0,-0.999999982323506
2014-04-07,99.82,5624031000.0,-0.9999999822511647
2014-04-08,98.23,5725419000.0,-0.999999982843177
2014-04-09,100.27,5682677000.0,-0.9999999823551471
2014-04-10,99.41,5621049000.0,-0.9999999823146889
2014-04-11,98.17,5638444000.0,-0.9999999825891682
2014-04-14,98.52,5702557000.0,-0.9999999827235396
2014-04-15,99.81,5779592000.0,-0.9999999827306149
2014-04-16,101.36,5912788000.0,-0.9999999828574946
2014-04-17,104.04,5908315000.0,-0.9999999823909186
2014-04-21,103.95,5892411000.0,-0.9999999823586644
2014-04-22,103.63,5915770000.0,-0.9999999824824156
2014-04-23,104.1,5901854000.0,-0.9999999823614749
2014-04-24,103.82,5739832000.0,-0.9999999819123626
2014-04-25,100.56,5666276000.0,-0.9999999822528941
2014-04-28,99.08,5775616000.0,-0.9999999828451199
2014-04-29,101.28,5861100000.0,-0.9999999827199673
2014-04-30,103.0,5872034000.0,-0.9999999824592296
2014-05-01,103.22,5925213000.0,-0.9999999825795292
2014-05-02,104.29,5889429000.0,-0.9999999822920015
2014-05-05,103.57,5812394000.0,-0.9999999821811805
2014-05-06,102.02,5898375000.0,-0.9999999827037108
2014-05-07,103.75,5749772000.0,-0.9999999819558062
2014-05-08,100.76,5723431000.0,-0.9999999823951752
2014-05-09,100.23,5773628000.0,-0.9999999826400315
2014-05-12,101.24,5796490000.0,-0.9999999825342578
2014-05-13,101.7,5697090000.0,-0.9999999821487813
2014-05-14,99.7,5535565000.0,-0.9999999819891917
2014-05-15,96.45,5520655000.0,-0.9999999825292469
2014-05-16,96.15,5513200000.0,-0.9999999825600377
2014-05-19,96.0,5474434000.0,-0.9999999824639406
2014-05-20,95.22,5533577000.0,-0.999999982792324
2014-05-21,96.41,5572840000.0,-0.9999999827000237
2014-05-22,97.2,5643414000.0,-0.9999999827763832
2014-05-23,98.62,5676216000.0,-0.9999999826257493
2014-05-27,99.28,5709018000.0,-0.999999982609969
2014-05-28,99.94,5681186000.0,-0.9999999824086027
2014-05-29,99.38,5703551000.0,-0.9999999825757673
2014-05-30,99.83,5762197000.0,-0.9999999826750109
2014-06-02,101.01,5766173000.0,-0.9999999824823154
2014-06-03,101.09,5768161000.0,-0.9999999824744836
2014-06-04,101.13,5801957000.0,-0.9999999825696744
2014-06-05,101.81,5836250000.0,-0.9999999825555793
2014-06-06,102.5,5873028000.0,-0.9999999825473334
2014-06-09,103.24,5841220000.0,-0.99999998232561
2014-06-10,102.6,5762694000.0,-0.9999999821958272
2014-06-11,101.02,5669258000.0,-0.9999999821810897
2014-06-12,99.14,5654348000.0,-0.9999999824665903
2014-06-13,98.84,5633971000.0,-0.9999999824564237
2014-06-16,98.43,5652857000.0,-0.999999982587566
2014-06-17,98.81,5606139000.0,-0.9999999823746789
2014-06-18,97.87,5579798000.0,-0.9999999824599385
2014-06-19,97.34,5570355000.0,-0.9999999825253507
2014-06-20,97.15,5528607000.0,-0.9999999824277617
2014-06-23,96.31,5408830000.0,-0.999999982193931
2014-06-24,93.9,5420758000.0,-0.9999999826776993
2014-06-25,94.14,5393423000.0,-0.9999999825454077
2014-06-26,93.59,5425231000.0,-0.9999999827491216
2014-06-27,94.23,5443123000.0,-0.9999999826882472
2014-06-30,94.59,5311330000.0,-0.9999999821909014
2014-07-01,95.34,5255395000.0,-0.9999999818586424
2014-07-02,94.21,5246980000.0,-0.9999999820449097
2014-07-03,94.04,5221735000.0,-0.9999999819906602
2014-07-07,93.53,5156395000.0,-0.9999999818613585
2014-07-08,92.21,5147980000.0,-0.99999998208812
2014-07-09,92.04,5166790000.0,-0.9999999821862317
2014-07-10,92.42,5151445000.0,-0.9999999820594028
2014-07-11,92.11,5183620000.0,-0.9999999822305647
2014-07-14,92.76,5189065000.0,-0.9999999821239471
2014-07-15,92.87,5133130000.0,-0.9999999819077249
2014-07-16,91.74,5070265000.0,-0.9999999819062712
2014-07-17,90.47,5148475000.0,-0.9999999824278063
2014-07-18,92.05,5160355000.0,-0.99999998216208
2014-07-21,92.29,5197480000.0,-0.9999999822433179
2014-07-22,93.04,5207380000.0,-0.9999999821330496
2014-07-23,93.24,5215300000.0,-0.9999999821218338
2014-07-24,93.4,5215300000.0,-0.9999999820911549
2014-07-25,93.4,5226685000.0,-0.9999999821301647
2014-07-28,93.63,5194510000.0,-0.9999999819752008
2014-07-29,92.98,5198470000.0,-0.9999999821139681
2014-07-30,93.06,5092540000.0,-0.9999999817262113
2014-07-31,90.92,5067295000.0,-0.9999999820574883
2014-08-01,90.41,5011855000.0,-0.999999981960771
2014-08-04,89.29,5045020000.0,-0.9999999823013586
2014-08-05,89.96,5017300000.0,-0.9999999820700377
2014-08-06,89.4,5203420000.0,-0.9999999828189922
2014-08-07,93.16,5287570000.0,-0.9999999823813207
2014-08-08,94.86,5345485000.0,-0.9999999822541827
2014-08-11,96.03,5337565000.0,-0.99999998200865
2014-08-12,95.87,5503390000.0,-0.999999982579828
2014-08-13,99.22,5551900000.0,-0.9999999821286406
2014-08-14,100.2,5527645000.0,-0.9999999818729314
2014-08-15,99.71,5613280000.0,-0.9999999822367671
2014-08-18,101.44,5680105000.0,-0.9999999821411752
2014-08-19,102.79,5683570000.0,-0.9999999819145361
2014-08-20,102.86,5711785000.0,-0.9999999819916191
2014-08-21,103.43,5686045000.0,-0.9999999818098521
2014-08-22,102.91,5698915000.0,-0.9999999819421768
2014-08-25,103.17,5666245000.0,-0.9999999817921745
2014-08-26,102.51,5690500000.0,-0.9999999819857658
2014-08-27,103.0,5644960000.0,-0.9999999817536351
2014-08-28,102.08,5646445000.0,-0.9999999819213682
2014-08-29,102.11,5776630000.0,-0.9999999823236039
2014-09-02,104.74,5658325000.0,-0.9999999814892216
2014-09-03,102.35,5599915000.0,-0.9999999817229369
2014-09-04,101.17,5671195000.0,-0.9999999821607263
2014-09-05,102.61,5709805000.0,-0.9999999820291586
2014-09-08,103.39,5770195000.0,-0.9999999820820613
2014-09-09,104.61,5851375000.0,-0.9999999821221508
2014-09-10,106.25,5820685000.0,-0.9999999817461347
2014-09-11,105.63,5797915000.0,-0.9999999817813817
2014-09-12,105.17,5792470000.0,-0.9999999818436694
2014-09-15,105.06,5828110000.0,-0.9999999819735729
2014-09-16,105.78,5889490000.0,-0.9999999820391918
2014-09-17,107.02,5917705000.0,-0.9999999819152864
2014-09-18,107.59,5833060000.0,-0.9999999815551357
2014-09-19,105.88,5757820000.0,-0.9999999816110958
2014-09-22,104.36,5718220000.0,-0.9999999817495654
2014-09-23,103.56,5760295000.0,-0.9999999820217541
2014-09-24,104.41,5744950000.0,-0.9999999818257774
2014-09-25,104.1,5783560000.0,-0.9999999820007055
2014-09-26,104.88,5799400000.0,-0.9999999819153705
2014-09-29,105.2,5750395000.0,-0.9999999817056046
2014-09-30,104.21,5848872000.0,-0.9999999821828893
2014-10-01,103.04,5841970000.0,-0.9999999823621142
2014-10-02,102.9,5892749000.0,-0.9999999825378614
2014-10-03,103.93,5794149000.0,-0.9999999820629397
2014-10-06,101.93,5620613000.0,-0.9999999818649674
2014-10-07,98.41,5669420000.0,-0.9999999826419633
2014-10-08,99.4,5595963000.0,-0.9999999822371949
2014-10-09,97.91,5467290000.0,-0.9999999820916762
2014-10-10,95.3,5322841000.0,-0.9999999820960273
2014-10-13,92.37,5398763000.0,-0.999999982890525
2014-10-14,93.91,5369183000.0,-0.9999999825094432
2014-10-15,93.31,5330729000.0,-0.9999999824958274
2014-10-16,92.53,5419962000.0,-0.9999999829279246
2014-10-17,94.34,5362281000.0,-0.9999999824067407
2014-10-20,93.17,5543212000.0,-0.9999999831920554
2014-10-21,96.84,5513139000.0,-0.9999999824346892
2014-10-22,96.23,5587089000.0,-0.9999999827763617
2014-10-23,97.73,5583145000.0,-0.9999999824955289
2014-10-24,97.65,5645263000.0,-0.9999999827023116
2014-10-27,98.91,5798586000.0,-0.9999999829423932
2014-10-28,102.02,5862183000.0,-0.9999999825969268
2014-10-29,103.31,5892256000.0,-0.9999999824668174
2014-10-30,103.92,5985926000.0,-0.9999999826392776
2014-10-31,105.82,5957332000.0,-0.9999999822370148
2014-11-03,105.24,5969657000.0,-0.9999999823708464
2014-11-04,105.49,5943528000.0,-0.9999999822512824
2014-11-05,104.96,5990856000.0,-0.9999999824799661
2014-11-06,105.92,6035719000.0,-0.999999982451138
2014-11-07,106.83,6170308000.0,-0.9999999826864396
2014-11-10,109.56,6107204000.0,-0.9999999820605305
2014-11-11,108.28,6111148000.0,-0.9999999822815615
2014-11-12,108.36,6085019000.0,-0.9999999821923317
2014-11-13,107.83,6086005000.0,-0.9999999822823018
2014-11-14,107.85,6095865000.0,-0.9999999823076791
2014-11-17,108.05,6127417000.0,-0.9999999823661422
2014-11-18,108.69,6146644000.0,-0.9999999823171799
2014-11-19,109.08,6115092000.0,-0.9999999821621653
2014-11-20,108.44,6091428000.0,-0.9999999821979345
2014-11-21,107.96,6194958000.0,-0.9999999825729247
2014-11-24,110.06,6198409000.0,-0.9999999822438307
2014-11-25,110.13,6164392000.0,-0.9999999821344911
2014-11-26,109.44,6141221000.0,-0.9999999821794395
2014-11-28,108.97,6048537000.0,-0.9999999819840731
2014-12-01,107.09,6078610000.0,-0.9999999823824854
2014-12-02,107.7,6156504000.0,-0.9999999825063055
2014-12-03,109.28,6070229000.0,-0.9999999819973843
2014-12-04,107.53,6159462000.0,-0.9999999825423065
2014-12-05,109.34,6109669000.0,-0.9999999821037768
2014-12-08,108.33,6079103000.0,-0.9999999821799368
2014-12-09,107.71,5906553000.0,-0.9999999817643218
2014-12-10,104.21,5932682000.0,-0.9999999824345887
2014-12-11,104.74,5878945000.0,-0.9999999821838782
2014-12-12,103.65,5882889000.0,-0.9999999823811057
2014-12-15,103.73,5926273000.0,-0.9999999824965876
2014-12-16,104.61,6036212000.0,-0.9999999826695948
2014-12-17,106.84,6203339000.0,-0.9999999827770173
2014-12-18,110.23,6258062000.0,-0.9999999823859208
2014-12-19,111.34,6423710000.0,-0.9999999826673371
2014-12-22,114.7,6418780000.0,-0.9999999821305606
2014-12-23,114.6,6430612000.0,-0.9999999821789901
2014-12-24,114.84,6462164000.0,-0.9999999822288633
2014-12-26,115.48,6437514000.0,-0.9999999820613983
2014-12-29,114.98,6405469000.0,-0.9999999820497141
2014-12-30,114.33,6313278000.0,-0.9999999818905487
2014-12-31,112.46,6507163000.0,-0.9999999827175069
2015-01-02,111.91,6424339000.0,-0.9999999825803091
2015-01-05,110.23,6624004000.0,-0.9999999833590076
2015-01-06,114.28,6614144000.0,-0.9999999827218761
2015-01-07,114.08,6794582000.0,-0.9999999832101518
2015-01-08,117.74,6702884000.0,-0.9999999824344268
2015-01-09,115.88,6684150000.0,-0.999999982663465
2015-01-12,115.5,6655556000.0,-0.9999999826460779
2015-01-13,114.92,6587029000.0,-0.9999999825535913
2015-01-14,113.53,6553012000.0,-0.9999999826751423
2015-01-15,112.84,6691545000.0,-0.9999999831369287
2015-01-16,115.65,6649147000.0,-0.9999999826067916
2015-01-20,114.79,6704363000.0,-0.9999999828783137
2015-01-21,115.91,6876420000.0,-0.9999999831438452
2015-01-22,119.4,6886773000.0,-0.9999999826624167
2015-01-23,119.61,6882336000.0,-0.9999999826207264
2015-01-26,119.52,6859165000.0,-0.9999999825751386
2015-01-27,119.05,6829092000.0,-0.9999999825672286
2015-01-28,118.44,6831557000.0,-0.9999999826628102
2015-01-29,118.49,6738380000.0,-0.9999999824156548
2015-01-30,116.6,6807893000.0,-0.9999999828728213
2015-02-02,118.01,6963681000.0,-0.9999999830535029
2015-02-03,121.17,6948398000.0,-0.999999982561448
2015-02-04,120.86,6947412000.0,-0.999999982603594
2015-02-05,120.84,6990303000.0,-0.9999999827131957
2015-02-06,121.71,6867546000.0,-0.9999999822775122
2015-02-09,119.22,6930157000.0,-0.9999999827969266
2015-02-10,120.49,7003121000.0,-0.999999982794814
2015-02-11,121.97,7108130000.0,-0.9999999828407753
2015-02-12,124.1,7158416000.0,-0.9999999826637624
2015-02-13,125.12,7177643000.0,-0.9999999825680937
2015-02-17,125.51,7320613000.0,-0.9999999828552609
2015-02-18,128.41,7546900000.0,-0.9999999829850668
2015-02-19,133.0,7778117000.0,-0.9999999829007458
2015-02-20,137.69,8010813000.0,-0.9999999828119818
2015-02-23,142.41,7875730999.999999,-0.999999981917869
2015-02-24,139.67,7994051000.0,-0.9999999825282576
2015-02-25,142.07,8022152000.0,-0.9999999822902882
2015-02-26,142.64,7957569000.0,-0.9999999820749277
2015-02-27,141.33,8067015000.0,-0.9999999824805086
2015-03-02,143.55,7999967000.0,-0.999999982056176
2015-03-03,142.19,8035956000.0,-0.9999999823057767
2015-03-04,142.92,7935384000.0,-0.9999999819895294
2015-03-05,140.88,7747551000.0,-0.9999999818161894
2015-03-06,137.07,7856997000.0,-0.9999999825544034
2015-03-09,139.29,7760369000.000001,-0.9999999820511112
2015-03-10,137.33,7838263000.0,-0.9999999824795366
2015-03-11,138.91,7924045000.0,-0.9999999824698118
2015-03-12,140.65,7858969000.000001,-0.9999999821032505
2015-03-13,139.33,7863899000.0,-0.9999999822823259
2015-03-16,139.43,7909748000.0,-0.9999999823723841
2015-03-17,140.36,7964964000.0,-0.9999999823778237
2015-03-18,141.48,7957569000.0,-0.9999999822207009
2015-03-19,141.33,8043351000.0,-0.9999999824289653
2015-03-20,143.07,8001939000.0,-0.9999999821205835
2015-03-23,142.23,8002432000.0,-0.9999999822266531
2015-03-24,142.24,7793400000.0,-0.9999999817486591
2015-03-25,138.0,7808190000.000001,-0.9999999823262498
2015-03-26,138.3,7775159000.0,-0.9999999822125824
2015-03-27,137.63,7986163000.0,-0.9999999827664424
2015-03-30,141.91,7899395000.0,-0.9999999820353331
2015-03-31,140.15,7752681000.0,-0.9999999819223827
2015-04-01,140.63,7694728000.0,-0.9999999817238504
2015-04-02,139.44,7789206000.0,-0.9999999820983038
2015-04-06,141.38,7791153999.999999,-0.9999999818537793
2015-04-07,141.42,7761934000.0,-0.999999981780314
2015-04-08,140.82,7738558000.0,-0.9999999818028114
2015-04-09,140.34,7819400000.0,-0.9999999820523314
2015-04-10,142.0,7734175000.0,-0.9999999816399293
2015-04-13,140.25,7673300000.0,-0.9999999817223358
2015-04-14,139.0,7708850999.999999,-0.9999999819687785
2015-04-15,139.73,7749272000.0,-0.9999999819686288
2015-04-16,140.56,7600250000.0,-0.9999999815058715
2015-04-17,137.5,7632392000.0,-0.999999981984678
2015-04-20,138.16,7683527000.0,-0.9999999820186745
2015-04-21,139.21,7710312000.0,-0.9999999819449589
2015-04-22,139.76,7673787000.0,-0.9999999817873496
2015-04-23,139.01,7700572000.0,-0.9999999819480943
2015-04-24,139.56,7630444000.0,-0.9999999817101075
2015-04-27,138.12,7586614000.0,-0.9999999817942498
2015-04-28,137.22,7560803000.0,-0.999999981851134
2015-04-29,136.69,7312433000.0,-0.9999999813071792
2015-04-30,131.59,7427852000.0,-0.9999999822842458
2015-05-01,133.96,7510642000.0,-0.9999999821639748
2015-05-04,135.66,7423469000.0,-0.9999999817255248
2015-05-05,133.87,7416650999.999999,-0.9999999819500742
2015-05-06,133.73,6919911000.0,-0.9999999806746069
