date,SYF,dcf,Deviation
2016-04-18,29.13,44.772153110047846,-0.349372367051461
2016-04-19,29.82,45.62215311004785,-0.3463701739795261
2016-04-20,30.67,45.37215311004785,-0.32403472399444044
2016-04-21,30.42,45.452153110047846,-0.3307247749881572
2016-04-22,30.5,45.39215311004785,-0.32807769822999155
2016-04-25,30.44,46.11215311004785,-0.3398703390111897
2016-04-26,31.16,45.83215311004785,-0.32012794761831187
2016-04-27,30.88,45.922153110047844,-0.3275576620721775
2016-04-28,30.97,45.522153110047846,-0.31967189853407507
2016-04-29,30.57,46.282153110047844,-0.3394862177800613
2016-05-02,31.33,46.032153110047844,-0.3193887775551102
2016-05-03,31.08,45.19215311004785,-0.3122699880150257
2016-05-04,30.24,44.782153110047844,-0.32473099438322894
2016-05-05,29.83,45.032153110047844,-0.3375844160259761
2016-05-06,30.08,44.912153110047846,-0.330248097295731
2016-05-09,29.96,45.51215311004785,-0.34171429052022484
2016-05-10,30.56,44.882153110047845,-0.3191057495599854
2016-05-11,29.93,44.37215311004785,-0.3254778526124191
2016-05-12,29.42,43.992153110047845,-0.331244371549515
2016-05-13,29.04,43.89215311004785,-0.3383783218109634
2016-05-16,28.94,44.22215311004785,-0.3455768666898208
2016-05-17,29.27,45.062153110047845,-0.35045269744393437
2016-05-18,30.11,44.89215311004785,-0.3292814464436833
2016-05-19,29.94,44.83215311004785,-0.33217572828796826
2016-05-20,29.88,44.782153110047844,-0.3327699111167619
2016-05-23,29.83,45.25215311004785,-0.3408048468443703
2016-05-24,30.3,45.61215311004785,-0.33570336118762945
2016-05-25,30.66,45.842153110047846,-0.3311832468601953
2016-05-26,30.89,46.11215311004785,-0.33011152339210414
2016-05-27,31.16,46.15215311004785,-0.32484190010159864
2016-05-31,31.2,46.242153110047845,-0.3252909325880713
2016-06-01,31.29,46.23215311004785,-0.3231982960966705
2016-06-02,31.28,45.672153110047844,-0.3151187787308757
2016-06-03,30.72,45.98215311004785,-0.3319147120736462
2016-06-06,31.03,46.562153110047845,-0.3335789277900917
2016-06-07,31.61,46.90215311004785,-0.3260437335183193
2016-06-08,31.95,46.36215311004785,-0.31086030616046545
2016-06-09,31.41,45.75215311004785,-0.3134749325469035
2016-06-10,30.8,45.39215311004785,-0.32146862640930296
2016-06-13,30.44,41.40215311004785,-0.2647725368511681
2016-06-14,26.45,41.452153110047846,-0.3619149304553587
2016-06-15,26.5,40.952153110047846,-0.35290337656268256
2016-06-16,26.0,40.72215311004785,-0.36152688366606234
2016-06-17,25.77,40.50215311004785,-0.3637375294597134
2016-06-20,25.55,40.80215311004785,-0.37380755542265454
2016-06-21,25.85,40.452153110047846,-0.3609734460937961
