date,DPZ,dcf,Deviation
2004-10-07,15.91,15.950000000000008,-0.0025078369905960907
2004-10-08,15.95,16.0,-0.0031250000000000444
2004-10-11,16.0,15.95999999999999,0.0025062656641610115
2004-10-12,15.96,16.16,-0.012376237623762387
2004-10-13,16.16,15.889999999999993,0.01699181875393374
2004-10-14,15.89,15.979999999999995,-0.005632040050062237
2004-10-15,15.98,15.899999999999997,0.005031446540880724
2004-10-18,15.9,15.590000000000002,0.019884541372674702
2004-10-19,15.59,15.610000000000007,-0.0012812299807819505
2004-10-20,15.61,15.780000000000006,-0.01077313054499407
2004-10-21,15.78,15.850000000000003,-0.004416403785489242
2004-10-22,15.85,15.930000000000003,-0.005021971123666313
2004-10-25,15.93,15.88000000000001,0.0031486146095711653
2004-10-26,15.88,15.940000000000005,-0.0037641154328735826
2004-10-27,15.94,15.930000000000003,0.0006277463904580394
2004-10-28,15.93,16.399999999999995,-0.028658536585365546
2004-10-29,16.4,16.799999999999994,-0.023809523809523503
2004-11-01,16.8,16.899999999999995,-0.005917159763313307
2004-11-02,16.9,16.879999999999992,0.001184834123223233
2004-11-03,16.88,16.680000000000003,0.011990407673860615
2004-11-04,16.68,17.0,-0.018823529411764683
2004-11-05,17.0,16.809999999999995,0.011302795954789113
2004-11-08,16.81,16.649999999999995,0.009609609609609882
2004-11-09,16.65,16.870000000000008,-0.013040901007706496
2004-11-10,16.87,17.729999999999997,-0.04850535815002799
2004-11-11,17.73,17.979999999999997,-0.01390433815350367
2004-11-12,17.98,17.649999999999995,0.018696883852691526
2004-11-15,17.65,17.399999999999995,0.014367816091954255
2004-11-16,17.4,17.5,-0.005714285714285783
2004-11-17,17.5,17.450000000000006,0.002865329512893533
2004-11-18,17.45,17.549999999999994,-0.005698005698005382
2004-11-19,17.55,17.5,0.0028571428571428914
2004-11-22,17.5,17.84,-0.01905829596412556
2004-11-23,17.84,17.84,0.0
2004-11-24,17.84,17.91,-0.003908431044109428
2004-11-26,17.91,17.850000000000005,0.003361344537814892
2004-11-29,17.85,17.950000000000006,-0.005571030640668773
2004-11-30,17.95,18.21999999999999,-0.014818880351261887
2004-12-01,18.22,18.49,-0.01460248783126017
2004-12-02,18.49,18.600000000000005,-0.00591397849462405
2004-12-03,18.6,18.649999999999995,-0.002680965147452752
2004-12-06,18.65,18.559999999999995,0.004849137931034697
2004-12-07,18.56,18.24,0.01754385964912286
2004-12-08,18.24,18.069999999999997,0.009407858328721819
2004-12-09,18.07,17.96999999999999,0.005564830272677179
2004-12-10,17.97,17.78000000000001,0.010686164229470885
2004-12-13,17.78,18.350000000000005,-0.031062670299727757
2004-12-14,18.35,18.129999999999992,0.012134583563155443
2004-12-15,18.13,17.850000000000005,0.015686274509803644
2004-12-16,17.85,17.700000000000006,0.008474576271186196
2004-12-17,17.7,17.25,0.02608695652173898
2004-12-20,17.25,17.350000000000005,-0.00576368876080724
2004-12-21,17.35,17.25,0.005797101449275477
2004-12-22,17.25,17.200000000000006,0.0029069767441856076
2004-12-23,17.2,16.879999999999992,0.0189573459715644
2004-12-27,16.88,17.21999999999999,-0.01974448315911692
2004-12-28,17.22,17.549999999999994,-0.018803418803418515
2004-12-29,17.55,17.58,-0.0017064846416381396
2004-12-30,17.58,17.799999999999994,-0.012359550561797494
2004-12-31,17.8,21.142402677913914,-0.15809001128360411
2005-01-03,17.53,21.212402677913918,-0.17359667991537742
2005-01-04,17.6,21.03240267791392,-0.1631959377384058
2005-01-05,17.42,20.862402677913916,-0.16500509222546222
2005-01-06,17.25,20.69240267791391,-0.1663607040466194
2005-01-07,17.08,21.112402677913916,-0.19099686281241168
2005-01-10,17.5,21.44240267791391,-0.18386011759655374
2005-01-11,17.83,21.22240267791392,-0.1598500758561321
2005-01-12,17.61,21.122402677913918,-0.16628802752570238
2005-01-13,17.51,21.332402677913922,-0.17918294228860443
2005-01-14,17.72,21.57240267791392,-0.178580139423137
2005-01-18,17.96,21.162402677913917,-0.1513250988866257
2005-01-19,17.55,20.76240267791392,-0.15472210648005214
2005-01-20,17.15,20.792402677913913,-0.17517949870136673
2005-01-21,17.18,20.582402677913922,-0.16530638969399292
2005-01-24,16.97,20.562402677913916,-0.17470734009953603
2005-01-25,16.95,20.612402677913916,-0.1776795619192013
2005-01-26,17.0,20.412402677913917,-0.1671730041660463
2005-01-27,16.8,20.18240267791392,-0.1675916753764587
2005-01-28,16.57,20.292402677913913,-0.18343824223266303
2005-01-31,16.68,20.112402677913916,-0.17066099624602038
2005-02-01,16.5,20.312402677913916,-0.18768841571160944
2005-02-02,16.7,20.212402677913918,-0.17377462411986866
2005-02-03,16.6,20.622402677913918,-0.19505014719850322
2005-02-04,17.01,20.452402677913916,-0.1683128741461406
2005-02-07,16.84,20.312402677913916,-0.1709498739747578
2005-02-08,16.7,20.312402677913916,-0.177842214689932
2005-02-09,16.7,20.592402677913913,-0.18902129774728305
2005-02-10,16.98,20.52240267791392,-0.17261149844439172
2005-02-11,16.91,20.68240267791392,-0.18239673294545944
2005-02-14,17.07,20.63240267791392,-0.1726605831383523
2005-02-15,17.02,20.862402677913916,-0.18417833924669158
2005-02-16,17.25,20.742402677913912,-0.16837020918664125
2005-02-17,17.13,20.72240267791392,-0.17335840509183464
2005-02-18,17.11,21.28240267791392,-0.19604941890531402
2005-02-22,17.67,20.912402677913917,-0.155046874711259
2005-02-23,17.3,20.812402677913916,-0.16876488180008498
2005-02-24,17.2,20.872402677913918,-0.17594537316012315
2005-02-25,17.26,20.68240267791392,-0.16547413427786095
2005-02-28,17.07,20.842402677913913,-0.18099653558231166
2005-03-01,17.23,21.18240267791392,-0.18658896906133027
2005-03-02,17.57,21.112402677913916,-0.16778775641768573
2005-03-03,17.5,21.162402677913917,-0.17306176116458527
2005-03-04,17.55,21.18240267791392,-0.17148208978678736
2005-03-07,17.57,21.01240267791392,-0.16382718010312158
2005-03-08,17.4,21.252402677913913,-0.18126904220187012
2005-03-09,17.64,21.302402677913914,-0.17192439431778517
2005-03-10,17.69,21.542402677913913,-0.1788288305400373
2005-03-11,17.93,21.832402677913922,-0.17874361954040308
2005-03-14,18.22,21.78240267791392,-0.16354498310353938
2005-03-15,18.17,21.622402677913918,-0.15966785603527556
2005-03-16,18.01,21.642402677913914,-0.1678373114100119
2005-03-17,18.03,21.662402677913917,-0.16768235416551291
2005-03-18,18.05,21.612402677913916,-0.16483140403238905
2005-03-21,18.0,21.492402677913912,-0.16249475362299937
2005-03-22,17.88,21.302402677913914,-0.16065805954659862
2005-03-23,17.69,21.52240267791392,-0.17806574550557464
2005-03-24,17.91,23.06034834521714,-0.22334217454635086
2005-03-28,18.3,23.140348345217134,-0.20917352984522308
2005-03-29,18.38,23.400348345217136,-0.21454160729377603
2005-03-30,18.64,23.450348345217137,-0.20512907844280448
2005-03-31,18.69,23.410348345217137,-0.20163511775259546
2005-04-01,18.65,23.410348345217137,-0.2033437638355221
2005-04-04,18.65,23.500348345217137,-0.20639474249343615
2005-04-05,18.74,23.410348345217137,-0.19949931014893751
2005-04-06,18.65,23.660348345217137,-0.2117613938777856
2005-04-07,18.9,23.640348345217134,-0.20051939489191972
2005-04-08,18.88,23.710348345217138,-0.20372321295699225
2005-04-11,18.95,23.620348345217142,-0.19772563371881158
2005-04-12,18.86,23.670348345217143,-0.2032225413441846
2005-04-13,18.91,23.710348345217138,-0.2024579426385975
2005-04-14,18.95,23.420348345217143,-0.19087454547319183
2005-04-15,18.66,23.27034834521714,-0.1981211573124012
2005-04-18,18.51,23.580348345217143,-0.21502431902137575
2005-04-19,18.82,23.350348345217135,-0.1940163066622982
2005-04-20,18.59,23.660348345217137,-0.21429728215485433
2005-04-21,18.9,23.430348345217144,-0.19335386219906237
2005-04-22,18.67,23.480348345217145,-0.20486699236712957
2005-04-25,18.72,23.490348345217136,-0.20307695207884924
2005-04-26,18.73,23.230348345217145,-0.19372711413273802
2005-04-27,18.47,23.000348345217137,-0.19696868400513645
2005-04-28,18.24,22.920348345217143,-0.20420057648006062
2005-04-29,18.16,23.050348345217138,-0.2121594117353921
2005-05-02,18.29,23.06034834521714,-0.2068636723870887
2005-05-03,18.3,23.430348345217144,-0.21896167609750483
2005-05-04,18.67,23.26034834521714,-0.19734650045174484
2005-05-05,18.5,23.120348345217142,-0.19983904551217302
2005-05-06,18.36,23.07034834521714,-0.20417326495174803
2005-05-09,18.31,24.030348345217142,-0.23804683407162042
2005-05-10,19.27,24.850348345217135,-0.22455815378101796
2005-05-11,20.09,25.040348345217136,-0.1976948673784198
2005-05-12,20.28,25.530348345217142,-0.2056512615583148
2005-05-13,20.77,25.660348345217137,-0.19057996717058034
2005-05-16,20.9,25.660348345217137,-0.18551378497184068
2005-05-17,20.9,26.210348345217138,-0.20260502742178055
2005-05-18,21.45,26.430348345217144,-0.18843294383285691
2005-05-19,21.67,26.490348345217136,-0.18196621208597485
2005-05-20,21.73,26.730348345217145,-0.18706633675845286
2005-05-23,21.97,26.870348345217142,-0.1823701085769286
2005-05-24,22.11,26.580348345217143,-0.16818245897900497
2005-05-25,21.82,26.170348345217143,-0.16623196175423494
2005-05-26,21.41,26.790348345217136,-0.20083159337409984
2005-05-27,22.03,27.650348345217136,-0.2032650104456758
2005-05-31,22.89,27.330348345217143,-0.16246951151627786
2005-06-01,22.57,27.36034834521714,-0.17508360218134944
2005-06-02,22.6,27.700348345217137,-0.18412578360581455
2005-06-03,22.94,25.950348345217137,-0.11600415937275721
2005-06-06,21.19,25.630348345217143,-0.17324572750279266
2005-06-07,20.87,26.080348345217143,-0.19978062701653543
2005-06-08,21.32,26.26034834521714,-0.18812958153759363
2005-06-09,21.5,26.710348345217138,-0.1950685284173811
2005-06-10,21.95,27.030348345217142,-0.1879497918537213
2005-06-13,22.27,27.350348345217135,-0.18575077293688502
2005-06-14,22.59,27.51034834521714,-0.17885445445741055
2005-06-15,22.75,27.26034834521714,-0.165454538148207
2005-06-16,22.5,27.340348345217134,-0.17704047820092583
2005-06-17,22.58,23.032046156372612,-0.01962683442467572
2005-06-20,22.88,22.832046156372613,0.0021002867329085184
2005-06-21,22.68,22.782046156372612,-0.004479235783835356
2005-06-22,22.63,22.25204615637261,0.0169851276134958
2005-06-23,22.1,21.76204615637261,0.015529506793571013
2005-06-24,21.61,21.65204615637261,-0.0019419022141810016
2005-06-27,21.5,22.45204615637261,-0.04240353639672123
2005-06-28,22.3,22.40204615637261,-0.004555215878955798
2005-06-29,22.25,22.412046156372615,-0.0072303151279446976
2005-06-30,22.26,22.182046156372614,0.003514276504424041
2005-07-01,22.03,22.59204615637261,-0.024878054536643712
2005-07-05,22.44,22.15204615637261,0.01299897271767625
2005-07-06,22.0,22.432046156372614,-0.01926022055058385
2005-07-07,22.28,22.972046156372606,-0.030125577480638377
2005-07-08,22.82,22.882046156372613,-0.0027115650387469215
2005-07-11,22.73,23.132046156372613,-0.017380483924974932
2005-07-12,22.98,24.05204615637261,-0.04457193161042439
2005-07-13,23.9,24.032046156372612,-0.005494586499768306
2005-07-14,23.88,24.40204615637261,-0.021393540239504794
2005-07-15,24.25,24.462046156372608,-0.008668373651865124
2005-07-18,24.31,24.942046156372605,-0.025340589637675714
2005-07-19,24.79,24.95204615637261,-0.0064943033271531725
2005-07-20,24.8,24.92204615637261,-0.004897116216173947
2005-07-21,24.77,25.082046156372613,-0.012441016750674105
2005-07-22,24.93,25.00204615637261,-0.002881610405884638
2005-07-25,24.85,25.232046156372615,-0.015141306971496737
2005-07-26,25.08,25.45204615637261,-0.01461753424800627
2005-07-27,25.3,25.442046156372605,-0.0055831262744967525
2005-07-28,25.29,25.17204615637261,0.004685906060025502
2005-07-29,25.02,25.25204615637261,-0.009189202131806296
2005-08-01,25.1,25.352046156372612,-0.00994184669821041
2005-08-02,25.2,24.722046156372606,0.019333102147137238
2005-08-03,24.57,24.56204615637261,0.00032382658906970896
2005-08-04,24.41,25.412046156372615,-0.039431935162030585
2005-08-05,25.26,25.12204615637261,0.005491345838977368
2005-08-08,24.97,25.192046156372605,-0.008814137406478073
2005-08-09,25.04,25.132046156372613,-0.0036625014851516813
2005-08-10,24.98,25.05204615637261,-0.0028758591582861426
2005-08-11,24.9,24.692046156372605,0.008421895954285885
2005-08-12,24.54,24.642046156372604,-0.004141139730241772
2005-08-15,24.49,24.632046156372613,-0.005766721752259563
2005-08-16,24.48,23.792046156372614,0.028915287029363856
2005-08-17,23.64,23.282046156372612,0.015374672879832518
2005-08-18,23.13,23.162046156372615,-0.0013835632722715152
2005-08-19,23.01,23.132046156372613,-0.005276064017319504
2005-08-22,22.98,23.25204615637261,-0.011699880283355224
2005-08-23,23.1,22.852046156372612,0.010850400088057155
2005-08-24,22.7,23.12204615637261,-0.018252976121505116
2005-08-25,22.97,22.80204615637261,0.007365735621952085
2005-08-26,22.65,23.01204615637261,-0.015732897192731854
2005-08-29,22.86,23.022046156372607,-0.0070387382282157684
2005-08-30,22.87,23.15204615637261,-0.012182342522454537
2005-08-31,23.0,22.45204615637261,0.02440551920350753
2005-09-01,22.3,22.522046156372607,-0.009859057868495613
2005-09-02,22.37,23.50204615637261,-0.048167982857341696
2005-09-06,23.35,24.05204615637261,-0.029188625026257964
2005-09-07,23.9,23.732046156372615,0.00707709072031637
2005-09-08,23.58,23.81204615637261,-0.009744906206244353
2005-09-09,23.66,23.966617275027104,-0.012793514892341373
2005-09-12,23.65,23.366617275027107,0.01212767435001183
2005-09-13,23.05,22.716617275027104,0.014675720462103747
2005-09-14,22.4,22.196617275027105,0.009162780186407815
2005-09-15,21.88,22.816617275027106,-0.041049786817094924
2005-09-16,22.5,22.206617275027106,0.013211500038000867
2005-09-19,21.89,21.836617275027105,0.0024446426065243276
2005-09-20,21.52,21.776617275027107,-0.011784074256628863
2005-09-21,21.46,22.416617275027104,-0.04267447060769547
2005-09-22,22.1,22.516617275027105,-0.01850265827847808
2005-09-23,22.2,22.576617275027104,-0.01668174068945638
2005-09-26,22.26,22.916617275027104,-0.028652451936815204
2005-09-27,22.6,22.186617275027107,0.0186320753564444
2005-09-28,21.87,22.996617275027106,-0.04899056507108723
2005-09-29,22.68,23.636617275027106,-0.0404718350302099
2005-09-30,23.32,23.006617275027104,0.013621416883092374
2005-10-03,22.69,23.006617275027104,-0.013762009044709922
2005-10-04,22.69,22.516617275027105,0.0077002119303770655
2005-10-05,22.2,22.446617275027105,-0.01098683476469653
2005-10-06,22.13,22.526617275027107,-0.017606606006788095
2005-10-07,22.21,22.166617275027104,0.00195711977315427
2005-10-10,21.85,21.786617275027105,0.0029092503977452555
2005-10-11,21.47,21.386617275027106,0.0038988271918185546
2005-10-12,21.07,21.896617275027104,-0.03775091214522219
2005-10-13,21.58,22.196617275027105,-0.02777978587398755
2005-10-14,21.88,22.036617275027105,-0.007107137773118777
2005-10-17,21.72,21.476617275027106,0.011332451561443024
2005-10-18,21.16,21.606617275027105,-0.020670393210662552
2005-10-19,21.29,21.816617275027106,-0.024138356024144603
2005-10-20,21.5,21.626617275027105,-0.005854696248465685
2005-10-21,21.31,21.916617275027104,-0.02767841713047181
2005-10-24,21.6,24.216617275027104,-0.1080504863792614
2005-10-25,23.9,24.596617275027103,-0.028321669896225088
2005-10-26,24.28,24.556617275027104,-0.01126446985466556
2005-10-27,24.24,24.216617275027104,0.0009655652854954067
2005-10-28,23.9,24.236617275027104,-0.013888789479460484
2005-10-31,23.92,24.426617275027105,-0.02074037797878181
2005-11-01,24.11,24.666617275027104,-0.022565610388362134
2005-11-02,24.35,25.016617275027105,-0.02664697899394075
2005-11-03,24.7,25.116617275027107,-0.016587316296026056
2005-11-04,24.8,25.296617275027106,-0.019631766161769315
2005-11-07,24.98,25.616617275027107,-0.02485173074150293
2005-11-08,25.3,25.526617275027107,-0.008877685303363969
2005-11-09,25.21,25.956617275027106,-0.028764043754862745
2005-11-10,25.64,24.286617275027105,0.055725451990570996
2005-11-11,23.97,24.206617275027106,-0.009774900488521143
2005-11-14,23.89,24.076617275027104,-0.007750975682978001
2005-11-15,23.76,24.406617275027106,-0.02649352295488827
2005-11-16,24.09,24.666617275027104,-0.02337642282271435
2005-11-17,24.35,24.946617275027105,-0.023915758535500875
2005-11-18,24.63,25.196617275027105,-0.022487831157743998
2005-11-21,24.88,25.226617275027106,-0.013740140869788253
2005-11-22,24.91,25.266617275027105,-0.014114167763152663
2005-11-23,24.95,24.866617275027107,0.003353199353602232
2005-11-25,24.55,25.216617275027104,-0.026435634397611207
2005-11-28,24.9,25.306617275027104,-0.01606762652661453
2005-11-29,24.99,25.316617275027106,-0.012901300022783446
2005-11-30,25.0,25.616617275027107,-0.024070987531528143
2005-12-01,25.3,25.416617275027104,-0.004588229573007863
2005-12-02,25.1,25.286617275027105,-0.007380080656790966
2005-12-05,24.97,25.236617275027104,-0.010564699385877563
2005-12-06,24.92,25.066617275027106,-0.005849104943776107
2005-12-07,24.75,25.116617275027107,-0.014596602361402589
2005-12-08,24.8,24.976617275027106,-0.007071304856150262
2005-12-09,24.66,25.006617275027104,-0.013861022113264898
2005-12-12,24.69,25.306617275027104,-0.024365851363136848
2005-12-13,24.99,25.026617275027107,-0.0014631332163155264
2005-12-14,24.71,24.916617275027104,-0.008292348545811068
2005-12-15,24.6,24.906617275027106,-0.012310675176855024
2005-12-16,24.59,24.316617275027106,0.011242629757291622
2005-12-19,24.0,24.646617275027104,-0.02623553844373938
2005-12-20,24.33,24.606617275027105,-0.011241580747786917
2005-12-21,24.29,24.766617275027105,-0.0192443428884288
2005-12-22,24.45,25.356617275027105,-0.03575466179867781
2005-12-23,25.04,25.366617275027107,-0.01287587034116111
2005-12-27,25.05,24.966617275027104,0.00333976862201113
2005-12-28,24.65,24.696617275027105,-0.001887597580995215
2005-12-29,24.38,24.516617275027105,-0.005572435768545714
2005-12-30,24.2,25.757387061799783,-0.060463705346475494
2006-01-03,24.79,25.827387061799783,-0.0401661638987143
2006-01-04,24.86,25.897387061799783,-0.04005759574601997
2006-01-05,24.93,26.167387061799783,-0.04728737565112762
2006-01-06,25.2,26.517387061799784,-0.049680123412218724
2006-01-09,25.55,26.517387061799784,-0.036481236237388304
2006-01-10,25.55,25.22738706179978,0.01278820265491265
2006-01-11,24.26,25.017387061799784,-0.030274427138566873
2006-01-12,24.05,25.087387061799785,-0.041350940982586404
2006-01-13,24.12,25.017387061799784,-0.035870535143537996
2006-01-17,24.05,25.047387061799782,-0.03982000435170796
2006-01-18,24.08,25.357387061799784,-0.05037534264420074
2006-01-19,24.39,25.047387061799782,-0.02624573414295872
2006-01-20,24.08,25.117387061799782,-0.0413015517596379
2006-01-23,24.15,25.467387061799784,-0.05172839516684535
2006-01-24,24.5,25.947387061799784,-0.05578161139510862
2006-01-25,24.98,26.177387061799784,-0.045741275054419384
2006-01-26,25.21,26.307387061799783,-0.04171402728906004
2006-01-27,25.34,25.967387061799784,-0.024160577277439033
2006-01-30,25.0,25.877387061799784,-0.033905550807909135
2006-01-31,24.91,26.297387061799782,-0.05275760129853868
2006-02-01,25.33,26.317387061799785,-0.0375184306664319
2006-02-02,25.35,26.487387061799783,-0.04294070453782606
2006-02-03,25.52,26.667387061799783,-0.043025852481939686
2006-02-06,25.7,26.787387061799784,-0.04059324857968161
2006-02-07,25.82,26.607387061799784,-0.029592799171559214
2006-02-08,25.64,26.817387061799785,-0.04390386949655212
2006-02-09,25.85,26.72738706179978,-0.032827266644923525
2006-02-10,25.76,27.117387061799782,-0.05005596810291246
2006-02-13,26.15,27.257387061799783,-0.040627043938182394
2006-02-14,26.29,27.317387061799785,-0.037609272785700254
2006-02-15,26.35,27.287387061799784,-0.03435239364167819
2006-02-16,26.32,27.257387061799783,-0.03439020254122216
2006-02-17,26.29,26.967387061799784,-0.025118750298182446
2006-02-21,26.0,26.957387061799782,-0.03551483159717861
2006-02-22,25.99,26.767387061799784,-0.029042321538705895
2006-02-23,25.8,26.667387061799783,-0.03252613612986055
2006-02-24,25.7,26.867387061799782,-0.04344996627750153
2006-02-27,25.9,26.467387061799784,-0.021437214806092064
2006-02-28,25.5,27.207387061799782,-0.06275454007845604
2006-03-01,26.24,27.447387061799784,-0.04398914399688636
2006-03-02,26.48,27.267387061799784,-0.028876513177270025
2006-03-03,26.3,27.297387061799782,-0.03653782171684605
2006-03-06,26.33,26.487387061799783,-0.005941962543627777
2006-03-07,25.52,26.867387061799782,-0.05014953849812609
2006-03-08,25.9,27.117387061799782,-0.04489322879912405
2006-03-09,26.15,27.187387061799782,-0.03815692399720849
2006-03-10,26.22,27.787387061799784,-0.05640642131316198
2006-03-13,26.82,28.437387061799782,-0.056875375303817366
2006-03-14,27.47,28.937387061799782,-0.050709038057443645
2006-03-15,27.97,29.347387061799783,-0.046933890874144235
2006-03-16,28.38,29.087387061799785,-0.024319374589984788
2006-03-17,28.12,29.117387061799782,-0.034254002932436634
2006-03-20,28.15,28.72738706179978,-0.02009883671486301
2006-03-21,27.76,29.487387061799783,-0.058580540153643224
2006-03-22,28.52,29.547387061799782,-0.03477082625448247
2006-03-23,28.58,29.38738706179978,-0.027473931591873058
2006-03-24,28.42,28.574152647002727,-0.005394828287896614
2006-03-27,28.33,28.644152647002723,-0.010967426785990053
2006-03-28,28.4,28.994152647002725,-0.02049215420213868
2006-03-29,28.75,28.744152647002725,0.00020342756556734898
2006-03-30,28.5,28.794152647002726,-0.010215707703186916
2006-03-31,28.55,28.864152647002722,-0.010883834036103046
2006-04-03,28.62,28.25415264700273,0.0129484454043991
2006-04-04,28.01,28.114152647002722,-0.0037046340435881175
2006-04-05,27.87,28.03415264700272,-0.005855452421540175
2006-04-06,27.79,27.844152647002726,-0.0019448480867509943
2006-04-07,27.6,27.51415264700272,0.0031201161852474346
2006-04-10,27.27,27.074152647002727,0.007233738966857528
2006-04-11,26.83,27.464152647002724,-0.02309019525027778
2006-04-12,27.22,27.344152647002726,-0.004540372803116921
2006-04-13,27.1,27.424152647002728,-0.011819969469071379
2006-04-17,27.18,27.944152647002724,-0.027345708300970384
2006-04-18,27.7,28.174152647002728,-0.016829348976114544
2006-04-19,27.93,28.28415264700272,-0.012521239417092822
2006-04-20,28.04,27.77415264700273,0.00957175386684428
2006-04-21,27.53,27.444152647002724,0.0031280744609418765
2006-04-24,27.2,27.444152647002724,-0.008896344884213092
2006-04-25,27.2,27.844152647002726,-0.02313421619142242
2006-04-26,27.6,26.594152647002726,0.037822124522949974
2006-04-27,26.35,26.574152647002727,-0.008434987560290375
2006-04-28,26.33,25.52415264700273,0.031571953206129155
2006-05-01,25.28,25.574152647002727,-0.011501950858856747
2006-05-02,25.33,25.794152647002726,-0.017994490974552746
2006-05-03,25.55,26.26415264700272,-0.02719115505461467
2006-05-04,26.02,26.554152647002724,-0.020115597515141026
2006-05-05,26.31,26.674152647002728,-0.013651891845330999
2006-05-08,26.43,26.56415264700272,-0.005050138387074021
2006-05-09,26.32,26.23415264700272,0.003272350898937404
2006-05-10,25.99,25.81415264700272,0.006812052109628208
2006-05-11,25.57,25.134152647002725,0.017340841329267942
2006-05-12,24.89,25.294152647002726,-0.01597810579555492
2006-05-15,25.05,25.494152647002725,-0.017421745807854605
2006-05-16,25.25,25.52415264700273,-0.01074091080688322
2006-05-17,25.28,25.134152647002725,0.0058027559172426635
2006-05-18,24.89,25.00415264700273,-0.004565347549036591
2006-05-19,24.76,24.684152647002726,0.0030727144691549135
2006-05-22,24.44,24.444152647002724,-0.00016988304167020463
2006-05-23,24.2,24.364152647002722,-0.006737465873778992
2006-05-24,24.12,24.544152647002726,-0.017281209626705984
2006-05-25,24.3,24.684152647002726,-0.01556272368334144
2006-05-26,24.44,23.81415264700272,0.026280479606989093
2006-05-30,23.57,23.924152647002728,-0.014803142758207488
2006-05-31,23.68,24.744152647002725,-0.04300622705427848
2006-06-01,24.5,24.804152647002724,-0.012262166393314677
2006-06-02,24.56,24.044152647002726,0.021454170607321243
2006-06-05,23.8,24.054152647002724,-0.010565853253383772
2006-06-06,23.81,24.06415264700272,-0.010561462550993994
2006-06-07,23.82,24.144152647002723,-0.013425720576819011
2006-06-08,23.9,24.144152647002723,-0.010112288907891509
2006-06-09,23.9,23.53415264700272,0.01554538030260777
2006-06-12,23.29,23.344152647002726,-0.002319752094736227
2006-06-13,23.1,23.304152647002724,-0.008760354864435715
2006-06-14,23.06,24.364152647002722,-0.05352751913427045
2006-06-15,24.12,23.794152647002726,0.013694429796739183
2006-06-16,23.55,23.330421653206333,0.009411675024891375
2006-06-19,22.97,23.660421653206335,-0.029180445865501836
2006-06-20,23.3,23.970421653206333,-0.02796870505265625
2006-06-21,23.61,23.670421653206333,-0.0025526225975847083
2006-06-22,23.31,23.64042165320634,-0.013976977993602091
2006-06-23,23.28,24.280421653206332,-0.04120281218733368
2006-06-26,23.92,24.210421653206335,-0.011995728838034125
2006-06-27,23.85,23.920421653206333,-0.002943997151358402
2006-06-28,23.56,25.170421653206333,-0.06398071813791761
2006-06-29,24.81,25.10042165320633,-0.011570389422889682
2006-06-30,24.74,24.910421653206335,-0.0068413797076132266
2006-07-03,24.55,24.720421653206333,-0.006893962230786976
2006-07-05,24.36,24.970421653206333,-0.024445788768967525
2006-07-06,24.61,24.710421653206335,-0.004063939280991802
2006-07-07,24.35,24.87042165320634,-0.020925324888460217
2006-07-10,24.51,24.860421653206334,-0.014095563546531298
2006-07-11,24.5,24.280421653206332,0.00904343219116499
2006-07-12,23.92,23.660421653206335,0.010970994118293387
2006-07-13,23.3,23.440421653206336,-0.005990577101548267
2006-07-14,23.08,23.530421653206332,-0.019142098677392694
