date,REG,dcf,Deviation
2006-03-14,65.47,67.48674657583545,-0.0298835946043009
2006-03-15,67.15,68.27674657583545,-0.0165026400984698
2006-03-16,67.94,69.12674657583547,-0.01716769028806453
2006-03-17,68.79,68.06674657583545,0.010625649976655716
2006-03-20,67.73,67.31674657583545,0.006138939345486705
2006-03-21,66.98,67.50674657583546,-0.007802873083858741
2006-03-22,67.17,67.50674657583546,-0.004988339579617751
2006-03-23,67.17,67.27674657583545,-0.0015866786262489496
2006-03-24,66.94,66.13674657583546,0.012145342275696747
2006-03-27,65.8,66.63674657583546,-0.01255683416181208
2006-03-28,66.3,68.11674657583546,-0.026671070877010483
2006-03-29,67.78,66.67674657583545,0.016546299584514923
2006-03-30,66.34,67.52674657583545,-0.017574466948480527
2006-03-31,67.19,67.16452575429398,0.00037928125628727827
2006-04-03,66.53,67.07452575429396,-0.008118219967572338
2006-04-04,66.44,67.62452575429397,-0.01751621532397596
2006-04-05,66.99,67.65452575429397,-0.009822339996992668
2006-04-06,67.02,66.62452575429397,0.005935865827615849
2006-04-07,65.99,65.46452575429396,0.008026854844687792
2006-04-10,64.83,65.09452575429397,-0.004063717359159336
2006-04-11,64.46,65.08452575429398,-0.009595610432066137
2006-04-12,64.45,63.77452575429397,0.010591599666431861
2006-04-13,63.14,63.38452575429397,-0.0038578146855883233
2006-04-17,62.75,64.30452575429398,-0.024174437740724253
2006-04-18,63.67,64.53452575429397,-0.013396329239104054
2006-04-19,63.9,64.63452575429396,-0.011364294016579235
2006-04-20,64.0,64.46452575429396,-0.007205912846772411
2006-04-21,63.83,63.69452575429398,0.0021269370342535954
2006-04-24,63.06,63.54452575429396,-0.007624980256638603
2006-04-25,62.91,62.924525754293974,-0.0002308440805847134
2006-04-26,62.29,63.29452575429396,-0.015870657727865334
2006-04-27,62.66,63.72452575429398,-0.016705118503329897
2006-04-28,63.09,63.464525754293966,-0.00590134015566357
2006-05-01,62.83,61.894525754293966,0.015114006195307672
2006-05-02,61.26,61.864525754293965,-0.009771767372709683
2006-05-03,61.23,62.34452575429396,-0.017876882385574944
2006-05-04,61.71,63.064525754293975,-0.021478410217042554
2006-05-05,62.43,63.33452575429398,-0.01428171670224676
2006-05-08,62.7,63.52452575429397,-0.012979644389367717
2006-05-09,62.89,64.14452575429397,-0.019557799197073122
2006-05-10,63.51,63.15452575429397,0.005628642467984335
2006-05-11,62.52,62.22452575429398,0.004748517439454147
2006-05-12,61.59,63.174525754293974,-0.025081719813088932
2006-05-15,62.54,62.82452575429396,-0.004528896173553898
2006-05-16,62.19,61.74452575429397,0.0072147974296337125
2006-05-17,61.11,61.03452575429396,0.001236582815599796
2006-05-18,60.4,61.614525754293965,-0.01971167901441362
2006-05-19,60.98,61.49452575429397,-0.00836701719352706
2006-05-22,60.86,61.114525754293965,-0.004164734179845642
2006-05-23,60.48,61.77452575429397,-0.02095565669646582
2006-05-24,61.14,63.144525754293966,-0.03174504409287848
2006-05-25,62.51,63.924525754293974,-0.022128060202291855
2006-05-26,63.29,63.63452575429397,-0.005414132504487523
2006-05-30,63.0,62.24452575429397,0.012137199802729981
2006-05-31,61.61,63.174525754293974,-0.024765136510544128
2006-06-01,62.54,63.91452575429397,-0.021505686509793565
2006-06-02,63.28,63.66452575429397,-0.006039874635648812
2006-06-05,63.03,63.18452575429396,-0.0024456265588644888
2006-06-06,62.55,63.34452575429396,-0.012542926872257887
2006-06-07,62.71,63.064525754293975,-0.005621635143586823
2006-06-08,62.43,63.37452575429397,-0.014903870964745991
2006-06-09,62.74,62.63452575429397,0.001683963348262596
2006-06-12,62.0,61.954525754293975,0.0007339939278427909
2006-06-13,61.32,61.18452575429397,0.0022141913177535777
2006-06-14,60.55,62.01452575429397,-0.023615850262187488
2006-06-15,61.38,61.714525754293966,-0.005420535120464587
2006-06-16,61.08,60.894525754293966,0.003045827903388476
2006-06-19,60.26,60.53452575429396,-0.004535027752728182
2006-06-20,59.9,61.07452575429396,-0.01923102537085819
2006-06-21,60.44,60.424525754293974,0.00025609213333255276
2006-06-22,59.79,59.984525754293976,-0.00324293227041228
2006-06-23,59.35,60.38452575429397,-0.017132299067868395
2006-06-26,59.75,60.43452575429397,-0.011326733282842616
2006-06-27,59.8,60.90452575429397,-0.018135364172277457
2006-06-28,60.27,62.08452575429396,-0.029226699121052135
2006-06-29,61.45,62.78452575429397,-0.021255647602031913
2006-06-30,62.15,63.26369396125912,-0.01760399830495385
2006-07-03,63.0,62.90369396125912,0.0015310076829539998
2006-07-05,62.64,62.67369396125911,-0.0005376093082999356
2006-07-06,62.41,63.35369396125913,-0.01489564226256812
2006-07-07,63.09,64.33369396125912,-0.019331922118572042
2006-07-10,64.07,64.40369396125912,-0.005181286052627021
2006-07-11,64.14,64.10369396125914,0.0005663642217375031
2006-07-12,63.84,62.753693961259124,0.01731063097913421
2006-07-13,62.49,61.58369396125913,0.01471665599194183
2006-07-14,61.32,61.33369396125913,-0.00022326979470332908
2006-07-17,61.07,61.97369396125912,-0.014581896019043805
2006-07-18,61.71,62.80369396125913,-0.017414484599166724
2006-07-19,62.54,62.76369396125912,-0.0035640662163256565
2006-07-20,62.5,61.76369396125912,0.01192134070223716
2006-07-21,61.5,63.11369396125912,-0.025568048072889704
2006-07-24,62.85,63.783693961259125,-0.014638442888338044
2006-07-25,63.52,64.19369396125913,-0.01049470625051896
2006-07-26,63.93,64.27369396125913,-0.005347350371153192
2006-07-27,64.01,64.85369396125914,-0.013009188987185838
2006-07-28,64.59,64.38369396125913,0.003204321250424247
2006-07-31,64.12,64.31369396125912,-0.0030117063618797513
2006-08-01,64.05,64.06369396125912,-0.00021375541140977727
2006-08-02,63.8,64.18369396125912,-0.005978059808940284
2006-08-03,63.92,65.07369396125912,-0.017729037511624246
2006-08-04,64.81,64.49369396125913,0.004904449091268859
2006-08-07,64.23,63.74369396125912,0.007629084675206288
2006-08-08,63.48,63.26369396125912,0.003419118062776061
2006-08-09,63.0,63.54369396125913,-0.008556222142052428
2006-08-10,63.28,63.083693961259115,0.0031118348722800615
2006-08-11,62.82,63.31369396125912,-0.007797585804442342
2006-08-14,63.05,63.85369396125913,-0.012586491264651722
2006-08-15,63.59,63.76369396125912,-0.0027240260165078967
2006-08-16,63.5,63.67369396125911,-0.00272787630893212
2006-08-17,63.41,64.16369396125913,-0.011746424102611619
2006-08-18,63.9,64.75369396125912,-0.0131837105968019
2006-08-21,64.49,65.85369396125914,-0.02070793419821504
2006-08-22,65.59,65.65369396125912,-0.0009701504578966125
2006-08-23,65.39,65.84369396125912,-0.006890469443073255
2006-08-24,65.58,66.21369396125914,-0.00957043661738477
2006-08-25,65.95,66.74369396125913,-0.011891669671741822
2006-08-28,66.48,66.54369396125912,-0.0009571750149037772
2006-08-29,66.28,67.48369396125912,-0.017836811985279533
2006-08-30,67.22,67.53369396125913,-0.004644999301224084
2006-08-31,67.27,66.68369396125912,0.008792344933403085
2006-09-01,66.42,67.48369396125912,-0.015762236754107817
2006-09-05,67.22,67.15369396125912,0.0009873773850643808
2006-09-06,66.89,66.64369396125913,0.0036958641410851367
2006-09-07,66.38,67.49369396125913,-0.016500711339023533
2006-09-08,67.23,67.68369396125912,-0.006703150119418799
2006-09-11,67.42,68.88369396125913,-0.021248772780424918
2006-09-12,68.62,68.96369396125914,-0.004983694194980459
2006-09-13,68.7,67.61369396125912,0.01606636134040107
2006-09-14,67.35,67.86369396125912,-0.0075694960187751015
2006-09-15,67.6,67.38369396125913,0.0032100650175876932
2006-09-18,67.12,68.42369396125912,-0.01905325313183548
2006-09-19,68.16,68.48369396125912,-0.004726584425224445
2006-09-20,68.22,67.88369396125913,0.004954150534777879
2006-09-21,67.62,68.67369396125912,-0.01534348744737013
2006-09-22,68.41,68.25369396125912,0.0022900744219001012
2006-09-25,67.99,68.24369396125913,-0.0037174711175973485
2006-09-26,67.98,69.01369396125912,-0.014978099300689274
2006-09-27,68.75,68.87369396125912,-0.0017959536383905794
2006-09-28,68.61,69.02369396125913,-0.005993506541265736
2006-09-29,68.76,38360000.0,-0.9999982075078206
2006-10-02,68.47,38360000.0,-0.999998215067779
2006-10-03,68.75,38360000.0,-0.9999982077685089
2006-10-04,68.93,38360000.0,-0.999998203076121
2006-10-05,69.72,38360000.0,-0.9999981824817519
2006-10-06,68.25,38360000.0,-0.9999982208029197
2006-10-09,68.93,38360000.0,-0.999998203076121
2006-10-10,68.89,38360000.0,-0.9999982041188739
2006-10-11,68.56,38360000.0,-0.999998212721585
2006-10-12,68.72,38360000.0,-0.9999982085505735
2006-10-13,69.77,38360000.0,-0.9999981811783107
2006-10-16,69.92,38360000.0,-0.9999981772679875
2006-10-17,69.94,38360000.0,-0.9999981767466111
2006-10-18,69.97,38360000.0,-0.9999981759645464
2006-10-19,70.33,38360000.0,-0.9999981665797706
2006-10-20,70.58,38360000.0,-0.9999981600625651
2006-10-23,70.74,38360000.0,-0.9999981558915537
2006-10-24,70.68,38360000.0,-0.999998157455683
2006-10-25,71.12,38360000.0,-0.9999981459854015
2006-10-26,71.59,38360000.0,-0.9999981337330552
2006-10-27,71.4,38360000.0,-0.9999981386861314
2006-10-30,72.15,38360000.0,-0.9999981191345151
2006-10-31,72.16,38360000.0,-0.999998118873827
2006-11-01,71.42,38360000.0,-0.9999981381647549
2006-11-02,71.04,38360000.0,-0.9999981480709071
2006-11-03,70.35,38360000.0,-0.9999981660583942
2006-11-06,71.2,38360000.0,-0.9999981438998957
2006-11-07,70.23,38360000.0,-0.9999981691866527
2006-11-08,70.2,38360000.0,-0.9999981699687174
2006-11-09,70.63,38360000.0,-0.9999981587591241
2006-11-10,70.96,38360000.0,-0.9999981501564129
2006-11-13,70.75,38360000.0,-0.9999981556308655
2006-11-14,72.09,38360000.0,-0.9999981206986445
2006-11-15,72.19,38360000.0,-0.9999981180917622
2006-11-16,72.76,38360000.0,-0.9999981032325339
2006-11-17,72.45,38360000.0,-0.9999981113138686
2006-11-20,74.74,38360000.0,-0.999998051616267
2006-11-21,76.6,38360000.0,-0.9999980031282586
2006-11-22,76.98,38360000.0,-0.9999979932221064
2006-11-24,77.77,38360000.0,-0.9999979726277373
2006-11-27,75.56,38360000.0,-0.9999980302398331
2006-11-28,75.47,38360000.0,-0.9999980325860272
2006-11-29,77.0,38360000.0,-0.99999799270073
2006-11-30,78.98,38360000.0,-0.9999979410844629
2006-12-01,79.14,38360000.0,-0.9999979369134515
2006-12-04,81.34,38360000.0,-0.9999978795620438
2006-12-05,80.56,38360000.0,-0.9999978998957247
2006-12-06,79.6,38360000.0,-0.9999979249217935
2006-12-07,78.83,38360000.0,-0.9999979449947862
2006-12-08,78.9,38360000.0,-0.9999979431699687
2006-12-11,78.85,38360000.0,-0.9999979444734098
2006-12-12,78.85,38360000.0,-0.9999979444734098
2006-12-13,78.45,38360000.0,-0.9999979549009385
2006-12-14,78.56,38360000.0,-0.999997952033368
2006-12-15,78.34,38360000.0,-0.9999979577685089
2006-12-18,77.76,38360000.0,-0.9999979728884254
2006-12-19,77.42,38360000.0,-0.9999979817518249
2006-12-20,77.75,38360000.0,-0.9999979731491137
2006-12-21,76.67,38360000.0,-0.9999980013034411
2006-12-22,76.07,38360000.0,-0.9999980169447341
2006-12-26,77.09,38360000.0,-0.999997990354536
2006-12-27,77.99,38360000.0,-0.9999979668925965
2006-12-28,78.1,38360000.0,-0.999997964025026
2006-12-29,78.17,78.94850200015242,-0.009860883746102167
2007-01-03,78.64,78.8185020001524,-0.0022647220591944794
2007-01-04,78.51,77.58850200015242,0.01187673400171807
2007-01-05,77.28,76.55850200015242,0.009424139461952308
2007-01-08,76.25,78.05850200015242,-0.023168546075210128
2007-01-09,77.75,79.2285020001524,-0.018661238857571205
2007-01-10,78.92,79.8685020001524,-0.011875795543912826
2007-01-11,79.56,80.25850200015242,-0.008703152722076557
2007-01-12,79.95,81.82850200015241,-0.022956573250588308
2007-01-16,81.52,82.23850200015242,-0.008736807975309402
2007-01-17,81.93,81.48850200015242,0.005417917730856869
2007-01-18,81.18,82.12850200015241,-0.011548999154406103
2007-01-19,81.82,81.62850200015241,0.002345969791865521
2007-01-22,81.32,82.13850200015241,-0.009964900506109764
2007-01-23,81.83,83.3685020001524,-0.01845423587135575
2007-01-24,83.06,84.9385020001524,-0.022116024605061013
2007-01-25,84.63,85.34850200015242,-0.008418448869215611
2007-01-26,85.04,85.76850200015241,-0.008493817464027886
2007-01-29,85.46,86.60850200015241,-0.0132608459173027
2007-01-30,86.3,87.40850200015241,-0.012681855595128244
2007-01-31,87.1,88.75850200015242,-0.01868555645688541
2007-02-01,88.45,88.87850200015241,-0.004821210872249737
2007-02-02,88.57,88.8185020001524,-0.0027978629965182966
2007-02-05,88.51,90.12850200015241,-0.017957715530983354
2007-02-06,89.82,93.09850200015242,-0.03521541087897484
2007-02-07,92.79,91.9385020001524,0.009261604021416403
2007-02-08,91.63,91.03850200015242,0.006497229049821085
2007-02-09,90.73,88.64850200015242,0.02348035164591966
2007-02-12,88.34,89.84850200015242,-0.016789395110336502
2007-02-13,89.54,88.3185020001524,0.013830601427609057
2007-02-14,88.01,88.82850200015241,-0.009214407332356012
2007-02-15,88.52,88.55850200015242,-0.00043476345334247934
2007-02-16,88.25,89.3185020001524,-0.011962829382769824
2007-02-20,89.01,89.05850200015242,-0.0005446083087309317
2007-02-21,88.75,88.9385020001524,-0.0021194645278832525
2007-02-22,88.63,87.48850200015242,0.013047405930502576
2007-02-23,87.18,87.32850200015241,-0.0017004986545188228
2007-02-26,87.02,84.35850200015241,0.031549848998536856
2007-02-27,84.05,86.04850200015241,-0.023225296823283115
2007-02-28,85.74,85.82850200015241,-0.001031149304601131
2007-03-01,85.52,84.19850200015242,0.015695029821851003
2007-03-02,83.89,80.23850200015242,0.04550805297736793
2007-03-05,79.93,83.07850200015241,-0.03789791491602279
2007-03-06,82.77,81.59850200015242,0.014356856696283282
2007-03-07,81.29,82.96850200015241,-0.020230593052642076
2007-03-08,82.66,83.89850200015242,-0.014761908384850253
2007-03-09,83.59,84.41850200015242,-0.009814222954950269
2007-03-12,84.11,82.09850200015242,0.02450103169779938
2007-03-13,81.79,82.55850200015242,-0.009308574907899714
2007-03-14,82.25,83.26850200015241,-0.012231539846249917
2007-03-15,82.96,82.07850200015241,0.01073969405345565
2007-03-16,81.77,83.05850200015242,-0.015513186117299016
2007-03-19,82.75,83.5685020001524,-0.00979438401505528
2007-03-20,83.26,84.9385020001524,-0.019761379829248416
2007-03-21,84.63,85.15850200015241,-0.006206097896736984
2007-03-22,84.85,85.19850200015242,-0.004090470982128336
2007-03-23,84.89,83.54850200015241,0.01605651768412497
2007-03-26,83.24,82.48850200015242,0.009110336369621441
2007-03-27,82.18,82.24850200015241,-0.0008328662344789795
2007-03-28,81.94,81.9785020001524,-0.0004696597182555218
2007-03-29,81.67,83.85850200015241,-0.026097556573911107
2007-03-30,83.55,84.84870008119638,-0.015306069273348766
2007-04-02,84.47,84.76870008119639,-0.0035237072281428805
2007-04-03,84.39,84.3687000811964,0.0002524623323947317
2007-04-04,83.99,83.9687000811964,0.0002536649821063275
2007-04-05,83.59,84.53870008119638,-0.01122208030505778
2007-04-09,84.16,85.27870008119639,-0.013118165264377257
2007-04-10,84.9,83.76870008119639,0.013505043264453898
2007-04-11,83.39,82.9587000811964,0.005198971516929163
2007-04-12,82.58,83.8987000811964,-0.01571776535178937
2007-04-13,83.52,83.9187000811964,-0.004751027849700273
2007-04-16,83.54,84.76870008119639,-0.014494737798497082
2007-04-17,84.39,83.81870008119638,0.006815900488198912
2007-04-18,83.44,83.1487000811964,0.003503361069014277
2007-04-19,82.77,83.9787000811964,-0.014392936304416959
2007-04-20,83.6,85.33870008119638,-0.0203741102166084
2007-04-23,84.96,84.6287000811964,0.00391474663424729
2007-04-24,84.25,84.50870008119638,-0.0030612242402003886
2007-04-25,84.13,84.1487000811964,-0.00022222661999959925
2007-04-26,83.77,84.56870008119638,-0.009444393498180048
2007-04-27,84.19,82.77870008119639,0.0170490708046791
2007-04-30,82.4,81.85870008119639,0.006612613176934179
2007-05-01,81.48,82.31870008119638,-0.010188451474198668
2007-05-02,81.94,82.8687000811964,-0.011206886077450684
2007-05-03,82.49,82.50870008119638,-0.00022664375002856563
2007-05-04,82.13,82.52870008119639,-0.004831047633176433
2007-05-07,82.15,81.9987000811964,0.0018451502115739427
2007-05-08,81.62,82.32870008119639,-0.008608177713208542
2007-05-09,81.95,80.9587000811964,0.012244513780599098
2007-05-10,80.58,81.6287000811964,-0.012847198107445723
2007-05-11,81.25,80.57870008119639,0.008330984715900991
2007-05-14,80.2,78.9587000811964,0.01572087581896775
2007-05-15,78.58,77.81870008119638,0.009782994550272317
2007-05-16,77.44,76.1787000811964,0.01655712052659375
2007-05-17,75.8,74.9087000811964,0.011898483324867204
2007-05-18,74.53,75.1387000811964,-0.008101019588289793
2007-05-21,74.76,76.00870008119638,-0.0164283835911212
2007-05-22,75.63,75.2387000811964,0.00520077989626766
2007-05-23,74.86,73.75870008119638,0.014931118872638205
2007-05-24,73.38,74.25870008119638,-0.011832958026946172
2007-05-25,73.88,76.6287000811964,-0.03587037334946119
2007-05-29,76.25,79.33870008119638,-0.03893056072301859
2007-05-30,78.96,78.94870008119639,0.0001431298905743006
2007-05-31,78.57,79.04870008119639,-0.006055761583741215
2007-06-01,78.67,80.02870008119639,-0.016977660262104233
2007-06-04,79.65,78.83870008119638,0.010290630337233653
2007-06-05,78.46,77.82870008119639,0.008111402582144933
2007-06-06,77.45,76.01870008119639,0.018828260905209282
2007-06-07,75.64,76.75870008119638,-0.01457424474376201
2007-06-08,76.38,75.05870008119639,0.017603554516322006
2007-06-11,74.68,73.8987000811964,0.010572580004048149
2007-06-12,73.52,75.00870008119638,-0.019847032138736953
2007-06-13,74.63,74.1287000811964,0.0067625618452029634
2007-06-14,73.75,74.75870008119638,-0.013492745059783262
2007-06-15,74.38,72.81870008119638,0.021440919943128467
2007-06-18,72.44,73.2087000811964,-0.010500119252818685
2007-06-19,72.83,71.6687000811964,0.016203725161582527
2007-06-20,71.29,71.3887000811964,-0.0013825728873636534
2007-06-21,71.01,70.4787000811964,0.007538446625597661
2007-06-22,70.1,69.10870008119639,0.014344068368221663
2007-06-25,68.73,68.8787000811964,-0.0021588688668791045
2007-06-26,68.5,70.9587000811964,-0.03464973397741167
2007-06-27,70.58,70.7487000811964,-0.002384497255819462
2007-06-28,70.37,70.8787000811964,-0.007177051506498389
2007-06-29,70.5,73.12541904311874,-0.03590296065955734
2007-07-02,72.41,73.30541904311876,-0.012214909276926367
2007-07-03,72.59,74.32541904311876,-0.023348930493240494
2007-07-05,73.61,74.37541904311874,-0.010291290495788585
2007-07-06,73.66,74.19541904311876,-0.007216335590848333
2007-07-09,73.48,72.19541904311876,0.017793108952162573
2007-07-10,71.48,71.79541904311876,-0.004393303184557218
2007-07-11,71.08,72.78541904311875,-0.02343077865785792
2007-07-12,72.07,74.36541904311875,-0.030866753292788096
2007-07-13,73.65,74.01541904311875,-0.004937066463217232
2007-07-16,73.3,73.43541904311876,-0.0018440562453827525
2007-07-17,72.72,73.21541904311876,-0.006766594381259927
2007-07-18,72.5,73.20541904311875,-0.009636158802714512
2007-07-19,72.49,71.26541904311875,0.017183382534245784
2007-07-20,70.55,70.09541904311874,0.006485173540393907
2007-07-23,69.38,68.76541904311875,0.008937354929748453
2007-07-24,68.05,67.92541904311875,0.0018340844802469114
2007-07-25,67.21,66.75541904311876,0.006809648765557341
2007-07-26,66.04,64.43541904311876,0.02490215755107461
2007-07-27,63.72,64.98541904311875,-0.019472353364054285
2007-07-30,64.27,65.58541904311876,-0.02005657754895107
2007-07-31,64.87,65.96541904311876,-0.016605958985915437
2007-08-01,65.25,67.24541904311876,-0.029673679954901666
2007-08-02,66.53,66.71541904311876,-0.002779253218793687
2007-08-03,66.0,68.51541904311875,-0.036713181912172654
2007-08-06,67.8,68.88541904311874,-0.01575687653782476
2007-08-07,68.17,70.96541904311876,-0.03939128494993105
2007-08-08,70.25,71.10541904311874,-0.012030293255145708
2007-08-09,70.39,68.20541904311875,0.03202943384161561
2007-08-10,67.49,66.53541904311875,0.014346959418150229
2007-08-13,65.82,64.46541904311876,0.02101252077451332
2007-08-14,63.75,63.24541904311875,0.007978142362172314
2007-08-15,62.53,63.71541904311875,-0.01860490068057985
2007-08-16,63.0,66.23541904311875,-0.048847264648730016
2007-08-17,65.52,69.10541904311874,-0.051883326847082745
2007-08-20,68.39,70.24541904311876,-0.02641338137622673
2007-08-21,69.53,70.88541904311874,-0.019121267270695852
2007-08-22,70.17,70.16541904311875,6.528795728333314e-05
2007-08-23,69.45,70.33541904311876,-0.012588523039522292
2007-08-24,69.62,68.50541904311876,0.016269967725906387
2007-08-27,67.79,66.36541904311875,0.021465711773110074
2007-08-28,65.65,67.96541904311876,-0.034067604904338133
2007-08-29,67.25,68.41541904311875,-0.017034450119851496
2007-08-30,67.7,70.18541904311876,-0.03541218499517429
2007-08-31,69.47,71.64541904311875,-0.03036368650184751
2007-09-04,70.93,70.55541904311876,0.00530903170814323
2007-09-05,69.84,71.11541904311875,-0.01793449381695178
2007-09-06,70.4,69.46541904311876,0.013453902240208704
2007-09-07,68.75,68.82541904311876,-0.0010958021638997062
2007-09-10,68.11,70.01541904311875,-0.02721427750000771
2007-09-11,69.3,70.26541904311875,-0.013739604150461604
2007-09-12,69.55,71.02541904311876,-0.0207731128234957
2007-09-13,70.31,72.62541904311874,-0.031881661732568345
2007-09-14,71.91,71.87541904311874,0.00048112355157914344
2007-09-17,71.16,73.80541904311876,-0.03584315457342302
2007-09-18,73.09,76.06541904311875,-0.039116579919609595
2007-09-19,75.35,74.38541904311874,0.012967339154493551
2007-09-20,73.67,74.07541904311876,-0.005473057707345075
2007-09-21,73.36,75.75541904311876,-0.03162043155956051
2007-09-24,75.04,74.41541904311875,0.008393165891054988
2007-09-25,73.7,74.87541904311874,-0.015698330081356127
2007-09-26,74.16,76.65541904311874,-0.03255371993616096
2007-09-27,75.94,77.46541904311876,-0.01969161287657506
2007-09-28,76.75,77.71459342851941,-0.012411998647417821
2007-10-01,77.33,78.7745934285194,-0.01833831652625706
2007-10-02,78.39,78.76459342851942,-0.004755860624855113
2007-10-03,78.38,79.2345934285194,-0.010785610066774254
2007-10-04,78.85,80.11459342851941,-0.015784807416488023
2007-10-05,79.73,79.51459342851942,0.0027090193408865204
2007-10-08,79.13,80.44459342851941,-0.016341600752666108
2007-10-09,80.06,79.64459342851944,0.005215753557124891
2007-10-10,79.26,78.59459342851942,0.008466314824641996
2007-10-11,78.21,78.38459342851941,-0.0022273947070814426
2007-10-12,78.0,77.2345934285194,0.009910152141721085
2007-10-15,76.85,75.92459342851942,0.012188495580840009
2007-10-16,75.54,75.06459342851942,0.006333299759137434
2007-10-17,74.68,74.31459342851942,0.0049170230855406505
2007-10-18,73.93,71.56459342851942,0.03305274938567515
2007-10-19,71.18,71.86459342851941,-0.00952615740044982
2007-10-22,71.48,72.66459342851941,-0.016302209544249324
2007-10-23,72.28,71.33459342851941,0.013253129036586264
2007-10-24,70.95,70.44459342851943,0.007174526062009523
2007-10-25,70.06,71.06459342851942,-0.014136342446395389
2007-10-26,70.68,70.60459342851942,0.0010680122612267695
2007-10-29,70.22,70.75459342851941,-0.0075556003167411845
2007-10-30,70.37,71.86459342851941,-0.020797354541579827
2007-10-31,71.48,70.25459342851941,0.017442369412149272
2007-11-01,69.87,69.96459342851941,-0.0013520185551574304
2007-11-02,69.58,69.8745934285194,-0.004216030663860226
2007-11-05,69.49,70.71459342851941,-0.017317407470598956
2007-11-06,70.33,69.16459342851941,0.016849756699358398
2007-11-07,68.78,70.61459342851941,-0.02598037232029815
2007-11-08,70.23,70.46459342851941,-0.003329238374977339
2007-11-09,70.08,69.78459342851943,0.004233120191251993
2007-11-12,69.4,71.58459342851941,-0.030517648056502922
2007-11-13,71.2,70.3745934285194,0.011728757940448808
2007-11-14,69.99,69.44459342851943,0.007853837779926875
2007-11-15,69.06,67.94459342851943,0.01641641395137694
2007-11-16,67.56,67.11459342851941,0.006636508525600604
2007-11-19,66.73,65.77459342851941,0.014525465254587644
2007-11-20,65.39,66.60459342851942,-0.018235880830395512
2007-11-21,66.22,67.99459342851942,-0.026099037276912318
2007-11-23,67.61,62.994593428519416,0.07326670941559033
2007-11-26,62.61,64.41459342851941,-0.028015288655387716
2007-11-27,64.03,65.53459342851943,-0.02295876650490758
2007-11-28,65.15,64.8245934285194,0.005019801193808071
2007-11-29,64.44,66.8245934285194,-0.03568436867588498
2007-11-30,66.44,66.7345934285194,-0.004414403585674798
2007-12-03,66.35,65.90459342851942,0.006758353982771581
2007-12-04,65.52,68.02459342851941,-0.0368189400668929
2007-12-05,67.64,70.0745934285194,-0.034742883396146285
2007-12-06,69.69,69.44459342851943,0.0035338470479084894
2007-12-07,69.06,71.22459342851941,-0.03039109560789255
2007-12-10,70.84,67.8745934285194,0.043689492955910625
2007-12-11,67.49,66.88459342851941,0.009051510077991098
2007-12-12,66.5,66.06459342851942,0.006590619102979645
2007-12-13,65.68,63.84459342851942,0.028748034452369398
2007-12-14,63.46,62.604593428519415,0.013663639113913773
2007-12-17,62.22,63.01459342851941,-0.012609673177067515
2007-12-18,62.63,64.39459342851943,-0.027402819624572916
2007-12-19,64.01,65.05459342851942,-0.01605718172179793
2007-12-20,64.67,66.3445934285194,-0.025240842425594656
2007-12-21,65.96,68.4545934285194,-0.036441578330667856
2007-12-24,68.07,67.38459342851941,0.010171562023411962
2007-12-26,67.0,65.28459342851943,0.026275825296496302
2007-12-27,64.9,64.0745934285194,0.012881963463434287
2007-12-28,63.69,64.8745934285194,-0.018259743389754335
2007-12-31,64.49,64.53716657636514,-0.0007308436187593026
2008-01-02,64.33,62.35716657636513,0.03163763737114089
2008-01-03,62.15,58.91716657636514,0.05487082308081881
2008-01-04,58.71,58.38716657636513,0.005529184623347616
2008-01-07,58.18,56.05716657636514,0.037869081747879285
2008-01-08,55.85,56.907166576365135,-0.01857703765564389
2008-01-09,56.7,56.74716657636513,-0.0008311705977717132
2008-01-10,56.54,56.987166576365134,-0.00784679434387936
2008-01-11,56.78,56.66716657636514,0.0019911604982543185
2008-01-14,56.46,55.20716657636514,0.02269331141821751
2008-01-15,55.0,56.21716657636513,-0.021651154807166173
2008-01-16,56.01,55.61716657636513,0.007063168582949864
2008-01-17,55.41,54.907166576365135,0.009157883296263769
2008-01-18,54.7,56.16716657636514,-0.026121427620358406
2008-01-22,55.96,59.767166576365135,-0.063699967631905
2008-01-23,59.56,60.14716657636514,-0.00976216519891504
2008-01-24,59.94,59.13716657636513,0.01357578440282814
2008-01-25,58.93,61.407166576365135,-0.04034002404726755
2008-01-28,61.2,61.10716657636513,0.0015191904458351502
2008-01-29,60.9,60.29716657636514,0.009997707319652882
2008-01-30,60.09,61.63716657636513,-0.02510119563085811
2008-01-31,61.43,63.46716657636513,-0.0320979600359812
2008-02-01,63.26,62.30716657636514,0.015292517313671095
2008-02-04,62.1,60.45716657636514,0.027173510051281546
2008-02-05,60.25,59.35716657636513,0.015041712317689582
2008-02-06,59.15,61.61716657636513,-0.04004024711696941
2008-02-07,61.41,59.77716657636514,0.027315336559970982
2008-02-08,59.57,57.45716657636514,0.036772321879582126
2008-02-11,57.25,59.07716657636513,-0.030928473423031733
2008-02-12,58.87,59.59716657636513,-0.012201361543478395
2008-02-13,59.39,57.79716657636514,0.027559022664723765
2008-02-14,57.59,57.517166576365135,0.0012662901872637633
2008-02-15,57.31,56.767166576365135,0.009562454079941274
2008-02-19,56.56,57.68716657636514,-0.019539295189217043
2008-02-20,57.48,57.09716657636513,0.006704946087348063
2008-02-21,56.89,58.89716657636514,-0.034079170409032744
2008-02-22,58.69,60.55716657636514,-0.030833123178089394
