date,CTVA,dcf,Deviation
2019-08-22,30.29,31.820441509937307,-0.048096174575684714
2019-08-23,29.05,31.79044150993731,-0.0862033170907891
2019-08-26,29.02,31.500441509937307,-0.07874307124091617
2019-08-27,28.73,31.94044150993731,-0.10051337295818141
2019-08-28,29.17,32.48044150993731,-0.10192107483897606
2019-08-29,29.71,32.09044150993731,-0.07417914487714872
2019-08-30,29.32,31.000441509937307,-0.05420701861290056
2019-09-03,28.23,31.20044150993731,-0.09520511140815835
2019-09-04,28.43,31.230441509937307,-0.08967025038843035
2019-09-05,28.46,31.160441509937307,-0.08666249189942044
2019-09-06,28.39,31.520441509937307,-0.09931464662226852
2019-09-09,28.75,31.33044150993731,-0.08236211765859891
2019-09-10,28.56,32.04044150993731,-0.10862651530122813
2019-09-11,29.27,32.670441509937305,-0.10408312078987358
2019-09-12,29.9,32.89044150993731,-0.09092129423175421
2019-09-13,30.12,32.170441509937305,-0.0637368159620667
2019-09-16,29.4,31.750441509937307,-0.07402862442721192
2019-09-17,28.98,31.92044150993731,-0.0921178207708031
2019-09-18,29.15,31.910441509937307,-0.08650590149552373
2019-09-19,29.14,31.69044150993731,-0.080479835193762
2019-09-20,28.92,31.65044150993731,-0.08626867050432863
2019-09-23,28.88,31.01044150993731,-0.06870077967947052
2019-09-24,28.24,30.97044150993731,-0.08816282160721567
2019-09-25,28.2,30.410441509937307,-0.07268692594334736
2019-09-26,27.64,30.570441509937307,-0.09585865840323993
2019-09-27,27.8,30.770441509937307,-0.09653555048854279
2019-09-30,28.0,30.192113690952763,-0.07260550597388749
2019-10-01,27.55,29.582113690952763,-0.06869399908953266
2019-10-02,26.94,29.52211369095276,-0.08746371340423587
2019-10-03,26.88,28.532113690952762,-0.057903655819114164
2019-10-04,25.89,28.642113690952762,-0.0960862637669816
2019-10-07,26.0,28.86211369095276,-0.09916507576678046
2019-10-08,26.22,28.812113690952764,-0.08996610657435766
2019-10-09,26.17,28.372113690952762,-0.077615426010892
2019-10-10,25.73,29.302113690952762,-0.12190634875789441
2019-10-11,26.66,28.972113690952764,-0.07980479835251986
2019-10-14,26.33,29.34211369095276,-0.1026549662603723
2019-10-15,26.7,29.512113690952763,-0.09528675988446211
2019-10-16,26.87,29.41211369095276,-0.08643083994791989
2019-10-17,26.77,28.68211369095276,-0.06666571758119422
2019-10-18,26.04,28.142113690952762,-0.07469636836939364
2019-10-21,25.5,28.622113690952762,-0.10908047269547527
2019-10-22,25.98,28.25211369095276,-0.0804227859128418
2019-10-23,25.61,29.012113690952763,-0.11726528191614283
2019-10-24,26.37,29.372113690952762,-0.10220965785916447
2019-10-25,26.73,29.41211369095276,-0.09119078346884624
2019-10-28,26.77,29.422113690952763,-0.09014014828473327
2019-10-29,26.78,30.122113690952762,-0.11095216375723893
2019-10-30,27.48,29.02211369095276,-0.053135815928992525
2019-10-31,26.38,28.82211369095276,-0.08473055505708249
2019-11-01,26.18,28.382113690952764,-0.07758807941265922
2019-11-04,25.74,28.302113690952762,-0.09052729131576431
2019-11-05,25.66,28.77211369095276,-0.10816423584240697
2019-11-06,26.13,28.792113690952764,-0.09245982144719267
2019-11-07,26.15,28.84211369095276,-0.09333968098867973
2019-11-08,26.2,29.382113690952764,-0.10830104751560432
2019-11-11,26.74,29.36211369095276,-0.08930262032738823
2019-11-12,26.72,28.36211369095276,-0.05789814217818967
2019-11-13,25.72,29.02211369095276,-0.11377922800923179
2019-11-14,26.38,28.122113690952762,-0.0619481775124614
2019-11-15,25.48,28.122113690952762,-0.09395146182780578
2019-11-18,25.48,28.34211369095276,-0.10098448274400906
2019-11-19,25.7,27.622113690952762,-0.06958604661678458
2019-11-20,24.98,27.75211369095276,-0.09988838046078174
2019-11-21,25.11,28.18211369095276,-0.10900934275696272
2019-11-22,25.54,28.57211369095276,-0.10612143447801237
2019-11-25,25.93,28.52211369095276,-0.0908808414074509
2019-11-26,25.88,28.692113690952763,-0.09800998703833674
2019-11-27,26.05,28.66211369095276,-0.09113471948083429
2019-11-29,26.02,27.82211369095276,-0.06477270961403536
2019-12-02,25.18,27.292113690952764,-0.07738915772041954
2019-12-03,24.65,27.48211369095276,-0.10305297921408085
2019-12-04,24.84,27.462113690952762,-0.09548113158589844
2019-12-05,24.82,27.902113690952763,-0.11046165624191173
2019-12-06,25.26,28.41211369095276,-0.11094259741599177
2019-12-09,25.77,28.512113690952763,-0.09617363765713616
2019-12-10,25.87,28.84211369095276,-0.10304770734903035
2019-12-11,26.2,29.622113690952762,-0.11552564164244472
2019-12-12,26.98,29.132113690952764,-0.0738742720072908
2019-12-13,26.49,30.192113690952763,-0.1226185661874386
2019-12-16,27.55,29.41211369095276,-0.06331111427484903
2019-12-17,26.77,30.462113690952762,-0.1212034636995436
2019-12-18,27.82,30.352113690952763,-0.08342462461543576
2019-12-19,27.71,30.82211369095276,-0.10097015805461329
2019-12-20,28.18,31.302113690952762,-0.09974130570790007
2019-12-23,28.66,31.45211369095276,-0.08877348334639634
2019-12-24,28.81,31.832113690952763,-0.09493914605525244
2019-12-26,29.19,31.782113690952762,-0.08155888296663683
2019-12-27,29.14,31.50211369095276,-0.07498270478374747
2019-12-30,28.86,32.202113690952764,-0.10378553790062972
2019-12-31,29.56,27.773569046030687,0.06432125993632876
2020-01-02,28.74,,
2020-01-03,28.4,,
2020-01-06,28.36,,
2020-01-07,28.47,,
2020-01-08,28.7,,
2020-01-09,28.73,,
2020-01-10,28.35,,
2020-01-13,28.58,,
2020-01-14,28.64,,
2020-01-15,28.68,,
2020-01-16,29.22,,
2020-01-17,28.3,,
2020-01-21,27.82,,
2020-01-22,28.16,,
2020-01-23,28.45,,
2020-01-24,27.95,,
2020-01-27,27.16,,
2020-01-28,27.56,,
2020-01-29,27.8,,
2020-01-30,29.24,,
2020-01-31,28.92,,
2020-02-03,30.12,,
2020-02-04,30.95,,
2020-02-05,31.71,,
2020-02-06,31.59,,
2020-02-07,31.04,,
2020-02-10,30.6,,
2020-02-11,30.51,,
2020-02-12,30.94,,
2020-02-13,30.6,,
2020-02-14,30.71,,
2020-02-18,31.4,,
2020-02-19,31.52,,
2020-02-20,31.57,,
2020-02-21,31.22,,
2020-02-24,30.66,,
2020-02-25,28.38,,
2020-02-26,28.5,,
2020-02-27,27.29,,
2020-02-28,27.2,,
2020-03-02,28.24,,
2020-03-03,27.92,,
2020-03-04,28.9,,
2020-03-05,27.31,,
2020-03-06,25.3,,
2020-03-09,23.07,,
2020-03-10,25.91,,
2020-03-11,25.0,,
2020-03-12,22.34,,
2020-03-13,24.82,,
2020-03-16,20.74,,
2020-03-17,22.67,,
2020-03-18,21.57,,
2020-03-19,23.26,,
2020-03-20,22.53,,
2020-03-23,21.92,,
2020-03-24,22.33,,
2020-03-25,23.4,,
2020-03-26,24.14,,
2020-03-27,23.21,,
2020-03-30,24.09,,
2020-03-31,23.5,,
2020-04-01,22.51,,
2020-04-02,22.24,,
2020-04-03,22.62,,
2020-04-06,24.26,,
2020-04-07,24.53,,
2020-04-08,26.05,,
2020-04-09,27.93,,
2020-04-13,26.56,,
2020-04-14,26.44,,
2020-04-15,25.51,,
2020-04-16,25.16,,
2020-04-17,25.51,,
2020-04-20,24.63,,
2020-04-21,24.27,,
2020-04-22,24.94,,
2020-04-23,25.4,,
2020-04-24,26.27,,
2020-04-27,25.56,,
2020-04-28,26.19,,
2020-04-29,27.05,,
2020-04-30,26.19,,
2020-05-01,25.49,,
2020-05-04,25.42,28.53356904603069,-0.10911950905993706
2020-05-05,26.18,27.363569046030687,-0.04325346025000254
2020-05-06,25.01,28.803569046030688,-0.13170482588349464
2020-05-07,26.45,28.333569046030686,-0.06647835445547445
2020-05-08,25.98,26.733569046030688,-0.02818811976557145
2020-05-11,24.38,25.60356904603069,-0.04778900331555058
2020-05-12,23.25,29.05537234042553,-0.1998037496269961
2020-05-13,23.27,,
2020-05-14,23.32,,
2020-05-15,22.77,,
2020-05-18,24.01,,
2020-05-19,23.99,,
2020-05-20,25.09,,
2020-05-21,24.55,,
2020-05-22,24.54,,
2020-05-26,25.64,,
2020-05-27,25.8,,
2020-05-28,26.99,,
2020-05-29,27.31,,
2020-06-01,26.82,,
2020-06-02,28.01,,
2020-06-03,28.5,,
2020-06-04,30.17,,
2020-06-05,30.65,,
2020-06-08,30.01,,
2020-06-09,29.59,,
2020-06-10,29.14,,
2020-06-11,27.1,,
2020-06-12,27.54,,
2020-06-15,26.77,,
2020-06-16,27.82,,
2020-06-17,27.35,,
2020-06-18,27.48,,
2020-06-19,27.129999,,
2020-06-22,27.58,,
2020-06-23,27.42,,
2020-06-24,26.07,,
2020-06-25,26.200001,,
2020-06-26,25.92,,
2020-06-29,26.139999,,
2020-06-30,26.790001,,
2020-07-01,27.040001,,
2020-07-02,27.57,,
2020-07-06,27.530001,,
2020-07-07,27.139999,,
2020-07-08,25.860001,,
2020-07-09,25.75,,
2020-07-10,26.620001,,
2020-07-13,26.84,,
2020-07-14,27.08,,
2020-07-15,27.940001,,
2020-07-16,27.92,,
2020-07-17,28.35,,
2020-07-20,27.719999,,
2020-07-21,28.35,,
2020-07-22,28.66,,
2020-07-23,28.67,,
2020-07-24,28.52,,
2020-07-27,28.809999,,
2020-07-28,28.190001,,
2020-07-29,28.809999,,
2020-07-30,28.48,,
2020-07-31,28.559999,,
2020-08-03,28.52,,
2020-08-04,28.709999,,
2020-08-05,28.549999,,
2020-08-06,25.42,,
2020-08-07,25.32,29.155372340425533,-0.13154942065711772
2020-08-10,25.42,30.515373340425533,-0.1669772571215895
2020-08-11,26.780001,30.09537334042553,-0.11016219346819556
2020-08-12,26.360001,30.655372340425533,-0.14011806128876092
2020-08-13,26.92,31.605373340425533,-0.148246100115913
2020-08-14,27.870001,31.50537234042553,-0.11538893434250497
2020-08-17,27.77,32.13736029803087,-0.13589667158501717
2020-08-18,28.4,32.29735929803087,-0.12067114410398527
2020-08-19,28.559999,32.53735929803087,-0.1222398001509476
2020-08-20,28.799999,32.17736129803087,-0.10496082219885283
2020-08-21,28.440001,,
