date,NLSN,dcf,Deviation
2011-06-21,30.55,31.205476656860156,-0.02100518008642749
2011-06-22,30.01,31.945476656860155,-0.060586876747839025
2011-06-23,30.75,31.165476656860154,-0.013331310842271349
2011-06-24,29.97,30.595476656860153,-0.020443435605697946
2011-06-27,29.4,31.125476656860158,-0.05543615205905161
2011-06-28,29.93,31.695476656860155,-0.055701218062547575
2011-06-29,30.5,32.355476656860155,-0.05734660244811285
2011-06-30,31.16,31.923741286104303,-0.023923927940010636
2011-07-01,30.84,31.983741286104294,-0.03576008434639277
2011-07-05,30.9,31.773741286104297,-0.027498848128609032
2011-07-06,30.69,32.4437412861043,-0.05405484129092808
2011-07-07,31.36,31.7037412861043,-0.010842294068774794
2011-07-08,30.62,31.163741286104294,-0.017447882175390284
2011-07-11,30.08,31.1337412861043,-0.033845636360272935
2011-07-12,30.05,31.1837412861043,-0.03635680772561767
2011-07-13,30.1,31.3837412861043,-0.040904660613956145
2011-07-14,30.3,32.12374128610429,-0.05677238120745243
2011-07-15,31.04,31.613741286104293,-0.018148477932805718
2011-07-18,30.53,31.923741286104303,-0.04365845699642246
2011-07-19,30.84,31.3037412861043,-0.01481424478518023
2011-07-20,30.22,31.593741286104297,-0.0434814374677589
2011-07-21,30.51,32.0237412861043,-0.04726934534539029
2011-07-22,30.94,31.463741286104298,-0.016645868059422475
2011-07-25,30.38,31.37374128610429,-0.031674299760495184
2011-07-26,30.29,31.473741286104296,-0.03761044088606402
2011-07-27,30.39,31.473741286104296,-0.034433189122729746
2011-07-28,30.39,31.043741286104304,-0.021058714543434554
2011-07-29,29.96,30.973741286104296,-0.03272905512900015
2011-08-01,29.89,30.0837412861043,-0.006440066222540897
2011-08-02,29.0,30.1937412861043,-0.03953605069318389
2011-08-03,29.11,29.2037412861043,-0.003209906744000124
2011-08-04,28.12,28.733741286104298,-0.021359602287541413
2011-08-05,27.65,27.2037412861043,0.016404313994988984
2011-08-08,26.12,28.1337412861043,-0.07157744381117626
2011-08-09,27.05,27.553741286104298,-0.0182821374735902
2011-08-10,26.47,28.5137412861043,-0.071675662116647
2011-08-11,27.43,28.1337412861043,-0.02501413796862806
2011-08-12,27.05,28.963741286104298,-0.06607369079844794
2011-08-15,27.88,28.9537412861043,-0.03708471646182798
2011-08-16,27.87,29.5937412861043,-0.05824681879319127
2011-08-17,28.51,28.493741286104296,0.0005706064967900826
2011-08-18,27.41,27.643741286104298,-0.00845548667545204
2011-08-19,26.56,28.7637412861043,-0.07661525196546404
2011-08-22,27.68,28.523741286104297,-0.029580316187881595
2011-08-23,27.44,28.8337412861043,-0.048337164167314484
2011-08-24,27.75,28.6037412861043,-0.0298471894835326
2011-08-25,27.52,29.373741286104295,-0.06310879053671092
2011-08-26,28.29,30.6337412861043,-0.07650848991035386
2011-08-29,29.55,30.5137412861043,-0.031583845358981844
2011-08-30,29.43,30.743741286104292,-0.04273199133047878
2011-08-31,29.66,30.473741286104296,-0.026703031914081188
2011-09-01,29.39,30.593741286104297,-0.03934599808657713
2011-09-02,29.51,29.913741286104294,-0.013496850234906654
2011-09-06,28.83,30.153741286104296,-0.043899736140348034
2011-09-07,29.07,30.213741286104298,-0.037855003631421136
2011-09-08,29.13,29.413741286104294,-0.009646555443062255
2011-09-09,28.33,28.8837412861043,-0.01917138367288662
2011-09-12,27.8,28.693741286104295,-0.031147603834328574
2011-09-13,27.61,28.143741286104298,-0.018964830605795457
2011-09-14,27.06,28.803741286104298,-0.06053870810683637
2011-09-15,27.72,29.363741286104297,-0.05597860538575716
2011-09-16,28.28,29.3437412861043,-0.03625104500931631
2011-09-19,28.26,28.7537412861043,-0.01717137541134195
2011-09-20,27.67,29.6737412861043,-0.06752573822036434
2011-09-21,28.59,27.2037412861043,0.050958384705849236
2011-09-22,26.12,27.7037412861043,-0.057167054433138076
2011-09-23,26.62,27.8437412861043,-0.04395031808153671
2011-09-26,26.76,28.483741286104298,-0.060516674013789684
2011-09-27,27.4,28.433741286104297,-0.03635614728651604
2011-09-28,27.35,27.8337412861043,-0.017379671713259826
2011-09-29,26.75,27.163741286104294,-0.015231380749305856
2011-09-30,26.08,26.204581382785026,-0.004754183284411129
2011-10-03,25.05,26.274581382785023,-0.04660707491185234
2011-10-04,25.12,27.684581382785026,-0.09263572915643747
2011-10-05,26.53,28.53458138278502,-0.07025094764468454
2011-10-06,27.38,28.44458138278502,-0.03742650905839373
2011-10-07,27.29,28.65458138278502,-0.047621752506383896
2011-10-10,27.5,28.234581382785024,-0.02601708071481823
2011-10-11,27.08,28.854581382785017,-0.0615008535124254
2011-10-12,27.7,29.104581382785017,-0.04825980364781368
2011-10-13,27.95,29.374581382785017,-0.04849707862117458
2011-10-14,28.22,29.19458138278502,-0.033382269470035864
2011-10-17,28.04,29.454581382785026,-0.04802585256267777
2011-10-18,28.3,29.334581382785025,-0.03526831930153829
2011-10-19,28.18,29.964581382785024,-0.059556359556228844
2011-10-20,28.81,30.134581382785022,-0.043955526242741016
2011-10-21,28.98,29.934581382785026,-0.03188891705477437
2011-10-24,28.78,29.334581382785025,-0.01890537913421464
2011-10-25,28.18,28.544581382785022,-0.012772349956580498
2011-10-26,27.39,31.03458138278502,-0.11743613802397479
2011-10-27,29.88,30.604581382785014,-0.023675585485792294
2011-10-28,29.45,30.504581382785016,-0.034571245858176614
2011-10-31,29.35,29.89458138278502,-0.018216725493223285
2011-11-01,28.74,29.854581382785017,-0.03733367982937852
2011-11-02,28.7,30.084581382785025,-0.04602295658258049
2011-11-03,28.93,30.624581382785017,-0.05533402601015114
2011-11-04,29.47,31.20458138278503,-0.055587394732427575
2011-11-07,30.05,31.40458138278502,-0.0431332411750458
2011-11-08,30.25,30.634581382785026,-0.012553831827489592
2011-11-09,29.48,31.16458138278502,-0.0540543561966651
2011-11-10,30.01,31.464581382785028,-0.04622916685555711
2011-11-11,30.31,32.08458138278502,-0.05530947596334146
2011-11-14,30.93,32.14458138278503,-0.037784949454513495
2011-11-15,30.99,31.24458138278502,-0.008148017080660597
2011-11-16,30.09,30.03458138278502,0.0018451603006774953
2011-11-17,28.88,29.714581382785024,-0.028086593986766828
2011-11-18,28.56,29.834581382785025,-0.042721611087208955
2011-11-21,28.68,30.374581382785017,-0.05578945636911503
2011-11-22,29.22,29.614581382785023,-0.0133238885832907
2011-11-23,28.46,29.664581382785023,-0.04060672110087704
2011-11-25,28.51,30.17458138278502,-0.055165019910920265
2011-11-28,29.02,29.80458138278502,-0.026324187302231072
2011-11-29,28.65,30.204581382785026,-0.051468396899254976
2011-11-30,29.05,30.524581382785023,-0.04830799689907106
2011-12-01,29.37,31.014581382785014,-0.05302607062424691
2011-12-02,29.86,30.854581382785014,-0.032234479879864164
2011-12-05,29.7,30.03458138278502,-0.0111398716872676
2011-12-06,28.88,30.004581382785023,-0.03748032236937815
2011-12-07,28.85,29.254581382785023,-0.01382967602548224
2011-12-08,28.1,29.864581382785023,-0.05908609131893561
2011-12-09,28.71,29.874581382785017,-0.038982349839924324
2011-12-12,28.72,29.65458138278502,-0.031515581714721574
2011-12-13,28.5,29.044581382785022,-0.018749844441132146
2011-12-14,27.89,29.01458138278502,-0.038759180011890826
2011-12-15,27.86,28.954581382785026,-0.037803391743588155
2011-12-16,27.8,29.504581382785023,-0.05777344747482471
2011-12-19,28.35,30.624581382785017,-0.0742730604005456
2011-12-20,29.47,30.934581382785026,-0.04734447072880266
2011-12-21,29.78,30.974581382785026,-0.03856650613037649
2011-12-22,29.82,31.024581382785023,-0.03882667643191551
2011-12-23,29.87,30.894581382785024,-0.03316378914769624
2011-12-27,29.74,30.69458138278502,-0.03109934521929647
2011-12-28,29.54,30.804581382785027,-0.041051730814681164
2011-12-29,29.65,30.844581382785016,-0.03872905156209183
2011-12-30,29.69,30.822302815217622,-0.03673647689486004
2012-01-03,29.93,30.182302815217618,-0.008359296398365301
2012-01-04,29.29,30.242302815217624,-0.03148909727662785
2012-01-05,29.35,30.212302815217615,-0.02854144619467014
2012-01-06,29.32,30.132302815217617,-0.026957873754254957
2012-01-09,29.24,30.492302815217624,-0.04106947326368038
2012-01-10,29.6,30.47230281521762,-0.02862608777903053
2012-01-11,29.58,30.152302815217624,-0.018980401554231863
2012-01-12,29.26,29.39230281521762,-0.00450127422983404
2012-01-13,28.5,30.22230281521762,-0.05698780882939214
2012-01-17,29.33,30.252302815217625,-0.03048702840412154
2012-01-18,29.36,29.592302815217618,-0.007850109424338503
2012-01-19,28.7,28.982302815217622,-0.009740523967936565
2012-01-20,28.09,29.87230281521762,-0.059664058249626284
2012-01-23,28.98,29.56230281521762,-0.01969747819908907
2012-01-24,28.67,29.51230281521762,-0.02854073504502319
2012-01-25,28.62,29.952302815217617,-0.04448081416099747
2012-01-26,29.06,30.072302815217622,-0.03366229787714703
2012-01-27,29.18,29.902302815217624,-0.024155424405977066
2012-01-30,29.01,29.87230281521762,-0.028866298676456292
2012-01-31,28.98,29.87230281521762,-0.029870573445146653
2012-02-01,28.98,29.632302815217617,-0.02201323397932564
2012-02-02,28.74,31.11230281521761,-0.07624966976270475
2012-02-03,30.22,29.74230281521762,0.01606120372555564
2012-02-06,28.85,28.982302815217622,-0.004564951793552874
2012-02-07,28.09,29.37230281521762,-0.04365687032728216
2012-02-08,28.48,29.28230281521762,-0.02739889756213687
2012-02-09,28.39,29.362302815217618,-0.03311398364550966
2012-02-10,28.47,28.33230281521762,0.004860077406359631
2012-02-13,27.44,28.202302815217617,-0.027029807466867117
2012-02-14,27.31,28.712302815217623,-0.04883978913995013
2012-02-15,27.82,29.33230281521762,-0.0515575890766079
2012-02-16,28.44,29.172302815217623,-0.02510267426799162
2012-02-17,28.28,28.91230281521762,-0.021869680158607574
2012-02-21,28.02,28.72230281521762,-0.024451480082771315
2012-02-22,27.83,28.83230281521762,-0.03476318980281412
2012-02-23,27.94,28.79230281521762,-0.02960175921625663
2012-02-24,27.9,29.702302815217617,-0.060678891681564484
2012-02-27,28.81,30.172302815217627,-0.04515077366022391
2012-02-28,29.28,30.382302815217617,-0.036281081849579344
2012-02-29,29.49,30.432302815217618,-0.030963901119780646
2012-03-01,29.54,30.39230281521762,-0.02804337731166806
2012-03-02,29.5,30.412302815217625,-0.029997820972673228
2012-03-05,29.52,30.082302815217627,-0.018692146630914785
2012-03-06,29.19,30.082302815217627,-0.029662051495813024
2012-03-07,29.19,30.542302815217617,-0.04427638686575508
2012-03-08,29.65,30.382302815217617,-0.02410293978278788
2012-03-09,29.49,30.422302815217627,-0.030645372931837334
2012-03-12,29.53,30.672302815217627,-0.03724216020229454
2012-03-13,29.78,30.702302815217614,-0.030040183655555386
2012-03-14,29.81,31.042302815217617,-0.039697532188672446
2012-03-15,30.15,31.292302815217617,-0.036504274612289334
2012-03-16,30.4,31.162302815217625,-0.024462338991371624
2012-03-19,30.27,31.52230281521762,-0.03972751681749165
2012-03-20,30.63,31.39230281521762,-0.02428311231911562
2012-03-21,30.5,30.992302815217624,-0.015884680081787783
2012-03-22,30.1,31.322302815217622,-0.03902340202853083
2012-03-23,30.43,31.31230281521762,-0.0281775128589018
2012-03-26,30.42,31.192302815217623,-0.024759403619307063
2012-03-27,30.3,30.712302815217615,-0.013424679279123386
2012-03-28,29.82,30.442302815217623,-0.020442041424886703
2012-03-29,29.55,31.032302815217612,-0.047766445952915904
2012-03-30,30.14,30.97662568793072,-0.027008289939620234
2012-04-02,30.17,31.096625687930718,-0.029798271273219212
2012-04-03,30.29,30.80662568793072,-0.016769953748395183
2012-04-04,30.0,30.566625687930724,-0.018537397412317524
2012-04-05,29.76,30.43662568793072,-0.022230640638953192
2012-04-09,29.63,29.986625687930726,-0.011892824876066799
2012-04-10,29.18,29.986625687930726,-0.026899515014634834
2012-04-11,29.18,30.236625687930726,-0.034945225000833635
2012-04-12,29.43,29.99662568793072,-0.018889647583218205
2012-04-13,29.19,29.76662568793072,-0.019371550338825205
2012-04-16,28.96,29.93662568793072,-0.03262310515925837
2012-04-17,29.13,29.716625687930716,-0.01974065609235609
2012-04-18,28.91,29.51662568793072,-0.020551999891327943
2012-04-19,28.71,30.046625687930714,-0.04448505139356185
2012-04-20,29.24,29.72662568793072,-0.016370027767002693
2012-04-23,28.92,30.07662568793072,-0.038455965769951805
2012-04-24,29.27,29.97662568793072,-0.02357255600703667
2012-04-25,29.17,30.376625687930712,-0.03972217652897925
2012-04-26,29.57,30.176625687930716,-0.02010250232097155
2012-04-27,29.37,30.026625687930725,-0.02186811447796666
2012-04-30,29.22,29.926625687930716,-0.023611939925980208
2012-05-01,29.12,29.93662568793072,-0.027278481430856538
2012-05-02,29.13,30.066625687930724,-0.031151672876504555
2012-05-03,29.26,30.406625687930728,-0.037709731415079495
2012-05-04,29.6,29.876625687930712,-0.009258933415712267
2012-05-07,29.07,30.026625687930725,-0.03185924711864119
2012-05-08,29.22,29.74662568793072,-0.017703711790893695
2012-05-09,28.94,29.486625687930726,-0.018538088885309945
2012-05-10,28.68,29.376625687930712,-0.023713604664163945
2012-05-11,28.57,28.846625687930718,-0.009589533657188065
2012-05-14,28.04,28.866625687930718,-0.02863603445955709
2012-05-15,28.06,28.98662568793072,-0.031967352733869414
2012-05-16,28.18,27.98662568793072,0.006909525793696414
2012-05-17,27.18,28.30662568793072,-0.0398007766927545
2012-05-18,27.5,28.57662568793072,-0.037675046021456216
2012-05-21,27.77,28.626625687930716,-0.029924088758106038
2012-05-22,27.82,28.166625687930715,-0.012306255345284178
2012-05-23,27.36,28.49662568793072,-0.039886325503167175
2012-05-24,27.69,28.546625687930717,-0.03000794900578707
2012-05-25,27.74,28.896625687930715,-0.04002632350301738
2012-05-29,28.09,28.47662568793072,-0.013576948763792118
2012-05-30,27.67,28.546625687930717,-0.03070855720441057
2012-05-31,27.74,28.15662568793072,-0.01479671934230764
2012-06-01,27.35,28.15662568793072,-0.028647810887242664
2012-06-04,27.35,28.126625687930716,-0.027611761771479393
2012-06-05,27.32,28.32662568793072,-0.03553637835372736
2012-06-06,27.52,28.146625687930715,-0.022262906213991185
2012-06-07,27.34,27.816625687930717,-0.017134561656682812
2012-06-08,27.01,28.23662568793072,-0.04344094444879154
2012-06-11,27.43,28.586625687930717,-0.04046037823971105
2012-06-12,27.78,28.17662568793072,-0.014076408308203114
2012-06-13,27.37,28.17662568793072,-0.028627476436123844
2012-06-14,27.37,27.616625687930718,-0.008930333876325025
2012-06-15,26.81,27.78662568793072,-0.03514732947062815
2012-06-18,26.98,28.396625687930715,-0.04988711347252839
2012-06-19,27.59,28.57662568793072,-0.03452561889934469
2012-06-20,27.77,28.296625687930717,-0.01861090059778181
2012-06-21,27.49,27.76662568793072,-0.009962524472354684
2012-06-22,26.96,27.28662568793072,-0.011970175120450621
2012-06-25,26.48,26.71662568793072,-0.00885687027601001
2012-06-26,25.91,26.76662568793072,-0.032003499354682496
2012-06-27,25.96,26.436625687930714,-0.018028991050408893
2012-06-28,25.63,27.026625687930718,-0.051675917817384454
2012-06-29,26.22,26.45,-0.008695652173913104
2012-07-02,26.45,26.57,-0.004516371847948841
2012-07-03,26.57,26.56,0.0003765060240963347
2012-07-05,26.56,26.64,-0.0030030030030030463
2012-07-06,26.64,26.77,-0.004856182293612177
2012-07-09,26.77,26.35,0.01593927893738134
2012-07-10,26.35,26.26,0.0034272658035034986
2012-07-11,26.26,26.09,0.006515906477577715
2012-07-12,26.09,26.32,-0.008738601823708225
2012-07-13,26.32,26.17,0.0057317539166985565
2012-07-16,26.17,26.05,0.004606525911708292
2012-07-17,26.05,25.97,0.003080477474008525
2012-07-18,25.97,25.99,-0.0007695267410542384
2012-07-19,25.99,25.76,0.008928571428571397
2012-07-20,25.76,25.66,0.0038971161340608518
2012-07-23,25.66,25.03,0.025169796244506548
2012-07-24,25.03,27.53,-0.09081002542680716
2012-07-25,27.53,27.98,-0.016082916368834854
2012-07-26,27.98,28.05,-0.002495543672014322
2012-07-27,28.05,28.37,-0.011279520620373629
2012-07-30,28.37,28.5,-0.004561403508771877
2012-07-31,28.5,28.53,-0.001051524710830698
2012-08-01,28.53,28.88,-0.012119113573407114
2012-08-02,28.88,29.19,-0.010620075368276916
2012-08-03,29.19,29.02,0.005858028945554761
2012-08-06,29.02,28.71,0.01079763148728663
2012-08-07,28.71,28.63,0.0027942717429270125
2012-08-08,28.63,29.01,-0.013098931402964586
2012-08-09,29.01,28.98,0.001035196687370732
2012-08-10,28.98,28.85,0.004506065857885488
2012-08-13,28.85,28.47,0.013347383210396968
2012-08-14,28.47,28.6,-0.00454545454545463
2012-08-15,28.6,28.77,-0.005908932916232068
2012-08-16,28.77,28.78,-0.00034746351633085926
2012-08-17,28.78,28.67,0.003836763167073487
2012-08-20,28.67,28.48,0.0066713483146068064
2012-08-21,28.48,28.38,0.0035236081747709314
2012-08-22,28.38,28.01,0.013209568011424366
2012-08-23,28.01,28.26,-0.008846426043878308
2012-08-24,28.26,28.31,-0.0017661603673612136
2012-08-27,28.31,28.19,0.004256828662646317
2012-08-28,28.19,28.07,0.004275026718917108
2012-08-29,28.07,28.15,-0.002841918294848922
2012-08-30,28.15,28.04,0.003922967189728954
2012-08-31,28.04,28.41,-0.013023583245336146
2012-09-04,28.41,28.58,-0.005948215535339307
2012-09-05,28.58,28.62,-0.0013976240391335715
2012-09-06,28.62,28.5,0.004210526315789442
2012-09-07,28.5,28.33,0.006000705965407693
2012-09-10,28.33,28.43,-0.003517411185367636
2012-09-11,28.43,29.6,-0.03952702702702704
2012-09-12,29.6,29.51,0.0030498136225007855
2012-09-13,29.51,29.5,0.0003389830508475633
2012-09-14,29.5,29.72,-0.007402422611036297
2012-09-17,29.72,30.01,-0.009663445518160674
2012-09-18,30.01,30.17,-0.00530328140536962
2012-09-19,30.17,30.24,-0.0023148148148146586
2012-09-20,30.24,30.47,-0.007548408270429907
2012-09-21,30.47,29.98,0.01634422948632408
2012-09-24,29.98,29.53,0.015238740264138073
2012-09-25,29.53,29.43,0.003397893306150257
2012-09-26,29.43,29.73,-0.010090817356205872
2012-09-27,29.73,29.98,-0.008338892595063374
2012-09-28,29.98,30.618004653625277,-0.020837564721897572
2012-10-01,29.73,31.108004653625265,-0.044297429840607805
2012-10-02,30.22,31.208004653625274,-0.03165869348556716
2012-10-03,30.32,31.33800465362527,-0.03248466725553001
2012-10-04,30.45,31.67800465362527,-0.038765214761869005
2012-10-05,30.79,31.508004653625278,-0.022788007730685234
2012-10-08,30.62,31.15800465362527,-0.017266980334784354
2012-10-09,30.27,31.328004653625282,-0.033771849350860306
2012-10-10,30.44,31.55800465362527,-0.03542697537110728
2012-10-11,30.67,31.65800465362527,-0.031208683694224137
2012-10-12,30.77,31.83800465362527,-0.03354496191719292
2012-10-15,30.95,32.48800465362528,-0.047340692973388276
2012-10-16,31.6,32.68800465362528,-0.03328452333368748
2012-10-17,31.8,32.18800465362528,-0.012054324516247328
2012-10-18,31.3,32.33800465362527,-0.03209859930269077
2012-10-19,31.45,30.538004653625265,0.02986427426149696
2012-10-22,29.65,29.90800465362527,-0.00862660871607146
2012-10-23,29.02,29.23800465362528,-0.007456208322281888
2012-10-24,28.35,29.358004653625272,-0.0343349170189875
2012-10-25,28.47,29.80800465362527,-0.044887427695115556
2012-10-26,28.92,29.80800465362527,-0.029790811694511365
2012-10-31,28.92,30.468004653625275,-0.05080754946783439
2012-11-01,29.58,30.65800465362527,-0.03516225748559276
2012-11-02,29.77,30.328004653625282,-0.018398989976367575
2012-11-05,29.44,30.49800465362527,-0.03469094669114703
2012-11-06,29.61,30.24800465362527,-0.021092454227350288
2012-11-07,29.36,29.91800465362528,-0.018651131988431824
2012-11-08,29.03,29.67800465362527,-0.021834508794920326
2012-11-09,28.79,29.798004653625274,-0.033827924565500656
2012-11-12,28.91,29.468004653625275,-0.018935949691341825
2012-11-13,28.58,29.05800465362527,-0.01645001641795929
2012-11-14,28.17,28.548004653625274,-0.013241018355280021
2012-11-15,27.66,28.52800465362527,-0.03042640605833491
2012-11-16,27.64,28.568004653625273,-0.03248405567266344
2012-11-19,27.68,28.448004653625272,-0.026996784589157552
2012-11-20,27.56,28.938004653625274,-0.047619200774875914
2012-11-21,28.05,29.14800465362528,-0.03766997661326066
2012-11-23,28.26,29.14800465362528,-0.030465366812504335
2012-11-26,28.26,28.948004653625272,-0.023766911117278355
2012-11-27,28.06,29.05800465362527,-0.03434525754681372
2012-11-28,28.17,29.368004653625277,-0.040792851531960994
2012-11-29,28.48,29.208004653625274,-0.024924833526240642
2012-11-30,28.32,29.14800465362528,-0.028406906869431148
2012-12-03,28.26,29.368004653625277,-0.03772829195219096
2012-12-04,28.48,29.368004653625277,-0.030237146312752983
2012-12-05,28.48,29.788004653625265,-0.04391044881437123
2012-12-06,28.9,30.128004653625265,-0.04075957461316648
2012-12-07,29.24,30.138004653625273,-0.029796420298755733
2012-12-10,29.25,30.298004653625274,-0.034589890179447025
2012-12-11,29.41,30.16800465362528,-0.02512611166460399
2012-12-12,29.28,30.288004653625265,-0.03328065566394489
2012-12-13,29.4,30.538004653625265,-0.03726519353615232
2012-12-14,29.65,30.508004653625278,-0.028123919062118086
2012-12-17,29.62,31.80800465362527,-0.06878786259784753
2012-12-18,30.92,31.42800465362527,-0.016164075932407873
2012-12-19,30.54,31.688004653625278,-0.036228366732896866
2012-12-20,30.8,31.478004653625273,-0.02153899718504515
2012-12-21,30.59,31.288004653625265,-0.022309017828159527
2012-12-24,30.4,31.24800465362527,-0.027137881699172417
2012-12-26,30.36,31.198004653625265,-0.02686084135601563
2012-12-27,30.31,31.148004653625282,-0.0269039594331687
2012-12-28,30.26,31.478004653625273,-0.03869383294868389
2012-12-31,30.59,31.77621721045635,-0.03733034686287362
2013-01-02,30.99,31.626217210456343,-0.02011676598002987
2013-01-03,30.84,31.976217210456344,-0.03553319653097664
2013-01-04,31.19,32.33621721045635,-0.03544685523963209
2013-01-07,31.55,31.976217210456344,-0.01332919424618395
2013-01-08,31.19,31.80621721045635,-0.019374111871869104
2013-01-09,31.02,31.686217210456345,-0.021025457410438264
2013-01-10,30.9,31.946217210456354,-0.032749330024398504
2013-01-11,31.16,31.926217210456354,-0.023999624052091106
2013-01-14,31.14,32.10621721045634,-0.030094395864912582
2013-01-15,31.32,31.88621721045635,-0.017757428130128705
2013-01-16,31.1,32.06621721045635,-0.030131936178031005
2013-01-17,31.28,32.416217210456345,-0.03505088835873915
2013-01-18,31.63,32.28621721045635,-0.020324995219440756
2013-01-22,31.5,32.486217210456346,-0.030358019343012743
2013-01-23,31.7,32.96621721045636,-0.038409539146479155
2013-01-24,32.18,32.92621721045636,-0.022663314333581597
2013-01-25,32.14,33.32621721045635,-0.03559411507658794
2013-01-28,32.54,33.29621721045635,-0.02271180553864438
2013-01-29,32.51,33.32621721045635,-0.02449174490167627
2013-01-30,32.54,33.29621721045635,-0.02271180553864438
2013-01-31,32.51,33.32621721045635,-0.02449174490167627
2013-02-01,32.54,32.75621721045635,-0.006600799141951219
2013-02-04,31.97,33.09621721045635,-0.03402857804850701
2013-02-05,32.31,33.08621721045634,-0.02346043990217861
2013-02-06,32.3,33.496217210456344,-0.035712008999121525
2013-02-07,32.71,33.59621721045635,-0.026378481985184
2013-02-08,32.81,33.456217210456344,-0.019315310107873573
2013-02-11,32.67,34.04621721045635,-0.040422029911554413
2013-02-12,33.26,34.50621721045635,-0.036115729604771385
2013-02-13,33.72,33.33621721045634,0.011512487668315252
