date,CTAS,dcf,Deviation
2007-01-31,41.15,41.651786386549055,-0.012047175645534924
2007-02-01,41.41,41.45178638654906,-0.0010080720323942804
2007-02-02,41.21,41.75178638654905,-0.012976364209498659
2007-02-05,41.51,41.86178638654905,-0.00840352065486838
2007-02-06,41.62,42.42178638654905,-0.01890034472483415
2007-02-07,42.18,42.221786386549056,-0.0009896877921387048
2007-02-08,41.98,41.981786386549054,-4.255146583354019e-05
2007-02-09,41.74,42.151786386549055,-0.009769132505389133
2007-02-12,41.91,42.21178638654906,-0.007149339376104402
2007-02-13,41.97,42.61178638654905,-0.01506124105493123
2007-02-14,42.37,42.581786386549055,-0.004973637898290639
2007-02-15,42.34,42.63178638654906,-0.006844338726587296
2007-02-16,42.39,43.05178638654906,-0.015371868210231288
2007-02-20,42.81,42.71178638654906,0.0022994499120709833
2007-02-21,42.47,42.87178638654906,-0.009371813502856985
2007-02-22,42.63,42.541786386549056,0.0020735756756757873
2007-02-23,42.3,42.32178638654905,-0.0005147794648852067
2007-02-26,42.08,41.06178638654905,0.024797109503849724
2007-02-27,40.82,40.62178638654906,0.004879490319917856
2007-02-28,40.38,39.91641694244322,0.011613844454657185
2007-03-01,39.72,39.54641694244322,0.0043893498065681325
2007-03-02,39.35,39.056416942443214,0.007516896851788468
2007-03-05,38.86,39.15641694244322,-0.007570073198447491
2007-03-06,38.96,39.84641694244322,-0.022245838157132658
2007-03-07,39.65,40.146416942443224,-0.012365161831376481
2007-03-08,39.95,40.21641694244322,-0.006624581767801563
2007-03-09,40.02,40.38641694244322,-0.009072776695328466
2007-03-12,40.19,39.85641694244322,0.008369619829060593
2007-03-13,39.66,40.29641694244322,-0.01579338786751794
2007-03-14,40.1,39.92641694244322,0.004347574133862775
2007-03-15,39.73,39.86641694244322,-0.003421851094372874
2007-03-16,39.67,40.23641694244322,-0.014077221221100777
2007-03-19,40.04,40.70641694244322,-0.016371299478052825
2007-03-20,40.51,37.37641694244322,0.08383850871479348
2007-03-21,37.18,37.52641694244321,-0.009231282138514207
2007-03-22,37.33,37.51641694244322,-0.004968943135726933
2007-03-23,37.32,37.24641694244322,0.001975574124901458
2007-03-26,37.05,37.04641694244322,9.671805946420697e-05
2007-03-27,36.85,36.42641694244322,0.011628457946497361
2007-03-28,36.23,36.33641694244322,-0.002928658117606675
2007-03-29,36.14,36.29641694244322,-0.004309432049209083
2007-03-30,36.1,36.22641694244322,-0.0034896341706681655
2007-04-02,36.03,36.146416942443224,-0.0032207049077256356
2007-04-03,35.95,36.186416942443216,-0.006533306207664902
2007-04-04,35.99,36.61641694244322,-0.01710754341223164
2007-04-05,36.42,36.756416942443224,-0.00915260437300014
2007-04-09,36.56,37.45641694244322,-0.02393226623413236
2007-04-10,37.26,37.306416942443214,-0.0012442080008602252
2007-04-11,37.11,37.506416942443224,-0.010569309861071519
2007-04-12,37.31,37.29641694244322,0.0003641920235324392
2007-04-13,37.1,37.77641694244321,-0.017905799363497343
2007-04-16,37.58,37.94641694244322,-0.009656167089477807
2007-04-17,37.75,37.936416942443216,-0.00491393118981287
2007-04-18,37.74,37.756416942443224,-0.0004348119809209905
2007-04-19,37.56,37.96641694244322,-0.010704643081261511
2007-04-20,37.77,37.90641694244322,-0.003598782302488557
2007-04-23,37.71,37.936416942443216,-0.005968327024313713
2007-04-24,37.74,38.36641694244322,-0.016327220323517966
2007-04-25,38.17,38.04641694244322,0.003248218031772554
2007-04-26,37.85,37.94641694244322,-0.002540870791291394
2007-04-27,37.75,37.66641694244322,0.002219033939025783
2007-04-30,37.47,38.11641694244322,-0.01695901646315101
2007-05-01,37.92,38.37641694244322,-0.011893161967876043
2007-05-02,38.18,38.19641694244322,-0.0004298032055718437
2007-05-03,38.0,38.31641694244322,-0.008257999251822579
2007-05-04,38.12,38.826416942443224,-0.018194234700833367
2007-05-07,38.63,38.37641694244322,0.006607783575447002
2007-05-08,38.18,38.806416942443214,-0.01614209689527124
2007-05-09,38.61,38.16641694244322,0.011622339561655037
2007-05-10,37.97,38.22641694244322,-0.00670784663991153
2007-05-11,38.03,38.06641694244322,-0.0009566685117299301
2007-05-14,37.87,37.806416942443214,0.0016818059657328632
2007-05-15,37.61,37.786416942443225,-0.004668792564056723
2007-05-16,37.59,37.23641694244322,0.00949562515919089
2007-05-17,37.04,37.51641694244322,-0.012698892412197349
2007-05-18,37.32,37.646416942443224,-0.008670597867050045
2007-05-21,37.45,37.73641694244322,-0.00758993475400882
2007-05-22,37.54,37.79641694244322,-0.0067841600655876855
2007-05-23,37.6,37.36641694244322,0.00625114947244132
2007-05-24,37.17,37.35641694244322,-0.004990225447222052
2007-05-25,37.16,37.686416942443216,-0.013968346824989819
2007-05-29,37.49,38.21641694244322,-0.01900798140069626
2007-05-30,38.02,38.556416942443214,-0.013912520534363204
2007-05-31,38.36,38.70090883644592,-0.008808806994343055
2007-06-01,38.48,40.23090883644592,-0.0435214835330725
2007-06-04,40.01,39.740908836445925,0.006771137637076263
2007-06-05,39.52,38.83090883644592,0.017745944769320232
2007-06-06,38.61,38.280908836445924,0.008596743743992885
2007-06-07,38.06,39.13090883644592,-0.027367338717379508
2007-06-08,38.91,39.16090883644592,-0.0064071249595824
2007-06-11,38.94,38.990908836445925,-0.0013056591386334526
2007-06-12,38.77,39.640908836445924,-0.02196995129549617
2007-06-13,39.42,40.11090883644592,-0.017224960901861763
2007-06-14,39.89,40.58090883644592,-0.017025464836938564
2007-06-15,40.36,40.38090883644592,-0.0005177901401527407
2007-06-18,40.16,40.34090883644592,-0.004484500762721555
2007-06-19,40.12,40.19090883644592,-0.0017643003977462213
2007-06-20,39.97,40.26090883644592,-0.0072255904015405825
2007-06-21,40.04,39.73090883644592,0.007779614728333328
2007-06-22,39.51,39.33090883644592,0.004553445848373583
2007-06-25,39.11,39.11090883644592,-2.3237415671562012e-05
2007-06-26,38.89,39.920908836445925,-0.025823781734767293
2007-06-27,39.7,39.82090883644592,-0.0030363153423373923
2007-06-28,39.6,39.65090883644592,-0.0012839260924866203
2007-06-29,39.43,40.02090883644592,-0.014765002935360538
2007-07-02,39.8,40.060908836445925,-0.006512803728720318
2007-07-03,39.84,40.30090883644592,-0.01143668591486191
2007-07-05,40.08,40.47090883644592,-0.009659008104455857
2007-07-06,40.25,40.25090883644592,-2.2579277641043838e-05
2007-07-09,40.03,40.240908836445925,-0.005241154897945632
2007-07-10,40.02,40.34090883644592,-0.007954923319823504
2007-07-11,40.12,40.90090883644592,-0.019092701327704353
2007-07-12,40.68,41.12090883644592,-0.010722254174867274
2007-07-13,40.9,40.65090883644592,0.006127566902778714
2007-07-16,40.43,40.77090883644592,-0.008361570692806741
2007-07-17,40.55,40.76090883644592,-0.005174291802280462
2007-07-18,40.54,38.57090883644592,0.05105119954273585
2007-07-19,38.35,38.740908836445925,-0.010090337273610195
2007-07-20,38.52,38.960908836445924,-0.01131669793168355
2007-07-23,38.74,38.41090883644592,0.008567648449958831
2007-07-24,38.19,38.38090883644592,-0.004974057213169347
2007-07-25,38.16,37.52090883644592,0.017032933992614074
2007-07-26,37.3,37.12090883644592,0.004824536067884244
2007-07-27,36.9,36.890908836445924,0.00024643371065691255
2007-07-30,36.67,36.780908836445924,-0.003015391406968826
2007-07-31,36.56,36.920908836445925,-0.00977518830981905
2007-08-01,36.7,37.01090883644592,-0.008400464787823747
2007-08-02,36.79,36.25090883644592,0.014871107535160188
2007-08-03,36.03,37.63090883644592,-0.042542390974501854
2007-08-06,37.41,38.11090883644592,-0.018391291570975077
2007-08-07,37.89,38.63090883644592,-0.019179171776225856
2007-08-08,38.41,37.890908836445924,0.013699622930521516
2007-08-09,37.67,37.83090883644592,-0.004253369569881982
2007-08-10,37.61,37.32090883644592,0.007746091201073835
2007-08-13,37.1,36.76090883644592,0.00922423232414471
2007-08-14,36.54,36.32090883644592,0.006032094751280859
2007-08-15,36.1,35.83090883644592,0.0075100289747707105
2007-08-16,35.61,35.59090883644592,0.0005364056209358203
2007-08-17,35.37,35.59090883644592,-0.006206889446433772
2007-08-20,35.37,35.600908836445925,-0.006486037688159696
2007-08-21,35.38,36.00090883644592,-0.017247032269844698
2007-08-22,35.78,35.59090883644592,0.0053129062936556615
2007-08-23,35.37,35.960908836445924,-0.016431977265464637
2007-08-24,35.74,35.80090883644592,-0.0017013209559616493
2007-08-27,35.58,35.59090883644592,-0.0003065062624855175
2007-08-28,35.37,36.15090883644592,-0.0216013611159519
2007-08-29,35.93,36.52090883644592,-0.016180014552546473
2007-08-30,36.3,36.87090883644592,-0.01548399143016499
2007-08-31,36.65,36.78694719055448,-0.0037227114782072412
2007-09-04,36.53,36.38694719055448,0.003931432024136816
2007-09-05,36.13,36.716947190554485,-0.015985729628019696
2007-09-06,36.46,35.906947190554476,0.015402390142234434
2007-09-07,35.65,35.99694719055448,-0.009638239285066907
2007-09-10,35.74,36.656947190554476,-0.025014281352669365
2007-09-11,36.4,36.39694719055448,8.387542585741592e-05
2007-09-12,36.14,36.306947190554475,-0.004598216139689804
2007-09-13,36.05,36.62694719055448,-0.01575198685145318
2007-09-14,36.37,35.946947190554475,0.011768810497395643
2007-09-17,35.69,36.59694719055448,-0.024782044956705107
2007-09-18,36.34,37.09694719055448,-0.02040456824294179
2007-09-19,36.84,36.91694719055448,-0.002084332438359482
2007-09-20,36.66,37.406947190554476,-0.019968140857618222
2007-09-21,37.15,36.68694719055448,0.012621731839403072
2007-09-24,36.43,37.22694719055448,-0.02140780404246234
2007-09-25,36.97,37.49694719055448,-0.014053069117243244
2007-09-26,37.24,37.72694719055448,-0.012907145338184045
2007-09-27,37.47,37.35694719055448,0.0030262860845895467
2007-09-28,37.1,38.25694719055448,-0.030241492735733067
2007-10-01,38.0,37.97694719055448,0.0006070211312627638
2007-10-02,37.72,37.49694719055448,0.005948559180351198
2007-10-03,37.24,37.31694719055449,-0.0020619904988895543
2007-10-04,37.06,37.60694719055448,-0.01454378064199402
2007-10-05,37.35,37.29694719055448,0.00142244375054279
2007-10-08,37.04,37.336947190554476,-0.007953172739028846
2007-10-09,37.08,37.25694719055448,-0.004749374382433058
2007-10-10,37.0,37.00694719055448,-0.0001877266589622728
2007-10-11,36.75,37.31694719055449,-0.015192753781798851
2007-10-12,37.06,37.27694719055449,-0.00581987547009899
2007-10-15,37.02,37.236947190554474,-0.005826127191476682
2007-10-16,36.98,37.306947190554475,-0.00876370797333037
2007-10-17,37.05,37.556947190554475,-0.013498093654480403
2007-10-18,37.3,36.43694719055448,0.023686199750270198
2007-10-19,36.18,36.70694719055448,-0.01435551662247947
2007-10-22,36.45,36.20694719055448,0.0067128777294134245
2007-10-23,35.95,35.576947190554485,0.010485801590771837
2007-10-24,35.32,36.20694719055448,-0.024496602430647996
2007-10-25,35.95,36.78694719055448,-0.022751199935649224
2007-10-26,36.53,36.70694719055448,-0.00482053682197825
2007-10-29,36.45,36.49694719055448,-0.0012863319857784328
2007-10-30,36.24,36.84694719055448,-0.016472116059320863
2007-10-31,36.59,35.79694719055448,0.02215420229060161
2007-11-01,35.54,35.88694719055448,-0.009667782236038147
2007-11-02,35.63,35.056947190554475,0.01634634089302356
2007-11-05,34.8,35.236947190554474,-0.012400256701908696
2007-11-06,34.98,33.986947190554474,0.02921865279272584
2007-11-07,33.73,34.47694719055448,-0.021665119780649444
2007-11-08,34.22,33.76694719055448,0.013417049722879604
2007-11-09,33.51,33.72694719055448,-0.006432458571739463
2007-11-12,33.47,34.18694719055448,-0.020971372101705632
2007-11-13,33.93,33.31694719055449,0.01840062974375134
2007-11-14,33.06,33.236947190554474,-0.005323809961847448
2007-11-15,32.98,33.236947190554474,-0.007730769889344624
2007-11-16,32.98,32.366947190554484,0.01894070533857506
2007-11-19,32.11,32.64694719055448,-0.016447087301008967
2007-11-20,32.39,32.466947190554485,-0.002370016192248303
2007-11-21,32.21,32.966947190554485,-0.022960791188192275
2007-11-23,32.71,32.04694719055448,0.020690045934888657
2007-11-26,31.79,32.586947190554476,-0.02445602485848919
2007-11-27,32.33,32.66694719055448,-0.010314621338473606
2007-11-28,32.41,32.31694719055449,0.002879381177214313
2007-11-29,32.06,32.24694719055448,-0.005797360892792813
2007-11-30,31.99,31.919364553628046,0.002212933977845166
2007-12-03,31.56,31.939364553628046,-0.011877648755067471
2007-12-04,31.58,33.30936455362805,-0.05191826913550923
2007-12-05,32.95,33.799364553628045,-0.02512960124680419
2007-12-06,33.44,35.10936455362805,-0.04754755817577294
2007-12-07,34.75,35.06936455362805,-0.009106653561962275
2007-12-10,34.71,33.78936455362805,0.02724630837347619
2007-12-11,33.43,34.34936455362805,-0.02676511095839018
2007-12-12,33.99,34.37936455362805,-0.011325530843383724
2007-12-13,34.02,33.94936455362805,0.002080611737529603
2007-12-14,33.59,33.089364553628045,0.015129799351709439
2007-12-17,32.73,33.369364553628046,-0.019160225619535676
2007-12-18,33.01,32.16936455362804,0.02613155273771639
2007-12-19,31.81,33.84936455362805,-0.06024823746386898
2007-12-20,33.49,34.82936455362805,-0.03845503846519438
2007-12-21,34.47,34.73936455362805,-0.007753871064976603
2007-12-24,34.38,34.63936455362805,-0.0074875667313845096
2007-12-26,34.28,34.55936455362805,-0.008083613724857108
2007-12-27,34.2,34.53936455362805,-0.009825442882746893
2007-12-28,34.18,33.979364553628045,0.0059046262049808895
2007-12-31,33.62,32.70936455362805,0.027840205971563003
2008-01-02,32.35,33.32936455362805,-0.02938443521934586
2008-01-03,32.97,31.96936455362805,0.0312998228254866
2008-01-04,31.61,32.82936455362805,-0.03714249636590339
2008-01-07,32.47,31.45936455362805,0.032125106807200154
2008-01-08,31.1,32.59936455362805,-0.045993674237468585
2008-01-09,32.24,32.28936455362805,-0.0015288177488305132
2008-01-10,31.93,31.859364553628048,0.002217101544917943
2008-01-11,31.5,32.30936455362804,-0.025050463381433463
2008-01-14,31.95,31.779364553628046,0.005369378801895364
2008-01-15,31.42,32.84936455362805,-0.04351270026226983
2008-01-16,32.49,31.779364553628046,0.022361537316857083
2008-01-17,31.42,31.989364553628043,-0.01779855778859063
2008-01-18,31.63,31.259364553628046,0.011856781213069656
2008-01-22,30.9,32.84936455362805,-0.05934253463094019
2008-01-23,32.49,31.829364553628047,0.020755533628667777
2008-01-24,31.47,31.309364553628043,0.005130587881999826
2008-01-25,30.95,32.17936455362805,-0.03820350621216495
2008-01-28,31.82,32.24936455362805,-0.013313891903638853
2008-01-29,31.89,32.369364553628046,-0.01480920494543092
2008-01-30,32.01,33.17936455362805,-0.035243729630143994
2008-01-31,32.82,33.70936455362805,-0.026383308181712084
2008-02-01,33.35,32.42936455362805,0.02838894498994904
2008-02-04,32.07,31.46936455362805,0.019086354455883248
2008-02-05,31.11,31.359364553628048,-0.007951836944961266
2008-02-06,31.0,30.949364553628048,0.0016360738613618864
2008-02-07,30.59,30.789364553628047,-0.006475111017013702
2008-02-08,30.43,30.559364553628043,-0.004233221322420655
2008-02-11,30.2,30.539364553628047,-0.01111236460182774
2008-02-12,30.18,31.439364553628046,-0.04005693408592503
2008-02-13,31.08,30.359364553628048,0.023736842222075838
2008-02-14,30.0,30.13936455362805,-0.004624004377400626
2008-02-15,29.78,29.829364553628047,-0.0016548979291629573
2008-02-19,29.47,30.359364553628048,-0.029294570775914575
2008-02-20,30.0,29.589364553628045,0.013877805507709118
2008-02-21,29.23,30.159364553628052,-0.03081512383908147
2008-02-22,29.8,30.38936455362805,-0.019393776812542396
2008-02-25,30.03,30.819364553628052,-0.02561261612822996
2008-02-26,30.46,30.279364553628046,0.005965628705715709
2008-02-27,29.92,30.38936455362805,-0.015445026920512306
2008-02-28,30.03,29.13936455362805,0.03056468320483896
2008-02-29,28.78,29.34569434218875,-0.019276911140435393
2008-03-03,28.99,29.605694342188755,-0.020796483780195607
2008-03-04,29.25,29.675694342188756,-0.014344882289192618
2008-03-05,29.32,28.91569434218875,0.013982222008114054
2008-03-06,28.56,28.605694342188755,-0.0015973862281456475
2008-03-07,28.25,28.09569434218875,0.005492146089429273
2008-03-10,27.74,29.295694342188757,-0.05310317359327443
2008-03-11,28.94,29.16569434218875,-0.007738349704305758
2008-03-12,28.81,29.305694342188755,-0.016914608348833737
2008-03-13,28.95,28.455694342188753,0.01737106295376467
2008-03-14,28.1,28.34569434218875,-0.00866778351670383
2008-03-17,27.99,28.885694342188753,-0.0310082330574466
2008-03-18,28.53,29.085694342188752,-0.01910541779237218
2008-03-19,28.73,29.185694342188754,-0.015613620044325427
2008-03-20,28.83,29.585694342188752,-0.025542558962733053
2008-03-24,29.23,29.555694342188755,-0.01101968163623368
2008-03-25,29.2,29.175694342188756,0.0008330789843824515
2008-03-26,28.82,28.605694342188755,0.007491713196948302
2008-03-27,28.25,28.205694342188753,0.0015708054293481766
2008-03-28,27.85,28.89569434218875,-0.03618858677716552
2008-03-31,28.54,29.985694342188754,-0.04821280193451172
2008-04-01,29.63,30.34569434218875,-0.023584708068246196
2008-04-02,29.99,30.235694342188754,-0.008125969901935814
2008-04-03,29.88,30.335694342188752,-0.015021721179297565
2008-04-04,29.98,30.155694342188752,-0.005826240981059105
2008-04-07,29.8,29.955694342188753,-0.005197487342814666
2008-04-08,29.6,29.475694342188756,0.004217225771449451
2008-04-09,29.12,29.59569434218875,-0.016073092818459256
2008-04-10,29.24,28.275694342188757,0.034103695072571494
2008-04-11,27.92,28.495694342188756,-0.020202853640818974
2008-04-14,28.14,28.625694342188755,-0.01696707637491035
2008-04-15,28.27,29.225694342188756,-0.032700483725006446
2008-04-16,28.87,29.225694342188756,-0.012170603648423595
2008-04-17,28.87,29.945694342188755,-0.03592150276753714
2008-04-18,29.59,29.445694342188755,0.004900738835847074
2008-04-21,29.09,29.225694342188756,-0.004642980953676656
2008-04-22,28.87,29.405694342188752,-0.018217367560002917
2008-04-23,29.05,29.745694342188756,-0.023388068679305984
2008-04-24,29.39,30.005694342188754,-0.02051924995193566
2008-04-25,29.65,29.865694342188757,-0.007222143899198286
2008-04-28,29.51,29.955694342188753,-0.01487845139216315
2008-04-29,29.6,29.96569434218875,-0.012203766681084027
2008-04-30,29.61,30.495694342188756,-0.0290432587712377
2008-05-01,30.14,31.365694342188757,-0.03907754532123087
2008-05-02,31.01,30.675694342188756,0.010898063270615932
2008-05-05,30.32,31.28569434218875,-0.030866962120975283
2008-05-06,30.93,30.075694342188754,0.028405184867598132
2008-05-07,29.72,30.065694342188756,-0.011497966361737166
2008-05-08,29.71,30.21569434218875,-0.01673614832284931
2008-05-09,29.86,30.545694342188757,-0.022448150449855597
2008-05-12,30.19,30.505694342188754,-0.010348702070096971
2008-05-13,30.15,30.745694342188756,-0.01937488662831577
2008-05-14,30.39,31.025694342188757,-0.02048928656285831
2008-05-15,30.67,30.64569434218875,0.0007931181959806022
2008-05-16,30.29,30.305694342188755,-0.000517867764768809
2008-05-19,29.95,30.135694342188753,-0.006161940059525639
2008-05-20,29.78,29.34569434218875,0.014799638159757933
2008-05-21,28.99,29.455694342188753,-0.015809993707116665
2008-05-22,29.1,28.935694342188754,0.005678303615880065
2008-05-23,28.58,29.735694342188754,-0.03886555763216415
2008-05-27,29.38,29.53569434218875,-0.0052713960398201865
2008-05-28,29.18,29.995694342188756,-0.027193714300571714
2008-05-29,29.64,29.875694342188755,-0.007889167009448195
2008-05-30,29.52,29.164506493733345,0.012189251559701075
2008-06-02,28.74,29.064506493733347,-0.01116504399630236
2008-06-03,28.64,29.714506493733346,-0.03616100755231977
2008-06-04,29.29,29.904506493733347,-0.02054895953096969
2008-06-05,29.48,28.544506493733348,0.03277315396824365
2008-06-06,28.12,28.464506493733346,-0.012103020082543492
2008-06-09,28.04,28.634506493733348,-0.02076189068819667
2008-06-10,28.21,27.784506493733346,0.015314056643857432
2008-06-11,27.36,28.054506493733346,-0.024755612574702823
2008-06-12,27.63,28.864506493733348,-0.04276901439494096
2008-06-13,28.44,28.724506493733347,-0.009904660809243682
2008-06-16,28.3,28.274506493733348,0.000901642837596528
2008-06-17,27.85,27.674506493733347,0.0063413418521625076
2008-06-18,27.25,27.574506493733345,-0.011768351821893619
2008-06-19,27.15,26.804506493733346,0.0128893813563562
2008-06-20,26.38,26.614506493733348,-0.00881122833476422
2008-06-23,26.19,26.494506493733347,-0.011493193647723499
2008-06-24,26.07,26.664506493733345,-0.022295799619357903
2008-06-25,26.24,26.174506493733347,0.0025021868619503618
2008-06-26,25.75,26.544506493733348,-0.029931108115380356
2008-06-27,26.12,26.93450649373335,-0.030240260534302066
2008-06-30,26.51,27.554506493733346,-0.03790692074165414
2008-07-01,27.13,26.594506493733345,0.020135493260340587
2008-07-02,26.17,26.804506493733346,-0.02367163498726177
2008-07-03,26.38,26.584506493733347,-0.007692694757435281
2008-07-07,26.16,27.004506493733345,-0.03127279863193655
2008-07-08,26.58,26.584506493733347,-0.000169515794262054
2008-07-09,26.16,26.924506493733347,-0.028394447783519627
2008-07-10,26.5,26.154506493733347,0.013209712305198185
2008-07-11,25.73,25.864506493733348,-0.005200427611713243
2008-07-14,25.44,25.974506493733347,-0.020578119313346854
2008-07-15,25.55,27.194506493733346,-0.06047201092295251
2008-07-16,26.77,27.724506493733347,-0.03442825912696035
2008-07-17,27.3,28.274506493733348,-0.0344659063792796
2008-07-18,27.85,28.304506493733346,-0.016057743095926225
2008-07-21,27.88,29.224506493733347,-0.04600613166972223
2008-07-22,28.8,29.624506493733346,-0.027831906462568723
2008-07-23,29.2,29.014506493733347,0.0063931298058341746
2008-07-24,28.59,28.984506493733345,-0.013610943964791677
2008-07-25,28.56,28.484506493733345,0.0026503357635232483
2008-07-28,28.06,29.164506493733345,-0.037871598957818
2008-07-29,28.74,29.204506493733348,-0.01590530193800821
2008-07-30,28.78,28.864506493733348,-0.0029276957758378463
2008-07-31,28.44,29.174506493733347,-0.025176312541606016
2008-08-01,28.75,29.024506493733348,-0.009457748878266559
2008-08-04,28.6,29.944506493733346,-0.04489993829134298
2008-08-05,29.52,29.744506493733347,-0.007547830513868092
2008-08-06,29.32,29.904506493733347,-0.01954576624950599
2008-08-07,29.48,30.994506493733347,-0.048863707316635585
2008-08-08,30.57,31.194506493733346,-0.020019758730877912
2008-08-11,30.77,30.694506493733346,0.0024595119743029414
2008-08-12,30.27,30.894506493733346,-0.02021415988179065
2008-08-13,30.47,31.484506493733345,-0.03222240418268185
2008-08-14,31.06,31.614506493733348,-0.017539622003691968
2008-08-15,31.19,31.304506493733346,-0.0036578277877106213
2008-08-18,30.88,30.784506493733346,0.0031019989320306696
2008-08-19,30.36,31.084506493733347,-0.023307640218750425
2008-08-20,30.66,30.764506493733347,-0.0033969826154901517
2008-08-21,30.34,31.484506493733345,-0.03635141919601459
2008-08-22,31.06,30.784506493733346,0.008949096076064533
2008-08-25,30.36,30.944506493733346,-0.018888861383254518
2008-08-26,30.52,31.234506493733345,-0.022875549318402078
2008-08-27,30.81,31.804506493733346,-0.03126935781661322
2008-08-28,31.38,31.224506493733347,0.0049798547271791005
2008-08-29,30.8,31.487739585643485,-0.021841503858125555
2008-09-02,31.11,31.627739585643482,-0.016369794124601156
2008-09-03,31.25,31.087739585643487,0.005219434301728665
2008-09-04,30.71,30.93773958564348,-0.007361222529300826
2008-09-05,30.56,31.54773958564348,-0.03130936157761921
2008-09-08,31.17,31.337739585643487,-0.0053526383160171775
2008-09-09,30.96,31.68773958564348,-0.022965967126705067
2008-09-10,31.31,32.95773958564349,-0.04999552779891647
2008-09-11,32.58,33.217739585643486,-0.019198765286218222
2008-09-12,32.84,32.647739585643485,0.0058889349399571245
2008-09-15,32.27,33.42773958564349,-0.03463409730943068
2008-09-16,33.05,32.09773958564348,0.029667522593473716
2008-09-17,31.72,32.08773958564348,-0.011460439108275988
2008-09-18,31.71,30.467739585643482,0.04077297598217222
2008-09-19,30.09,29.34773958564348,0.02529191088773408
2008-09-22,28.97,28.91773958564348,0.0018072095227823493
2008-09-23,28.54,28.707739585643484,-0.005843009169811841
2008-09-24,28.33,28.697739585643482,-0.012814235230828142
2008-09-25,28.32,29.43773958564348,-0.03796961320320236
2008-09-26,29.06,28.497739585643483,0.0197300004327281
2008-09-29,28.12,29.087739585643487,-0.03326967304537898
2008-09-30,28.71,28.627739585643482,0.0028734512590637973
2008-10-01,28.25,28.217739585643482,0.001143267137277304
2008-10-02,27.84,27.527739585643484,0.011343481849827253
2008-10-03,27.15,26.64773958564348,0.01884814330094664
2008-10-06,26.27,25.187739585643484,0.042967746695832254
2008-10-07,24.81,24.32773958564348,0.019823478159932018
2008-10-08,23.95,22.56773958564348,0.061249395807271956
2008-10-09,22.19,22.107739585643483,0.003720887612134627
2008-10-10,21.73,23.757739585643478,-0.08535069501598613
2008-10-13,23.38,22.797739585643487,0.025540269559144457
2008-10-14,22.42,21.297739585643484,0.05269387438247297
2008-10-15,20.92,21.98773958564348,-0.048560679986433986
2008-10-16,21.61,21.857739585643483,-0.011334181408502175
2008-10-17,21.48,22.727739585643484,-0.05489941403726961
2008-10-20,22.35,22.057739585643485,0.013249789862726402
2008-10-21,21.68,20.997739585643483,0.03249208856857089
2008-10-22,20.62,20.817739585643483,-0.009498609819283632
2008-10-23,20.44,20.61773958564348,-0.008620711543337323
2008-10-24,20.24,20.177739585643483,0.0030855990628808616
2008-10-27,19.8,22.307739585643485,-0.11241567421099818
2008-10-28,21.93,22.61773958564348,-0.030407087456255866
2008-10-29,22.24,23.32773958564348,-0.046628589180278235
2008-10-30,22.95,24.07773958564348,-0.046837435949174555
2008-10-31,23.7,24.26773958564348,-0.02339482767399348
2008-11-03,23.89,25.11773958564348,-0.04887938189888785
2008-11-04,24.74,23.537739585643486,0.05107798945527531
2008-11-05,23.16,22.14773958564348,0.04570490864054966
2008-11-06,21.77,22.717739585643482,-0.041718040743913054
2008-11-07,22.34,22.57773958564348,-0.010529822294285562
2008-11-10,22.2,22.627739585643482,-0.01890332810418538
2008-11-11,22.25,21.717739585643482,0.024508094512210032
2008-11-12,21.34,23.09773958564348,-0.07610006940835079
2008-11-13,22.72,21.387739585643487,0.06229084700707643
2008-11-14,21.01,21.39773958564348,-0.01812058624657853
2008-11-17,21.02,22.207739585643477,-0.05348313731179144
2008-11-18,21.83,20.73773958564348,0.05267017699039278
2008-11-19,20.36,20.267739585643483,0.004552082089206877
2008-11-20,19.89,21.587739585643483,-0.07864369397769333
2008-11-21,21.21,22.997739585643487,-0.07773544782459818
2008-11-24,22.62,22.76773958564348,-0.006488987854404216
2008-11-25,22.39,23.837739585643487,-0.06073309008356653
2008-11-26,23.46,24.39773958564348,-0.03843551089443065
2008-11-28,24.02,22.846480457634488,0.051365440928270445
2008-12-01,22.44,22.836480457634487,-0.017361714663957195
2008-12-02,22.43,25.006480457634492,-0.10303251039263672
2008-12-03,24.6,24.526480457634488,0.002997557782189908
2008-12-04,24.12,25.276480457634488,-0.04575322341940946
2008-12-05,24.87,26.096480457634488,-0.04699792600866537
2008-12-08,25.69,25.296480457634484,0.015556296182173135
2008-12-09,24.89,25.256480457634492,-0.014510353421935851
2008-12-10,24.85,24.42648045763449,0.017338541387494022
2008-12-11,24.02,25.286480457634482,-0.05008528014629676
2008-12-12,24.88,24.436480457634485,0.018149894504425168
2008-12-15,24.03,25.686480457634485,-0.06448841679055906
2008-12-16,25.28,26.106480457634483,-0.031658057430441144
2008-12-17,25.7,25.94648045763448,-0.009499571937586437
2008-12-18,25.54,22.786480457634482,0.12084005458784941
2008-12-19,22.38,21.796480457634484,0.026771273623725333
2008-12-22,21.39,21.956480457634484,-0.025800148558760116
2008-12-23,21.55,22.186480457634488,-0.02868776139820184
2008-12-24,21.78,22.226480457634487,-0.020087771362880202
2008-12-26,21.82,22.296480457634484,-0.021370209461526568
2008-12-29,21.89,23.276480457634488,-0.05956572601936194
2008-12-30,22.87,23.636480457634484,-0.032427859088763444
