date,AIZ,dcf,Deviation
2004-05-26,24.8,4455.220100667534,-0.9944334961147522
2004-05-27,24.6,4455.720100667534,-0.9944790068845853
2004-05-28,25.1,4455.780100667534,-0.9943668674322057
2004-06-01,25.16,4456.020100667534,-0.9943537059008708
2004-06-02,25.4,4456.250100667534,-0.9943001403812153
2004-06-03,25.63,4456.420100667534,-0.994248746881794
2004-06-04,25.8,4456.170100667534,-0.9942102748734535
2004-06-07,25.55,4456.200100667535,-0.9942664154609725
2004-06-08,25.58,4456.140100667534,-0.9942596059768929
2004-06-09,25.52,4456.080100667535,-0.9942729934329104
2004-06-10,25.46,4456.0701006675345,-0.9942864453599628
2004-06-14,25.45,4456.300100667534,-0.9942889842638318
2004-06-15,25.68,4456.150100667534,-0.9942371779630688
2004-06-16,25.53,4456.400100667534,-0.9942711607074562
2004-06-17,25.78,4455.970100667534,-0.9942145033701779
2004-06-18,25.35,4455.920100667534,-0.994310939283628
2004-06-21,25.3,4455.920100667534,-0.994322160310682
2004-06-22,25.3,4455.900100667534,-0.9943221348260906
2004-06-23,25.28,4456.0701006675345,-0.9943268396975593
2004-06-24,25.45,4456.610100667534,-0.9942893815197816
2004-06-25,25.99,4456.8201006675345,-0.994168487977312
2004-06-28,26.2,4457.090100667535,-0.9941217252942506
2004-06-29,26.47,4457.000100667534,-0.9940610277311783
2004-06-30,26.38,30.78162463239336,-0.14299520200637061
2004-07-01,26.3,30.551624632393352,-0.13916198184385353
2004-07-02,26.07,30.33162463239335,-0.14050103428492422
2004-07-06,25.85,30.481624632393356,-0.15194808965238837
2004-07-07,26.0,30.33162463239335,-0.14280885659409392
2004-07-08,25.85,30.33162463239335,-0.14775419011374336
2004-07-09,25.85,30.451624632393354,-0.15111261510488705
2004-07-12,25.97,30.481624632393356,-0.1480112916159585
2004-07-13,26.0,30.261624632393353,-0.14082603575194463
2004-07-14,25.78,29.951624632393354,-0.13927874309300892
2004-07-15,25.47,29.961624632393356,-0.1499125860997933
2004-07-16,25.48,30.03162463239336,-0.15156105232761163
2004-07-19,25.55,29.961624632393356,-0.14724250392028726
2004-07-20,25.48,29.921624632393353,-0.14844196085478656
2004-07-21,25.44,29.181624632393348,-0.12821851694438968
2004-07-22,24.7,28.781624632393356,-0.14181355932908457
2004-07-23,24.3,28.381624632393354,-0.14381222658180015
2004-07-26,23.9,29.101624632393357,-0.17874000843936966
2004-07-27,24.62,28.911624632393355,-0.14843941449021525
2004-07-28,24.43,28.881624632393354,-0.1541334564469221
2004-07-29,24.4,28.881624632393354,-0.15517217917744175
2004-07-30,24.4,29.25162463239335,-0.16585829653443063
2004-08-02,24.77,29.631624632393358,-0.1640687843716344
2004-08-03,25.15,29.53162463239336,-0.14837059210034587
2004-08-04,25.05,30.141624632393352,-0.1689233641016602
2004-08-05,25.66,30.131624632393358,-0.1484030379027782
2004-08-06,25.65,30.321624632393355,-0.15406907410239956
2004-08-09,25.84,30.431624632393348,-0.1508833224600744
2004-08-10,25.95,30.181624632393348,-0.14020532969758126
2004-08-11,25.7,29.641624632393352,-0.13297599849118302
2004-08-12,25.16,29.58162463239335,-0.14947200119466908
2004-08-13,25.1,29.78162463239336,-0.15719842991040767
2004-08-16,25.3,30.131624632393358,-0.16035061804132067
2004-08-17,25.65,30.33162463239335,-0.15434796813994278
2004-08-18,25.85,30.28162463239336,-0.1463469904997332
2004-08-19,25.8,30.28162463239336,-0.14799815686240303
2004-08-20,25.8,30.391624632393352,-0.1510819078588942
2004-08-23,25.91,30.47162463239335,-0.1497007359280753
2004-08-24,25.99,30.451624632393354,-0.1465151592485886
2004-08-25,25.97,30.33162463239335,-0.14379792329802388
2004-08-26,25.85,30.291624632393354,-0.14662880206311402
2004-08-27,25.81,30.881624632393358,-0.16422790875689441
2004-08-30,26.4,31.02162463239335,-0.14898074124613603
2004-08-31,26.54,31.211624632393356,-0.14967579186970148
2004-09-01,26.73,31.33162463239335,-0.14686836978238882
2004-09-02,26.85,30.931624632393348,-0.1319563611967164
2004-09-03,26.45,30.881624632393358,-0.14350361048507776
2004-09-07,26.4,30.851624632393357,-0.14429141691680236
2004-09-08,26.37,30.78162463239336,-0.14332007114890033
2004-09-09,26.3,30.811624632393354,-0.14642605465374003
2004-09-10,26.33,30.78162463239336,-0.14461954771901964
2004-09-13,26.3,30.981624632393356,-0.1511097202920212
2004-09-14,26.5,31.381624632393358,-0.15555678488851565
2004-09-15,26.9,31.33162463239335,-0.14144254198078043
2004-09-16,26.85,31.341624632393355,-0.14331179972562758
2004-09-17,26.86,31.071624632393355,-0.13554568459875693
2004-09-20,26.59,31.11162463239335,-0.14533553569830115
2004-09-21,26.63,30.91162463239336,-0.13851179558859217
2004-09-22,26.43,31.291624632393354,-0.1553650438258345
2004-09-23,26.81,31.08162463239335,-0.1374324760341341
2004-09-24,26.6,30.881624632393358,-0.13864635307762063
2004-09-27,26.4,30.601624632393357,-0.1373007048764897
2004-09-28,26.12,30.701624632393354,-0.1492306901426731
2004-09-29,26.22,30.481624632393356,-0.1398096290400629
2004-09-30,26.0,30.973806799900593,-0.16058106231606495
2004-10-01,25.95,31.523806799900598,-0.17681261769178758
2004-10-04,26.5,31.513806799900596,-0.1590987350952603
2004-10-05,26.49,31.523806799900598,-0.15968270684606756
2004-10-06,26.5,31.443806799900596,-0.15722672612007738
2004-10-07,26.42,31.473806799900593,-0.16057183142893772
2004-10-08,26.45,31.923806799900593,-0.17146472644100952
2004-10-11,26.9,32.17380679990059,-0.1639161580319083
2004-10-12,27.15,31.443806799900596,-0.13655492883623022
2004-10-13,26.42,30.623806799900603,-0.1372725091746022
2004-10-14,25.6,30.523806799900598,-0.16131037757441946
2004-10-15,25.5,30.863806799900594,-0.1737895404373082
2004-10-18,25.84,30.2138067999006,-0.1447618576787546
2004-10-19,25.19,30.363806799900594,-0.17039387827739472
2004-10-20,25.34,30.673806799900593,-0.17388799618826178
2004-10-21,25.65,30.673806799900593,-0.16378165360019403
2004-10-22,25.65,30.723806799900593,-0.16514251742778863
2004-10-25,25.7,31.423806799900593,-0.18214873953205124
2004-10-26,26.4,31.223806799900593,-0.15449130949388123
2004-10-27,26.2,31.523806799900598,-0.16888210341136167
2004-10-28,26.5,32.003806799900595,-0.17197350409944634
2004-10-29,26.98,31.753806799900595,-0.1503380942632535
2004-11-01,26.73,31.753806799900595,-0.15821116603620333
2004-11-02,26.73,31.5738067999006,-0.15341218848263327
2004-11-03,26.55,32.1238067999006,-0.17351015820198012
2004-11-04,27.1,33.3738067999006,-0.18798595070428958
2004-11-05,28.35,34.1238067999006,-0.16920171989478672
2004-11-08,29.1,34.2038067999006,-0.14921750756455066
2004-11-09,29.18,34.22380679990059,-0.1473771409881628
2004-11-10,29.2,33.97380679990059,-0.14051433293941507
2004-11-11,28.95,34.0238067999006,-0.14912519430116866
2004-11-12,29.0,34.0638067999006,-0.1486565148060719
2004-11-15,29.04,34.6238067999006,-0.16127073583129603
2004-11-16,29.6,34.5738067999006,-0.14386054820885097
2004-11-17,29.55,34.3838067999006,-0.14058381691216837
2004-11-18,29.36,34.2738067999006,-0.14336915734481093
2004-11-19,29.25,34.4838067999006,-0.15177578363870448
2004-11-22,29.46,34.5438067999006,-0.14716984811052236
2004-11-23,29.52,34.51380679990059,-0.14469011861986136
2004-11-24,29.49,34.51380679990059,-0.14555933597898751
2004-11-26,29.49,34.22380679990059,-0.13831911883964776
2004-11-29,29.2,35.0238067999006,-0.16628137635561446
2004-11-30,30.0,34.5238067999006,-0.13103441419773043
2004-12-01,29.5,34.8938067999006,-0.1545777687952341
2004-12-02,29.87,34.9938067999006,-0.14642038887621533
2004-12-03,29.97,34.72380679990059,-0.13690338813641256
2004-12-06,29.7,34.83380679990059,-0.14738001015482594
2004-12-07,29.81,35.0738067999006,-0.15007800065533583
2004-12-08,30.05,34.863806799900594,-0.13807461782728558
2004-12-09,29.84,35.3238067999006,-0.15524393593716612
2004-12-10,30.3,35.92380679990059,-0.15654818631070444
2004-12-13,30.9,36.0238067999006,-0.142233907381347
2004-12-14,31.0,35.7038067999006,-0.1317452457174313
2004-12-15,30.68,35.5238067999006,-0.13635382117645545
2004-12-16,30.5,35.613806799900594,-0.14359056948427285
2004-12-17,30.59,35.8738067999006,-0.1472887120503542
2004-12-20,30.85,35.51380679990059,-0.1313237644778099
2004-12-21,30.49,35.22380679990059,-0.1343922542725835
2004-12-22,30.2,35.5238067999006,-0.14986588655570254
2004-12-23,30.5,35.22380679990059,-0.1341083553727056
2004-12-27,30.2,35.3238067999006,-0.14505250889083166
2004-12-28,30.3,35.3038067999006,-0.14173561588589612
2004-12-29,30.28,35.2738067999006,-0.14157266405152136
2004-12-30,30.25,35.5738067999006,-0.14965524577806721
2004-12-31,30.55,5863.955221188839,-0.9947902057830165
2005-01-03,30.7,5863.355221188838,-0.9947640900402798
2005-01-04,30.1,5863.105221188838,-0.9948662016347206
2005-01-05,29.85,5863.855221188838,-0.9949094923264582
2005-01-06,30.6,5863.635221188839,-0.9947813943320649
2005-01-07,30.38,5863.455221188839,-0.9948187546670066
2005-01-10,30.2,5863.505221188839,-0.9948494972101557
2005-01-11,30.25,5863.235221188839,-0.9948407323160632
2005-01-12,29.98,5863.2852211888385,-0.9948868255817306
2005-01-13,30.03,5863.865221188838,-0.9948788045312693
2005-01-14,30.61,5864.215221188839,-0.994780205220061
2005-01-18,30.96,5863.765221188839,-0.9947201160291812
2005-01-19,30.51,5863.855221188838,-0.9947969383879477
2005-01-20,30.6,5864.605221188838,-0.994782257484367
2005-01-21,31.35,5864.225221188839,-0.9946540252433135
2005-01-24,30.97,5864.555221188839,-0.9947191221103854
2005-01-25,31.3,5864.955221188839,-0.9946632158610658
2005-01-26,31.7,5864.865221188838,-0.9945949312039648
2005-01-27,31.61,5864.875221188839,-0.9946102860149866
2005-01-28,31.62,5865.7852211888385,-0.9946094173571546
2005-01-31,32.53,5866.2452211888385,-0.9944547152780961
2005-02-01,32.99,5866.395221188839,-0.9943764443485084
2005-02-02,33.14,5866.385221188839,-0.994350865353966
2005-02-03,33.13,5866.835221188839,-0.9943530031523049
2005-02-04,33.58,5867.005221188839,-0.9942764666581981
2005-02-07,33.75,5867.055221188839,-0.9942475400814174
2005-02-08,33.8,5866.735221188839,-0.9942387036868606
2005-02-09,33.48,5866.355221188838,-0.9942928788425439
2005-02-10,33.1,5867.205221188839,-0.9943584724324176
2005-02-11,33.95,5867.485221188839,-0.9942138754985869
2005-02-14,34.23,5867.0352211888385,-0.9941657074298142
2005-02-15,33.78,5866.7452211888385,-0.9942421225523826
2005-02-16,33.49,5866.955221188839,-0.9942917580350624
2005-02-17,33.7,5867.395221188839,-0.9942563950902268
2005-02-18,34.14,5866.865221188838,-0.9941808787635517
2005-02-22,33.61,5867.205221188839,-0.9942715485937631
2005-02-23,33.95,5867.255221188839,-0.9942136486789608
2005-02-24,34.0,5867.825221188838,-0.9942056897200644
2005-02-25,34.57,5867.655221188839,-0.9941083791230331
2005-02-28,34.4,5868.225221188839,-0.9941379209721213
2005-03-01,34.97,5867.9952211888385,-0.9940405541105886
2005-03-02,34.74,5867.685221188839,-0.9940794370027639
2005-03-03,34.43,5867.865221188838,-0.9941324487352448
2005-03-04,34.61,5867.915221188839,-0.9941018234423319
2005-03-07,34.66,5867.755221188839,-0.994093141466631
2005-03-08,34.5,5867.565221188839,-0.9941202187450061
2005-03-09,34.31,5867.445221188838,-0.9941524805589836
2005-03-10,34.19,5867.405221188839,-0.994172892665308
2005-03-11,34.15,5867.655221188839,-0.9941799579708296
2005-03-14,34.4,5867.315221188839,-0.9941370117842365
2005-03-15,34.06,5867.325221188838,-0.9941949698174224
2005-03-16,34.07,5867.235221188839,-0.9941931763913333
2005-03-17,33.98,5867.355221188838,-0.9942086342621139
2005-03-18,34.1,5867.195221188838,-0.9941880236272264
2005-03-21,33.94,5867.125221188839,-0.9942152248809302
2005-03-22,33.87,5866.575221188838,-0.9942266145539789
2005-03-23,33.32,5866.905221188839,-0.994320685481732
2005-03-24,33.65,5867.365221188838,-0.9942648874355938
2005-03-28,34.11,5866.555221188839,-0.9941856850035603
2005-03-29,33.3,5867.375221188839,-0.994324549096546
2005-03-30,34.12,5866.955221188839,-0.9941843769530107
2005-03-31,33.7,36.8394975387002,-0.08522096522630718
2005-04-01,33.44,36.3994975387002,-0.08130599977523445
2005-04-04,33.0,36.3394975387002,-0.0918971852911219
2005-04-05,32.94,36.3294975387002,-0.09329877285226762
2005-04-06,32.93,37.10949753870021,-0.11262608808813857
2005-04-07,33.71,36.86949753870021,-0.08569407639428306
2005-04-08,33.47,37.11949753870021,-0.09831753608451466
2005-04-11,33.72,36.96949753870021,-0.08789671905328411
2005-04-12,33.57,36.9394975387002,-0.09121665867734385
2005-04-13,33.54,36.30949753870021,-0.0762747414983741
2005-04-14,32.91,36.2894975387002,-0.09312604935067537
2005-04-15,32.89,35.5494975387002,-0.07481111472264823
2005-04-18,32.15,36.3994975387002,-0.1167460494250534
2005-04-19,33.0,36.1294975387002,-0.08661890565591257
2005-04-20,32.73,36.7994975387002,-0.11058568216646214
2005-04-21,33.4,36.3294975387002,-0.08063688564862592
2005-04-22,32.93,36.3394975387002,-0.09382346398898922
2005-04-25,32.94,36.6494975387002,-0.10121550874696561
2005-04-26,33.25,36.85949753870021,-0.09792584760306244
2005-04-27,33.46,36.75949753870021,-0.08975904894310682
2005-04-28,33.36,36.489497538700206,-0.08576433631022484
2005-04-29,33.09,36.55949753870021,-0.09490003343255882
2005-05-02,33.16,36.76949753870021,-0.09816553883830437
2005-05-03,33.37,36.3994975387002,-0.08322910324460442
2005-05-04,33.0,37.1494975387002,-0.11169727220072079
2005-05-05,33.75,37.61949753870021,-0.10285883097506954
2005-05-06,34.22,37.6294975387002,-0.09060704398706598
2005-05-09,34.23,37.3794975387002,-0.08425735352486818
2005-05-10,33.98,37.349497538700206,-0.09021533784246649
2005-05-11,33.95,36.26949753870021,-0.06395174171423956
2005-05-12,32.87,36.6494975387002,-0.10312549400463755
2005-05-13,33.25,36.8994975387002,-0.09890371907835893
2005-05-16,33.5,36.71949753870021,-0.0876781479732136
2005-05-17,33.32,37.46949753870021,-0.11074334622220161
2005-05-18,34.07,37.389497538700205,-0.08878154982597297
2005-05-19,33.99,37.01949753870021,-0.08183518794476252
2005-05-20,33.62,37.099497538700206,-0.09378826586722866
2005-05-23,33.7,37.46949753870021,-0.10060176373614027
2005-05-24,34.07,37.779497538700205,-0.09818811208117062
2005-05-25,34.38,38.3994975387002,-0.10467578474560058
2005-05-26,35.0,38.499497538700204,-0.09089722626074437
2005-05-27,35.1,38.5494975387002,-0.08948229572220023
2005-05-31,35.15,39.139497538700205,-0.10193021856643625
2005-06-01,35.74,38.6494975387002,-0.07527905209600427
2005-06-02,35.25,38.31949753870021,-0.08010276062728161
2005-06-03,34.92,39.1494975387002,-0.10803452929425827
2005-06-06,35.75,38.9394975387002,-0.08190905739167043
2005-06-07,35.54,38.989497538700206,-0.0884724799358162
2005-06-08,35.59,39.1994975387002,-0.09208019911828391
2005-06-09,35.8,39.01949753870021,-0.08250996916367404
2005-06-10,35.62,39.099497538700206,-0.08899085046441435
2005-06-13,35.7,39.639497538700205,-0.09938313508777585
2005-06-14,36.24,39.1294975387002,-0.07384448358536677
2005-06-15,35.73,38.8994975387002,-0.08147913827285169
2005-06-16,35.5,38.639497538700205,-0.08125099286179316
2005-06-17,35.24,38.91949753870021,-0.09454123951732529
2005-06-20,35.52,39.1994975387002,-0.09386593629338147
2005-06-21,35.8,39.4794975387002,-0.09320021196048245
2005-06-22,36.08,38.96949753870021,-0.07414767244126463
2005-06-23,35.57,38.9494975387002,-0.0867661395462761
2005-06-24,35.55,39.489497538700206,-0.09976063977110505
2005-06-27,36.09,39.5394975387002,-0.0872418152335882
2005-06-28,36.14,39.0394975387002,-0.07427087236012464
2005-06-29,35.64,39.499497538700204,-0.09771004137252137
2005-06-30,36.1,39.82012305987245,-0.09342319345118477
2005-07-01,36.21,40.06012305987245,-0.09610861789211667
2005-07-05,36.45,40.22012305987245,-0.09373723333119022
2005-07-06,36.61,40.190123059872455,-0.08907967399201633
2005-07-07,36.58,40.49012305987246,-0.09656979935799626
2005-07-08,36.88,40.71012305987245,-0.09408281704871002
2005-07-11,37.1,40.75012305987246,-0.08957330152131027
2005-07-12,37.14,40.76012305987245,-0.0888153123226556
2005-07-13,37.15,40.89012305987246,-0.09146764010458142
2005-07-14,37.28,40.57012305987245,-0.08109719201534005
2005-07-15,36.96,40.37012305987245,-0.08447145565583081
2005-07-18,36.76,40.08012305987245,-0.08283714735388381
2005-07-19,36.47,40.13012305987245,-0.09120637518134955
2005-07-20,36.52,39.78012305987245,-0.08195356899639772
2005-07-21,36.17,39.400123059872456,-0.08198256271849602
2005-07-22,35.79,39.71012305987245,-0.09871848178264098
2005-07-25,36.1,40.26012305987245,-0.10333110640734411
2005-07-26,36.65,40.61012305987245,-0.09751566263500233
2005-07-27,37.0,41.61012305987245,-0.11079330511084962
2005-07-28,38.0,40.56012305987245,-0.06311921332421377
2005-07-29,36.95,41.26012305987245,-0.104462195946872
2005-08-01,37.65,41.23012305987245,-0.08683270371697804
2005-08-02,37.62,41.840123059872454,-0.10086306519303345
2005-08-03,38.23,41.050123059872455,-0.06869950318441798
2005-08-04,37.44,40.33012305987245,-0.07166164743861292
2005-08-05,36.72,40.31012305987245,-0.08906256759722764
2005-08-08,36.7,40.86012305987245,-0.10181376727075953
2005-08-09,37.25,41.53012305987245,-0.10306068811069868
2005-08-10,37.92,41.690123059872455,-0.0904320444067307
2005-08-11,38.08,41.71012305987245,-0.08703218292263537
2005-08-12,38.1,41.76012305987245,-0.08764636671747461
2005-08-15,38.15,41.49012305987246,-0.08050405285741102
2005-08-16,37.88,41.46012305987245,-0.08635099936154078
2005-08-17,37.85,40.99012305987246,-0.07660682197235225
2005-08-18,37.38,41.090123059872454,-0.09029233264807768
2005-08-19,37.48,40.650123059872456,-0.07798557104497006
2005-08-22,37.04,41.520123059872446,-0.10790245138272025
2005-08-23,37.91,41.24012305987246,-0.08074959075747146
2005-08-24,37.63,41.11012305987245,-0.08465367653616662
2005-08-25,37.5,41.150123059872456,-0.08870260374584094
2005-08-26,37.54,41.20012305987246,-0.08883767299805223
2005-08-29,37.59,40.98012305987245,-0.08272603415366597
2005-08-30,37.37,40.940123059872455,-0.08720352536926601
2005-08-31,37.33,40.61012305987245,-0.08077106919958088
2005-09-01,37.0,40.16012305987245,-0.07868808208483824
2005-09-02,36.55,40.590123059872454,-0.09953463442111454
2005-09-06,36.98,40.91012305987245,-0.096067250986282
2005-09-07,37.3,40.64012305987246,-0.08218781854945845
2005-09-08,37.03,41.050123059872455,-0.09793205866908172
2005-09-09,37.44,40.76012305987245,-0.08145517752720055
2005-09-12,37.15,41.10012305987246,-0.09610976235078739
2005-09-13,37.49,41.14012305987246,-0.0887241648392817
2005-09-14,37.53,41.31012305987245,-0.0915059743199933
2005-09-15,37.7,41.650123059872456,-0.09484060957500928
2005-09-16,38.04,40.89012305987246,-0.06970199272081501
2005-09-19,37.28,41.29012305987246,-0.09712063715716235
2005-09-20,37.68,40.68012305987245,-0.07374911465869738
2005-09-21,37.07,40.46012305987245,-0.08378924243151176
2005-09-22,36.85,40.56012305987245,-0.09147218449992833
2005-09-23,36.95,40.63012305987245,-0.09057622233753582
2005-09-26,37.02,41.270123059872446,-0.10298304789899937
2005-09-27,37.66,41.42012305987245,-0.0907801035365643
2005-09-28,37.81,41.56012305987245,-0.0902336851714789
2005-09-29,37.95,41.67012305987245,-0.0892755477234205
2005-09-30,38.06,43.09842768769544,-0.11690513918988987
2005-10-03,38.43,42.38842768769545,-0.09338463122199048
2005-10-04,37.72,42.36842768769545,-0.10971442513656082
2005-10-05,37.7,42.15842768769545,-0.10575412633324333
2005-10-06,37.49,42.04842768769545,-0.10840899263944115
2005-10-07,37.38,42.08842768769544,-0.11186988790916397
2005-10-10,37.42,41.46842768769544,-0.09762674674296101
2005-10-11,36.8,41.02842768769545,-0.10306092448586734
2005-10-12,36.36,41.01842768769545,-0.11356914319494671
2005-10-13,36.35,41.148427687695445,-0.11661266194942144
2005-10-14,36.48,41.37842768769545,-0.11838119429443861
2005-10-17,36.71,41.438427687695444,-0.11410731418990305
2005-10-18,36.77,41.50842768769545,-0.11415579803086795
2005-10-19,36.84,41.44842768769544,-0.11118462013610997
2005-10-20,36.78,41.898427687695445,-0.12216276290479045
2005-10-21,37.23,42.19842768769544,-0.11773964007536186
2005-10-24,37.53,42.33842768769544,-0.11357123895020993
2005-10-25,37.67,42.24842768769545,-0.10836918527571338
2005-10-26,37.58,42.12842768769545,-0.10796575940155306
2005-10-27,37.46,42.31842768769544,-0.11480643192960782
2005-10-28,37.65,42.86842768769545,-0.12173125932475715
2005-10-31,38.2,43.01842768769545,-0.1120084565311451
2005-11-01,38.35,43.038427687695446,-0.10893584964851888
2005-11-02,38.37,47.11842768769545,-0.18566892226711607
2005-11-03,42.45,46.51842768769545,-0.08745840927834247
2005-11-04,41.85,46.86842768769545,-0.10707480355721333
2005-11-07,42.2,46.52842768769545,-0.09302759415702555
2005-11-08,41.86,47.40842768769545,-0.11703462777221585
2005-11-09,42.74,47.71842768769544,-0.10432924823671763
2005-11-10,43.05,47.25842768769545,-0.08905136911254441
2005-11-11,42.59,47.45842768769544,-0.10258299579018026
2005-11-14,42.79,47.91842768769545,-0.10702412276795825
2005-11-15,43.25,47.478427687695444,-0.08905997720710723
2005-11-16,42.81,48.27842768769545,-0.11326855387813639
2005-11-17,43.61,48.46842768769544,-0.10023901990385453
2005-11-18,43.8,48.32842768769544,-0.09370111763119482
2005-11-21,43.66,48.54842768769545,-0.10069178180479821
2005-11-22,43.88,48.91842768769545,-0.10299651738321858
2005-11-23,44.25,48.63842768769545,-0.09022552529603323
2005-11-25,43.97,48.79842768769545,-0.09894637832589315
2005-11-28,44.13,49.16842768769545,-0.10247282503516641
2005-11-29,44.5,48.788427687695446,-0.0878984605764821
2005-11-30,44.12,48.69842768769544,-0.09401592423182625
2005-12-01,44.03,48.70842768769544,-0.09604965526073195
2005-12-02,44.04,48.11842768769545,-0.08475812456229448
2005-12-05,43.45,48.13842768769545,-0.09739469926421884
2005-12-06,43.47,48.40842768769545,-0.10201586631888704
2005-12-07,43.74,48.16842768769545,-0.09193631389439527
2005-12-08,43.5,48.16842768769545,-0.09691883069058516
2005-12-09,43.5,48.90842768769545,-0.11058273478409364
2005-12-12,44.24,48.438427687695444,-0.08667555674524807
2005-12-13,43.77,47.898427687695445,-0.08619129869175202
2005-12-14,43.23,47.04842768769545,-0.08115951744534255
2005-12-15,42.38,46.898427687695445,-0.09634497168613876
2005-12-16,42.23,46.04842768769545,-0.08292199928285005
2005-12-19,41.38,47.31842768769544,-0.125499260602855
2005-12-20,42.65,47.38842768769545,-0.09999124087684796
2005-12-21,42.72,47.96842768769544,-0.10941421140309193
2005-12-22,43.3,47.87842768769545,-0.09562610780704661
2005-12-23,43.21,47.71842768769544,-0.0944798038443746
2005-12-27,43.05,48.19842768769544,-0.10681733688606998
2005-12-28,43.53,48.34842768769544,-0.09966048366287861
2005-12-29,43.68,48.15842768769545,-0.09299364416001676
2005-12-30,43.49,50.37144084542651,-0.13661393698352609
2006-01-03,44.07,50.971440845426514,-0.13539819026021815
2006-01-04,44.67,51.02144084542652,-0.12448572090836685
2006-01-05,44.72,50.56144084542651,-0.11553153446090714
2006-01-06,44.26,50.34144084542651,-0.12080386940253829
2006-01-09,44.04,50.391440845426516,-0.1260420567236662
2006-01-10,44.09,50.861440845426515,-0.13313505738080955
2006-01-11,44.56,50.681440845426515,-0.12078269171739442
2006-01-12,44.38,50.711440845426516,-0.12485231616126569
2006-01-13,44.41,49.611440845426515,-0.10484357552993784
2006-01-17,43.31,49.83144084542651,-0.1308700036520225
2006-01-18,43.53,50.681440845426515,-0.14110571298155705
2006-01-19,44.38,50.461440845426516,-0.12051659135249793
2006-01-20,44.16,50.181440845426515,-0.11999338289178096
2006-01-23,43.88,50.13144084542651,-0.12470100080909263
2006-01-24,43.83,50.41144084542651,-0.13055450776752797
2006-01-25,44.11,52.35144084542651,-0.15742529168892005
2006-01-26,46.05,51.78144084542651,-0.11068523300723743
2006-01-27,45.48,51.721440845426514,-0.12067414873610227
2006-01-30,45.42,52.221440845426514,-0.13024230536952286
2006-01-31,45.92,51.70144084542651,-0.11182359235812156
2006-02-01,45.4,50.70144084542651,-0.10456193664375368
