date,IPGP,dcf,Deviation
2007-04-16,20.53,22.197343098986888,-0.07511453472388718
2007-04-17,21.12,21.807343098986887,-0.03151888315174067
2007-04-18,20.73,21.117343098986886,-0.018342416333874345
2007-04-19,20.04,20.827343098986887,-0.03780333839246097
2007-04-20,19.75,20.327343098986887,-0.02840229026368246
2007-04-23,19.25,20.707343098986886,-0.07037808240392684
2007-04-24,19.63,20.49734309898689,-0.04231490368279778
2007-04-25,19.42,19.24734309898689,0.00897042776892154
2007-04-26,18.17,19.24734309898689,-0.055973600794989475
2007-04-27,18.17,19.267343098986885,-0.05695352459076641
2007-04-30,18.19,18.867343098986886,-0.03590029054081578
2007-05-01,17.79,19.067343098986886,-0.06699114251816007
2007-05-02,17.99,19.527343098986886,-0.07872771483523777
2007-05-03,18.45,20.717343098986888,-0.10944178933339022
2007-05-04,19.64,19.957343098986886,-0.01590106946665637
2007-05-07,18.88,20.607343098986888,-0.08382172756039619
2007-05-08,19.53,21.137343098986886,-0.0760428163303043
2007-05-09,20.06,20.377343098986888,-0.01557333050954357
2007-05-10,19.3,21.067343098986886,-0.08389017498233442
2007-05-11,19.99,21.107343098986888,-0.0529362266840927
2007-05-14,20.03,21.24734309898689,-0.057293897562417206
2007-05-15,20.17,21.347343098986887,-0.055151739189630566
2007-05-16,20.27,21.027343098986886,-0.03601706099632607
2007-05-17,19.95,21.367343098986886,-0.06633221044005644
2007-05-18,20.29,21.807343098986887,-0.06957945734606152
2007-05-21,20.73,22.117343098986886,-0.06272648087872879
2007-05-22,21.04,22.687343098986887,-0.07261066629968016
2007-05-23,21.61,22.367343098986886,-0.033859323194322055
2007-05-24,21.29,21.42734309898689,-0.00640971203720464
2007-05-25,20.35,21.287343098986888,-0.044032883513372645
2007-05-29,20.21,21.767343098986885,-0.07154493278784069
2007-05-30,20.69,23.507343098986887,-0.11984949073671824
2007-05-31,22.43,24.057343098986887,-0.06764434012064358
2007-06-01,22.98,24.517343098986885,-0.0627043106905989
2007-06-04,23.44,24.167343098986887,-0.030096113420816084
2007-06-05,23.09,23.637343098986886,-0.023155863867388105
2007-06-06,22.56,23.437343098986887,-0.03743355615359034
2007-06-07,22.36,22.58734309898689,-0.010065065996942568
2007-06-08,21.51,21.567343098986886,-0.00265879291314175
2007-06-11,20.49,21.397343098986887,-0.04240447492893873
2007-06-12,20.32,21.83734309898689,-0.0694838695398472
2007-06-13,20.76,22.037343098986888,-0.05796266334146283
2007-06-14,20.96,22.127343098986888,-0.052755683037261414
2007-06-15,21.05,22.267343098986885,-0.05466943647364331
2007-06-18,21.19,22.187343098986887,-0.044950992759129726
2007-06-19,21.11,22.377343098986888,-0.056635101556997025
2007-06-20,21.3,22.447343098986888,-0.05111264588986797
2007-06-21,21.37,22.327343098986887,-0.042877609518632176
2007-06-22,21.25,21.857343098986888,-0.02778668460463707
2007-06-25,20.78,21.507343098986887,-0.0338183612749986
2007-06-26,20.43,21.397343098986887,-0.04520856138595497
2007-06-27,20.32,21.33734309898689,-0.047678996127460294
2007-06-28,20.26,21.027343098986886,-0.03649263225385124
2007-06-29,19.95,20.423960890915467,-0.02320612017653656
2007-07-02,19.4,20.25396089091547,-0.042162661195741635
2007-07-03,19.23,19.91396089091547,-0.03434579864156928
2007-07-05,18.89,20.363960890915468,-0.07238085453076148
2007-07-06,19.34,20.333960890915467,-0.04888181384078183
2007-07-09,19.31,20.383960890915468,-0.05268656551407047
2007-07-10,19.36,20.453960890915468,-0.05348406094788938
2007-07-11,19.43,21.02396089091547,-0.07581639345629798
2007-07-12,20.0,21.013960890915467,-0.04825177396013003
2007-07-13,19.99,21.05396089091547,-0.050534951424487384
2007-07-16,20.03,21.353960890915467,-0.06200071722893874
2007-07-17,20.33,21.043960890915468,-0.03392711546159932
2007-07-18,20.02,21.063960890915467,-0.04956147119346921
2007-07-19,20.04,21.013960890915467,-0.04634827750805037
2007-07-20,19.99,21.02396089091547,-0.049180118640833714
2007-07-23,20.0,20.43396089091547,-0.021237238009415904
2007-07-24,19.41,20.423960890915467,-0.049645653765743036
2007-07-25,19.4,20.59396089091547,-0.05797626290735347
2007-07-26,19.57,20.14396089091547,-0.028492951015126056
2007-07-27,19.12,20.28396089091547,-0.05738331370165328
2007-07-30,19.26,20.19396089091547,-0.04624951469206928
2007-07-31,19.17,20.113960890915468,-0.046930631715696
2007-08-01,19.09,20.94396089091547,-0.08852007032345222
2007-08-02,19.92,20.12396089091547,-0.01013522596376848
2007-08-03,19.1,20.353960890915467,-0.06160770857504905
2007-08-06,19.33,19.05396089091547,0.01448722975054162
2007-08-07,18.03,19.313960890915467,-0.06647838308088272
2007-08-08,18.29,20.46396089091547,-0.10623363201796154
2007-08-09,19.44,20.103960890915467,-0.03302637199296854
2007-08-10,19.08,19.41396089091547,-0.017202099705050045
2007-08-13,18.39,19.313960890915467,-0.04783901635371235
2007-08-14,18.29,19.113960890915468,-0.04310780458419183
2007-08-15,18.09,18.703960890915468,-0.032825180425482436
2007-08-16,17.68,19.863960890915468,-0.10994589160283108
2007-08-17,18.84,20.07396089091547,-0.061470723073586475
2007-08-20,19.05,19.66396089091547,-0.031222646053934655
2007-08-21,18.64,19.66396089091547,-0.05207297230684216
2007-08-22,18.64,20.05396089091547,-0.07050781132998019
2007-08-23,19.03,19.953960890915468,-0.04630463575460464
2007-08-24,18.93,20.14396089091547,-0.060264259719792324
2007-08-27,19.12,19.28396089091547,-0.008502448840409627
2007-08-28,18.26,19.673960890915467,-0.0718696605505792
2007-08-29,18.65,19.78396089091547,-0.05731718219460147
2007-08-30,18.76,19.493960890915467,-0.03765068038366204
2007-08-31,18.47,19.923960890915467,-0.07297549412368187
2007-09-04,18.9,19.71396089091547,-0.04128855157111311
2007-09-05,18.69,19.50396089091547,-0.04173310721180712
2007-09-06,18.48,18.853960890915467,-0.019834606270752064
2007-09-07,17.83,18.84396089091547,-0.05380826763466129
2007-09-10,17.82,19.44396089091547,-0.08352006569166726
2007-09-11,18.42,19.44396089091547,-0.05266215544559538
2007-09-12,18.42,20.03396089091547,-0.08056124795807751
2007-09-13,19.01,19.98396089091547,-0.04873712955264142
2007-09-14,18.96,19.613960890915468,-0.03334160267538622
2007-09-17,18.59,20.27396089091547,-0.08306028111507469
2007-09-18,19.25,20.243960890915467,-0.04909913115676434
2007-09-19,19.22,19.98396089091547,-0.03822870226206054
2007-09-20,18.96,20.02396089091547,-0.053134387183015774
2007-09-21,19.0,19.93396089091547,-0.04685275023997382
2007-09-24,18.91,20.153960890915467,-0.06172289892038996
2007-09-25,19.13,20.613960890915468,-0.07198814913680407
2007-09-26,19.59,20.77396089091547,-0.05699254451919278
2007-09-27,19.75,20.68396089091547,-0.04515387047195929
2007-09-28,19.66,20.340155948834763,-0.033439072470519915
2007-10-01,19.36,20.440155948834764,-0.052844799792065245
2007-10-02,19.46,20.400155948834765,-0.046085723618620955
2007-10-03,19.42,20.370155948834764,-0.04664451029345773
2007-10-04,19.39,20.420155948834765,-0.050447996157127695
2007-10-05,19.44,20.380155948834762,-0.04613094969415654
2007-10-08,19.4,20.480155948834764,-0.05274158807839646
2007-10-09,19.5,20.600155948834765,-0.05340522428894501
2007-10-10,19.62,20.950155948834766,-0.06349145811054202
2007-10-11,19.97,21.430155948834763,-0.06813557270982706
2007-10-12,20.45,22.050155948834764,-0.0725689175417975
2007-10-15,21.07,22.890155948834764,-0.07951697458520024
2007-10-16,21.91,23.040155948834766,-0.04905157549039607
2007-10-17,22.06,23.060155948834762,-0.04337160386312566
2007-10-18,22.08,22.420155948834765,-0.01517188148071047
2007-10-19,21.44,21.630155948834762,-0.008791242619080819
2007-10-22,20.65,21.600155948834765,-0.043988383745258264
2007-10-23,20.62,21.200155948834766,-0.02736564533935193
2007-10-24,20.22,20.440155948834764,-0.010770756807621962
2007-10-25,19.46,20.49015594883477,-0.050275651947556343
2007-10-26,19.51,20.810155948834762,-0.06247699210094393
2007-10-29,19.83,20.33015594883477,-0.02460167792581236
2007-10-30,19.35,20.020155948834763,-0.033474062367319646
2007-10-31,19.04,19.270155948834763,-0.011943647443532046
2007-11-01,18.29,20.030155948834764,-0.08687680481768778
2007-11-02,19.05,19.930155948834763,-0.04416202016152415
2007-11-05,18.95,20.99015594883477,-0.09719584522420022
2007-11-06,20.01,21.340155948834763,-0.06233112597789581
2007-11-07,20.36,21.780155948834764,-0.06520412214544968
2007-11-08,20.8,22.220155948834762,-0.06391296047178441
2007-11-09,21.24,21.920155948834765,-0.031028791511445553
2007-11-12,20.94,21.420155948834765,-0.02241608090910674
2007-11-13,20.44,21.100155948834765,-0.03128678055439771
2007-11-14,20.12,20.770155948834763,-0.03130241055658689
2007-11-15,19.79,20.400155948834765,-0.029909376691290346
2007-11-16,19.42,20.350155948834765,-0.045707558761387435
2007-11-19,19.37,20.540155948834766,-0.056969185226714236
2007-11-20,19.56,20.840155948834763,-0.06142736896872125
2007-11-21,19.86,20.770155948834763,-0.04382037145396711
2007-11-23,19.79,20.980155948834764,-0.05672769791307797
2007-11-26,20.0,21.08015594883477,-0.051240415462603606
2007-11-27,20.1,21.480155948834764,-0.06425260375773167
2007-11-28,20.5,21.060155948834762,-0.02659790127839745
2007-11-29,20.08,21.33015594883477,-0.05860978943771222
2007-11-30,20.35,21.280155948834764,-0.043710015616013176
2007-12-03,20.3,20.99015594883477,-0.0328799819552118
2007-12-04,20.01,21.280155948834764,-0.05968734213643356
2007-12-05,20.3,21.450155948834766,-0.05361993411974453
2007-12-06,20.47,21.450155948834766,-0.04569458381434344
2007-12-07,20.47,21.030155948834764,-0.026635843794862724
2007-12-10,20.05,20.730155948834764,-0.032809977431597415
2007-12-11,19.75,21.000155948834763,-0.05953079357508917
2007-12-12,20.02,21.000155948834763,-0.04667374619611575
2007-12-13,20.02,20.710155948834764,-0.033324517233951356
2007-12-14,19.73,19.610155948834766,0.006111325757832908
2007-12-17,18.63,19.950155948834766,-0.0661727132469796
2007-12-18,18.97,19.950155948834766,-0.049130239951433285
2007-12-19,18.97,20.33015594883477,-0.06690337015898429
2007-12-20,19.35,21.730155948834764,-0.10953239150418492
2007-12-21,20.75,21.200155948834766,-0.021233614975342152
2007-12-24,20.22,21.610155948834766,-0.0643288253970109
2007-12-26,20.63,21.320155948834763,-0.03237105537553464
2007-12-27,20.34,21.260155948834765,-0.04328077136636421
2007-12-28,20.28,20.970155948834762,-0.03291134078919955
2007-12-31,19.99,20.430007213272425,-0.021537300925991598
2008-01-02,19.6,20.49000721327242,-0.04343615909983267
2008-01-03,19.66,20.52000721327242,-0.04191066817540712
2008-01-04,19.69,20.10000721327242,-0.020398361499178175
2008-01-07,19.27,19.61000721327242,-0.01733845426850733
2008-01-08,18.78,19.86000721327242,-0.054381008107119544
2008-01-09,19.03,20.03000721327242,-0.04992545447561236
2008-01-10,19.2,19.79000721327242,-0.029813390511385207
2008-01-11,18.96,19.81000721327242,-0.04290797091194032
2008-01-14,18.98,19.390007213272423,-0.021145284205555837
2008-01-15,18.56,19.07000721327242,-0.026743944434245548
2008-01-16,18.24,18.11000721327242,0.0071779533379925375
2008-01-17,17.28,17.890007213272423,-0.034097650492832865
2008-01-18,17.06,17.620007213272423,-0.031782462203000295
2008-01-22,16.79,17.02000721327242,-0.013513931597693984
2008-01-23,16.19,18.52000721327242,-0.1258102756894508
2008-01-24,17.69,17.79000721327242,-0.0056215386578263304
2008-01-25,16.96,18.51000721327242,-0.08373887678233871
2008-01-28,17.68,18.180007213272425,-0.02750313613227784
2008-01-29,17.35,18.35000721327242,-0.05449628447824917
2008-01-30,17.52,18.73000721327242,-0.06460260263087281
2008-01-31,17.9,18.92000721327242,-0.05391156577133249
2008-02-01,18.09,18.97000721327242,-0.04638939792583319
2008-02-04,18.14,18.13000721327242,0.0005511738969559143
2008-02-05,17.3,17.85000721327242,-0.03081271658329976
2008-02-06,17.02,18.47000721327242,-0.07850604477460388
2008-02-07,17.64,17.90000721327242,-0.014525536787472926
2008-02-08,17.07,17.69000721327242,-0.03504844321415779
2008-02-11,16.86,18.83000721327242,-0.10462062977245445
2008-02-12,18.0,19.300007213272423,-0.06735786152341028
2008-02-13,18.47,19.06000721327242,-0.030955246064207742
2008-02-14,18.23,18.63000721327242,-0.021471124980963374
2008-02-15,17.8,18.930007213272425,-0.0596939663329944
2008-02-19,18.1,18.680007213272425,-0.031049624695022593
2008-02-20,17.85,18.180007213272425,-0.01815220474893431
2008-02-21,17.35,18.31000721327242,-0.05243073921765229
2008-02-22,17.48,18.82000721327242,-0.07120120614658454
2008-02-25,17.99,19.090007213272425,-0.057622147597075846
2008-02-26,18.26,18.79000721327242,-0.028206865875924025
2008-02-27,17.96,18.04000721327242,-0.004434987875922669
2008-02-28,17.21,17.90000721327242,-0.038547873475760164
2008-02-29,17.07,17.430007213272425,-0.02065445004510902
2008-03-03,16.6,17.66000721327242,-0.06002303399263431
2008-03-04,16.83,17.47000721327242,-0.03663462787732519
2008-03-05,16.64,17.33000721327242,-0.0398157487634494
2008-03-06,16.5,17.53000721327242,-0.058756804874134594
2008-03-07,16.7,16.11000721327242,0.036622751245046326
2008-03-10,15.28,16.58000721327242,-0.0784081210912716
2008-03-11,15.75,16.44000721327242,-0.04197122326779512
2008-03-12,15.61,16.17000721327242,-0.03463246527266628
2008-03-13,15.34,15.780007213272421,-0.027883841073427118
2008-03-14,14.95,15.040007213272421,-0.005984519288860013
2008-03-17,14.21,15.270007213272422,-0.06941759741613485
2008-03-18,14.44,14.850007213272422,-0.02760989994038332
2008-03-19,14.02,15.130007213272421,-0.07336461890769597
2008-03-20,14.3,16.43000721327242,-0.1296412829053275
2008-03-24,15.6,16.840007213272425,-0.0736346010763651
2008-03-25,16.01,16.58000721327242,-0.03437918970361631
2008-03-26,15.75,16.38000721327242,-0.03846196189473827
2008-03-27,15.55,16.20000721327242,-0.04012388418814283
2008-03-28,15.37,16.52000721327242,-0.0696129970420648
2008-03-31,15.69,16.810511717816727,-0.06665541993163393
2008-04-01,15.97,17.16051171781673,-0.06937507094154372
2008-04-02,16.32,17.340511717816728,-0.05885130349228329
2008-04-03,16.5,17.16051171781673,-0.03849021105419359
2008-04-04,16.32,17.180511717816728,-0.050086501028042685
2008-04-07,16.34,17.060511717816727,-0.042232714336714716
2008-04-08,16.22,16.380511717816727,-0.009798944048991065
2008-04-09,15.54,16.610511717816728,-0.06444784700211725
2008-04-10,15.77,16.32051171781673,-0.033731277997597786
2008-04-11,15.48,15.920511717816728,-0.027669444652570374
2008-04-14,15.08,15.800511717816729,-0.04560053058308722
2008-04-15,14.96,16.090511717816728,-0.0702595254671069
2008-04-16,15.25,16.32051171781673,-0.06559302406235679
2008-04-17,15.48,16.64051171781673,-0.06974014606619261
2008-04-18,15.8,17.040511717816727,-0.07279779729382818
2008-04-21,16.2,16.94051171781673,-0.04371247634969122
2008-04-22,16.1,16.85051171781673,-0.04453940214902685
2008-04-23,16.01,17.19051171781673,-0.06867228487405719
2008-04-24,16.35,17.46051171781673,-0.06360132714114897
2008-04-25,16.62,17.770511717816728,-0.06474274551493209
2008-04-28,16.93,17.87051171781673,-0.052629254979813966
2008-04-29,17.03,17.57051171781673,-0.03076243461188677
2008-04-30,16.73,17.65051171781673,-0.05215212638212352
2008-05-01,16.81,17.48051171781673,-0.0383576710247745
2008-05-02,16.64,17.69051171781673,-0.059382777308737866
2008-05-05,16.85,20.670511717816726,-0.18482908260677822
2008-05-06,19.83,20.82051171781673,-0.04757384118321739
2008-05-07,19.98,20.840511717816728,-0.04129033535587656
2008-05-08,20.0,20.53051171781673,-0.025840160494214226
2008-05-09,19.69,20.37051171781673,-0.03340670706968685
2008-05-12,19.53,19.91051171781673,-0.019111096852233556
2008-05-13,19.07,20.03051171781673,-0.047952430339678886
2008-05-14,19.19,20.16051171781673,-0.048139240283223694
2008-05-15,19.32,20.840511717816728,-0.07295942337715389
2008-05-16,20.0,20.98051171781673,-0.04673440433695786
2008-05-19,20.14,20.750511717816728,-0.029421525893866596
2008-05-20,19.91,20.580511717816727,-0.032579934212046746
2008-05-21,19.74,20.73051171781673,-0.047780379534261064
2008-05-22,19.89,20.12051171781673,-0.011456553444046391
2008-05-23,19.28,20.220511717816727,-0.04651275550994194
2008-05-27,19.38,20.53051171781673,-0.05603911551889362
2008-05-28,19.69,20.64051171781673,-0.046050782597422346
2008-05-29,19.8,20.930511717816728,-0.054012617228770377
2008-05-30,20.09,20.840511717816728,-0.036012154018997045
2008-06-02,20.0,20.580511717816727,-0.028206865105019352
2008-06-03,19.74,20.470511717816727,-0.035686050641368205
2008-06-04,19.63,20.90051171781673,-0.060788545992090603
2008-06-05,20.06,20.10051171781673,-0.002015457038380908
2008-06-06,19.26,19.670511717816726,-0.0208693969788748
2008-06-09,18.83,19.250511717816728,-0.021844183883566015
2008-06-10,18.41,19.490511717816727,-0.055437832185237346
2008-06-11,18.65,19.490511717816727,-0.043124148302807086
2008-06-12,18.65,20.080511717816727,-0.07123880795067017
2008-06-13,19.24,20.040511717816727,-0.03994467452171124
2008-06-16,19.2,20.51051171781673,-0.06389463782506888
2008-06-17,19.67,20.78051171781673,-0.053440056380546275
2008-06-18,19.94,20.450511717816727,-0.024963273528845864
2008-06-19,19.61,20.500511717816728,-0.04343851168567647
2008-06-20,19.66,20.37051171781673,-0.03487942412341516
2008-06-23,19.53,20.360511717816728,-0.0407903165365916
2008-06-24,19.52,20.590511717816728,-0.051990534887504825
2008-06-25,19.75,20.020511717816728,-0.013511728452774374
2008-06-26,19.18,19.680511717816728,-0.02543184470979054
2008-06-27,18.84,19.65051171781673,-0.041246341543454856
2008-06-30,18.81,19.77480851433159,-0.04878977784449112
2008-07-01,18.8,19.53480851433159,-0.03761534257131327
2008-07-02,18.56,19.26480851433159,-0.03658528522654492
2008-07-03,18.29,18.68480851433159,-0.021129920278752934
2008-07-07,17.71,19.25480851433159,-0.08022975212564531
2008-07-08,18.28,19.17480851433159,-0.046665838340069654
2008-07-09,18.2,19.02480851433159,-0.04335436615355437
2008-07-10,18.05,18.964808514331587,-0.04823716061463368
2008-07-11,17.99,18.94480851433159,-0.0503994808714634
2008-07-14,17.97,18.75480851433159,-0.04184572259065589
2008-07-15,17.78,19.374808514331587,-0.08231351102912332
2008-07-16,18.4,19.66480851433159,-0.06431837428825238
2008-07-17,18.69,19.464808514331587,-0.039805606808878125
2008-07-18,18.49,19.52480851433159,-0.05299967544224682
2008-07-21,18.55,19.734808514331593,-0.06003648393503158
2008-07-22,18.76,19.24480851433159,-0.025191651762632716
2008-07-23,18.27,19.224808514331592,-0.04966543690772307
2008-07-24,18.25,18.974808514331592,-0.0381984626503159
2008-07-25,18.0,18.65480851433159,-0.035101325957247576
2008-07-28,17.68,18.56480851433159,-0.04766052467756621
2008-07-29,17.59,18.77480851433159,-0.06310629018810898
2008-07-30,17.8,18.734808514331593,-0.04989688117796831
2008-07-31,17.76,18.884808514331592,-0.05956155252927131
2008-08-01,17.91,19.384808514331592,-0.07608063361787842
2008-08-04,18.41,20.83480851433159,-0.11638256779099476
2008-08-05,19.86,21.43480851433159,-0.07346967962315376
2008-08-06,20.46,21.84480851433159,-0.06339302600995866
2008-08-07,20.87,21.974808514331592,-0.05027613840689682
2008-08-08,21.0,21.984808514331593,-0.04479495528421862
2008-08-11,21.01,22.17480851433159,-0.052528458749881546
2008-08-12,21.2,22.52480851433159,-0.058815528375687154
2008-08-13,21.55,22.70480851433159,-0.050861847771262014
2008-08-14,21.73,22.76480851433159,-0.0454564998286775
2008-08-15,21.79,22.474808514331592,-0.030470048894739588
2008-08-18,21.5,21.95480851433159,-0.02071566755112897
2008-08-19,20.98,21.36480851433159,-0.01801132521611215
2008-08-20,20.39,20.91480851433159,-0.025092676032485328
2008-08-21,19.94,21.16480851433159,-0.05787004940310325
2008-08-22,20.19,20.65480851433159,-0.022503646742068617
2008-08-25,19.68,20.78480851433159,-0.05315461595760196
2008-08-26,19.81,20.95480851433159,-0.054632258440759474
2008-08-27,19.98,21.464808514331587,-0.06917408619509524
2008-08-28,20.49,21.34480851433159,-0.04004760753686987
2008-08-29,20.37,21.84480851433159,-0.06751299803630784
2008-09-02,20.87,21.67480851433159,-0.037131055335480445
2008-09-03,20.7,21.25480851433159,-0.026102729363922328
2008-09-04,20.28,21.144808514331594,-0.040899330620347785
2008-09-05,20.17,21.41480851433159,-0.058128398089504985
2008-09-08,20.44,20.91480851433159,-0.02270202540971067
2008-09-09,19.94,20.884808514331592,-0.04523903169537047
2008-09-10,19.91,20.77480851433159,-0.04162774899874511
2008-09-11,19.8,20.824808514331593,-0.04921094537922499
2008-09-12,19.85,20.124808514331587,-0.013655211384291377
2008-09-15,19.15,20.35480851433159,-0.05919036347029749
2008-09-16,19.38,19.974808514331592,-0.02977793323549649
2008-09-17,19.0,21.324808514331593,-0.10901896318408566
2008-09-18,20.35,22.474808514331592,-0.09454178499348087
2008-09-19,21.5,21.874808514331587,-0.01713425349922615
2008-09-22,20.9,21.19480851433159,-0.013909468166803607
2008-09-23,20.22,20.95480851433159,-0.0350663435473072
2008-09-24,19.98,20.99480851433159,-0.04833616432552157
2008-09-25,20.02,20.724808514331592,-0.034007962671606995
2008-09-26,19.75,19.77480851433159,-0.0012545514316161244
2008-09-29,18.8,20.484808514331593,-0.08224672996835025
2008-09-30,19.51,20.500051099948035,-0.04829505522308397
2008-10-01,19.54,20.050051099948035,-0.025438892769173993
2008-10-02,19.09,19.320051099948035,-0.011907375335495574
2008-10-03,18.36,17.95005109994803,0.022838313817009404
2008-10-06,16.99,16.970051099948037,0.0011755356500973146
2008-10-07,16.01,16.340051099948035,-0.020198902557231446
2008-10-08,15.38,15.690051099948034,-0.019761000010322438
2008-10-09,14.73,16.250051099948035,-0.09354131199949856
2008-10-10,15.29,17.730051099948035,-0.1376223388298744
2008-10-13,16.77,17.520051099948034,-0.04281101097646112
2008-10-14,16.56,16.100051099948033,0.02856816398883666
2008-10-15,15.14,17.010051099948033,-0.10993800600362369
2008-10-16,16.05,16.530051099948032,-0.029041114092474896
2008-10-17,15.57,16.730051099948035,-0.06933936382009243
2008-10-20,15.77,16.650051099948033,-0.05285575970098855
2008-10-21,15.69,16.150051099948033,-0.028486046087464967
2008-10-22,15.19,15.360051099948034,-0.01107099832165337
2008-10-23,14.4,14.620051099948034,-0.015051322217937813
2008-10-24,13.66,13.990051099948033,-0.023591843774556254
2008-10-27,13.03,14.210051099948034,-0.08304341002351145
2008-10-28,13.25,14.300051099948034,-0.07342988445347931
2008-10-29,13.34,14.640051099948034,-0.08880099468728275
2008-10-30,13.68,15.160051099948033,-0.09762837144744896
2008-10-31,14.2,14.980051099948033,-0.05207265948183182
2008-11-03,14.02,15.010051099948035,-0.0659592091562875
2008-11-04,14.05,13.840051099948035,0.015169662202530132
2008-11-05,12.88,14.580051099948035,-0.11660117569506279
2008-11-06,13.62,15.040051099948034,-0.09441797042517641
2008-11-07,14.08,14.880051099948034,-0.05376669035436499
2008-11-10,13.92,14.730051099948033,-0.05499309503080352
2008-11-11,13.77,13.680051099948034,0.006575187431303364
2008-11-12,12.72,14.470051099948034,-0.12094297994250469
2008-11-13,13.51,14.210051099948034,-0.04926450264141513
2008-11-14,13.25,14.010051099948035,-0.05425041597106339
2008-11-17,13.05,14.260051099948035,-0.08485601429243428
2008-11-18,13.3,13.960051099948034,-0.04728142434596749
2008-11-19,13.0,13.290051099948034,-0.021824679060050256
2008-11-20,12.33,12.990051099948033,-0.05081204799499772
2008-11-21,12.03,13.260051099948035,-0.0927636772042949
2008-11-24,12.3,13.600051099948034,-0.09559163347209787
2008-11-25,12.64,14.260051099948035,-0.11360766441811265
2008-11-26,13.3,14.550051099948034,-0.08591386321333938
2008-11-28,13.59,13.220051099948034,0.027983923606272665
2008-12-01,12.26,12.810051099948033,-0.04293902464996924
2008-12-02,11.85,12.740051099948033,-0.0698624434835794
2008-12-03,11.78,12.510051099948035,-0.05835716370103938
2008-12-04,11.55,12.270051099948034,-0.05868362683111261
2008-12-05,11.31,12.430051099948034,-0.09010832626043797
2008-12-08,11.47,12.030051099948034,-0.046554340899720104
2008-12-09,11.07,12.160051099948033,-0.08964198349073482
2008-12-10,11.2,12.120051099948034,-0.07591148687087457
2008-12-11,11.16,12.520051099948034,-0.10862983617963662
2008-12-12,11.56,12.540051099948034,-0.07815367673837426
2008-12-15,11.58,12.980051099948033,-0.10786175564082634
2008-12-16,12.02,13.500051099948035,-0.10963299983018082
2008-12-17,12.54,13.550051099948034,-0.07454223548661809
2008-12-18,12.59,13.530051099948034,-0.06947875458886066
2008-12-19,12.57,13.160051099948033,-0.0448365356233581
2008-12-22,12.2,12.950051099948034,-0.05791877531286693
2008-12-23,11.99,13.090051099948035,-0.08403718912544211
2008-12-24,12.13,13.280051099948034,-0.08659990020313502
2008-12-26,12.32,13.130051099948034,-0.06169443620453541
2008-12-29,12.17,13.550051099948034,-0.10184840557194108
2008-12-30,12.59,14.140051099948034,-0.10962132236945954
2008-12-31,13.18,14.499469311814465,-0.0910012141437021
2009-01-02,13.39,14.319469311814464,-0.06490948034279398
2009-01-05,13.21,13.969469311814464,-0.054366368174928015
2009-01-06,12.86,13.239469311814466,-0.028661972989796558
2009-01-07,12.13,12.899469311814464,-0.05965123783113435
2009-01-08,11.79,12.549469311814464,-0.06051804207365774
2009-01-09,11.44,11.599469311814465,-0.013747983423003651
