date,KEYS,dcf,Deviation
2016-11-11,34.57,39.35232558139534,-0.12152586945601729
2016-11-14,34.8,39.68232558139535,-0.12303526846935553
2016-11-15,35.13,39.66232558139535,-0.11427281469146511
2016-11-16,35.11,39.77232558139535,-0.11722536998380317
2016-11-17,35.22,40.44232558139535,-0.12913019976768536
2016-11-18,35.89,40.45232558139535,-0.11278277616487975
2016-11-21,35.9,41.152325581395345,-0.12763131869684374
2016-11-22,36.6,42.20232558139535,-0.13274921474623902
2016-11-23,37.65,42.81232558139535,-0.12058035884036877
2016-11-25,38.26,42.53232558139534,-0.10044890616712854
2016-11-28,37.98,41.81232558139535,-0.0916554037142715
2016-11-29,37.26,41.38232558139535,-0.0996156094052062
2016-11-30,36.83,40.042325581395346,-0.08022325214017723
2016-12-01,35.49,39.902325581395345,-0.1105781559622332
2016-12-02,35.35,40.392325581395355,-0.12483375267003294
2016-12-05,35.84,40.92232558139535,-0.12419444665446722
2016-12-06,36.37,41.18232558139535,-0.11685414831379459
2016-12-07,36.63,41.502325581395354,-0.11739885688669738
2016-12-08,36.95,41.67232558139535,-0.11332042345876736
2016-12-09,37.12,41.67232558139535,-0.10924097750445061
2016-12-12,37.12,41.70232558139535,-0.10988177559669876
2016-12-13,37.15,40.902325581395345,-0.09173868546736408
2016-12-14,36.35,41.06232558139535,-0.11476031897059491
2016-12-15,36.51,40.85232558139534,-0.10629322858850643
2016-12-16,36.3,40.44232558139535,-0.10242550401950534
2016-12-19,35.89,40.542325581395346,-0.11475231168115996
2016-12-20,35.99,40.70232558139535,-0.1157753399611473
2016-12-21,36.15,40.76232558139535,-0.11315167904699974
2016-12-22,36.21,41.42232558139535,-0.12583372633564638
2016-12-23,36.87,41.55232558139535,-0.11268504267524848
2016-12-27,37.0,41.01232558139535,-0.09783218884850275
2016-12-28,36.46,41.18232558139535,-0.11466874477649014
2016-12-29,36.63,41.12232558139535,-0.10924298462895732
2016-12-30,36.57,40.83232558139535,-0.1043860598363131
2017-01-03,36.28,41.43232558139535,-0.12435521079485168
2017-01-04,36.88,41.002325581395354,-0.1005388236628666
2017-01-05,36.45,40.752325581395354,-0.10557251690586933
2017-01-06,36.2,40.652325581395345,-0.10952203884328238
2017-01-09,36.1,40.862325581395346,-0.11654563252669192
2017-01-10,36.31,41.05232558139535,-0.11551904829344284
2017-01-11,36.5,40.902325581395345,-0.10763020241073451
2017-01-12,36.35,41.48232558139535,-0.12372318835704754
2017-01-13,36.93,40.43232558139535,-0.08662191776094419
2017-01-17,35.88,40.45232558139535,-0.11302998074103876
2017-01-18,35.9,40.28232558139534,-0.10879028254067213
2017-01-19,35.73,40.71232558139534,-0.12237880077457819
2017-01-20,36.16,40.85232558139534,-0.11486067230239372
2017-01-23,36.3,41.502325581395354,-0.12535021853636685
2017-01-24,36.95,42.26232558139535,-0.1256988466279274
2017-01-25,37.71,41.792325581395346,-0.09768122555047931
2017-01-26,37.24,41.56232558139535,-0.10399623988630124
2017-01-27,37.01,41.542325581395346,-0.1091013928075597
2017-01-30,36.99,41.62232558139535,-0.11129425174325047
2017-01-31,37.07,41.89919075144509,-0.1152573752579823
2017-02-01,36.72,41.30919075144509,-0.11109369774532674
2017-02-02,36.13,42.529190751445086,-0.15046584800646945
2017-02-03,37.35,41.859190751445084,-0.10772283626360868
2017-02-06,36.68,41.749190751445084,-0.1214200960594577
2017-02-07,36.57,42.379190751445094,-0.1370764908069182
2017-02-08,37.2,42.169190751445086,-0.11783936715159271
2017-02-09,36.99,42.80919075144509,-0.1359332108198903
2017-02-10,37.63,42.599190751445086,-0.1166498861548565
2017-02-13,37.42,42.629190751445094,-0.1221977396150431
2017-02-14,37.45,43.279190751445086,-0.13468807180158393
2017-02-15,38.1,43.39919075144509,-0.12210344616319002
2017-02-16,38.22,43.099190751445086,-0.11320840754490247
2017-02-17,37.92,43.21919075144508,-0.12261198461398537
2017-02-21,38.04,43.29919075144509,-0.12146164074139343
2017-02-22,38.12,42.93919075144509,-0.11223291978978212
2017-02-23,37.76,42.72919075144508,-0.11629498860277454
2017-02-24,37.55,42.78919075144508,-0.12244192188346414
2017-02-27,37.61,42.779190751445086,-0.12083423413685002
2017-02-28,37.6,43.209190751445085,-0.12981476056126995
2017-03-01,38.03,43.099190751445086,-0.11761684298620201
2017-03-02,37.92,43.459190751445085,-0.12745729167220854
2017-03-03,38.28,43.109190751445084,-0.11202230121388213
2017-03-06,37.93,43.07919075144509,-0.11952849302937196
2017-03-07,37.9,43.07919075144509,-0.12022488494102823
2017-03-08,37.9,43.199190751445094,-0.12266875048505
2017-03-09,38.02,44.03919075144508,-0.13667805081653484
2017-03-10,38.86,43.61919075144509,-0.10910772688480974
2017-03-13,38.44,43.47919075144508,-0.11589890852045359
2017-03-14,38.3,44.239190751445086,-0.13425179463191428
2017-03-15,39.06,44.29919075144509,-0.11826831737945864
2017-03-16,39.12,44.199190751445094,-0.11491592187757493
2017-03-17,39.02,43.929190751445084,-0.1117523602750089
2017-03-20,38.75,41.78919075144508,-0.07272671944095943
2017-03-21,36.61,41.349190751445086,-0.11461386946924612
2017-03-22,36.17,42.379190751445094,-0.14651508538381808
2017-03-23,37.2,41.989190751445086,-0.11405770546507288
2017-03-24,36.81,41.699190751445094,-0.11724905599698376
2017-03-27,36.52,41.89919075144509,-0.12838412043219616
2017-03-28,36.72,41.54919075144509,-0.11622827458503826
2017-03-29,36.37,41.769190751445095,-0.1292625175233566
2017-03-30,36.59,41.319190751445085,-0.1144550671355945
2017-03-31,36.14,41.379190751445094,-0.1266141424300843
2017-04-03,36.2,41.419190751445086,-0.1260089986490861
2017-04-04,36.24,41.43919075144509,-0.12546554740004856
2017-04-05,36.26,41.61919075144509,-0.12876729832280587
2017-04-06,36.44,41.11919075144509,-0.11379578892322062
2017-04-07,35.94,40.86919075144509,-0.12060896388732145
2017-04-10,35.69,40.96919075144508,-0.1288575794301935
2017-04-11,35.79,40.55919075144509,-0.11758594446993909
2017-04-12,35.38,40.47919075144508,-0.12597066929414935
2017-04-13,35.3,41.129190751445094,-0.14172879759955614
2017-04-17,35.95,40.949190751445094,-0.12208277281447055
2017-04-18,35.77,41.79919075144509,-0.14424180571573963
2017-04-19,36.62,41.879190751445094,-0.1255800472043176
2017-04-20,36.7,41.05919075144509,-0.10616845270608899
2017-04-21,35.88,42.18919075144509,-0.1495451948489669
2017-04-24,37.01,42.929190751445084,-0.13788265391995147
2017-04-25,37.75,43.029190751445086,-0.12268859021634726
2017-04-26,37.85,43.15919075144508,-0.12301414041845338
2017-04-27,37.98,42.609190751445084,-0.10864301034133317
2017-04-28,37.43,43.35522727272727,-0.13666696371937948
2017-05-01,37.77,43.465227272727276,-0.1310295063451976
2017-05-02,37.88,43.725227272727274,-0.13368088943869516
2017-05-03,38.14,44.035227272727276,-0.13387525483213347
2017-05-04,38.45,44.505227272727275,-0.1360565408557728
2017-05-05,38.92,44.62522727272727,-0.1278475790803204
2017-05-08,39.04,44.715227272727276,-0.12691934311577824
2017-05-09,39.13,44.795227272727274,-0.12646943921582554
2017-05-10,39.21,44.66522727272727,-0.12213588972507594
2017-05-11,39.08,44.56522727272727,-0.12308312126760057
2017-05-12,38.98,44.81522727272727,-0.13020635234574285
2017-05-15,39.23,44.66522727272727,-0.12168811410137037
2017-05-16,39.08,43.42522727272727,-0.10006228051352639
2017-05-17,37.84,43.035227272727276,-0.1207203401019249
2017-05-18,37.45,43.075227272727275,-0.13059077406862196
2017-05-19,37.49,43.225227272727274,-0.13268240873648063
2017-05-22,37.64,43.145227272727276,-0.1275975958575425
2017-05-23,37.56,43.655227272727274,-0.13962193426799874
2017-05-24,38.07,43.825227272727275,-0.13132224590444486
2017-05-25,38.24,43.94522727272727,-0.12982586794511763
2017-05-26,38.36,44.685227272727275,-0.1415507463825243
2017-05-30,39.1,44.225227272727274,-0.11588922406483337
2017-05-31,38.64,44.66522727272727,-0.13489749500068693
2017-06-01,39.08,45.34522727272727,-0.13816729233807312
2017-06-02,39.76,45.505227272727275,-0.12625422653741092
2017-06-05,39.92,45.83522727272727,-0.1290541713152349
2017-06-06,40.25,44.20522727272727,-0.08947419834141368
2017-06-07,38.62,43.88522727272727,-0.11997721328879574
2017-06-08,38.3,43.225227272727274,-0.11394335168330794
2017-06-09,37.64,42.58522727272727,-0.11612541694462974
2017-06-12,37.0,42.185227272727275,-0.12291571263098355
2017-06-13,36.6,41.92522727272727,-0.1270172547446481
2017-06-14,36.34,42.115227272727275,-0.13712919641459842
2017-06-15,36.53,43.56522727272727,-0.16148721613880956
2017-06-16,37.98,43.575227272727275,-0.12840385748783467
2017-06-19,37.99,43.535227272727276,-0.12737333924982386
2017-06-20,37.95,43.435227272727275,-0.1262852209402715
2017-06-21,37.85,43.685227272727275,-0.13357438285253498
2017-06-22,38.1,43.865227272727275,-0.1314304662525193
2017-06-23,38.28,43.755227272727275,-0.12513310098014263
2017-06-26,38.17,43.91522727272727,-0.13082540224709793
2017-06-27,38.33,44.545227272727274,-0.1395262220725617
2017-06-28,38.96,44.185227272727275,-0.11825733611089684
2017-06-29,38.6,44.51522727272727,-0.13288098556673655
2017-06-30,38.93,44.295227272727274,-0.12112427462429265
2017-07-03,38.71,44.73522727272727,-0.13468641247745572
2017-07-05,39.15,44.27522727272727,-0.115758350401158
2017-07-06,38.69,45.655227272727274,-0.15256144123693893
2017-07-07,40.07,46.075227272727275,-0.13033527186271465
2017-07-10,40.49,45.92522727272727,-0.11834949102048276
2017-07-11,40.34,46.535227272727276,-0.13312983809919166
2017-07-12,40.95,46.905227272727274,-0.12696297660175493
2017-07-13,41.32,47.19522727272727,-0.12448774192305656
2017-07-14,41.61,47.535227272727276,-0.1246491836198036
2017-07-17,41.95,47.285227272727276,-0.11283074187113984
2017-07-18,41.7,47.52522727272727,-0.12257126597835588
2017-07-19,41.94,47.38522727272727,-0.11491402671526896
2017-07-20,41.8,47.55522727272727,-0.12102196967162582
2017-07-21,41.97,48.08522727272727,-0.12717476072314782
2017-07-24,42.5,48.41522727272727,-0.12217700103742712
2017-07-25,42.83,48.115227272727275,-0.10984521059766572
2017-07-26,42.53,47.80522727272727,-0.11034833581340953
2017-07-27,42.22,47.505227272727275,-0.11125569913358824
2017-07-28,41.92,47.17522727272727,-0.1113980276628237
2017-07-31,41.59,46.84,-0.11208368915456879
2017-08-01,41.99,46.54,-0.0977653631284916
2017-08-02,41.69,46.5,-0.10344086021505383
2017-08-03,41.65,46.73,-0.10870960838861543
2017-08-04,41.88,47.69,-0.12182847557139853
2017-08-07,42.84,47.6,-0.09999999999999998
2017-08-08,42.75,47.14,-0.09312685617310146
2017-08-09,42.29,46.1,-0.08264642082429507
2017-08-10,41.25,46.34,-0.10984031074665523
2017-08-11,41.49,46.63,-0.11022946600900707
2017-08-14,41.78,46.43,-0.10015076459185868
2017-08-15,41.58,46.64,-0.10849056603773588
2017-08-16,41.79,45.68,-0.0851576182136603
2017-08-17,40.83,45.24,-0.09748010610079583
2017-08-18,40.39,44.77,-0.09783337056064334
2017-08-21,39.92,45.14,-0.11564023039432869
2017-08-22,40.29,44.28,-0.09010840108401086
2017-08-23,39.43,44.61,-0.11611746245236498
2017-08-24,39.76,44.67,-0.10991717036042092
2017-08-25,39.82,44.71,-0.10937150525609485
2017-08-28,39.86,44.3,-0.10022573363431142
2017-08-29,39.45,45.05,-0.12430632630410643
2017-08-30,40.2,45.71,-0.12054255086414345
2017-08-31,40.86,45.4,-0.09999999999999998
2017-09-01,40.55,44.82,-0.09526996876394478
2017-09-05,39.97,44.96,-0.11098754448398584
2017-09-06,40.11,44.93,-0.10727798798130428
2017-09-07,40.08,44.47,-0.09871823701371718
2017-09-08,39.62,44.84,-0.11641391614629804
2017-09-11,39.99,45.45,-0.12013201320132016
2017-09-12,40.6,45.55,-0.10867178924259047
2017-09-13,40.7,45.8,-0.11135371179039288
2017-09-14,40.95,46.22,-0.11401990480311541
2017-09-15,41.37,46.47,-0.1097482246610717
2017-09-18,41.62,46.18,-0.09874404504114342
2017-09-19,41.33,45.43,-0.09024873431653091
2017-09-20,40.58,45.44,-0.10695422535211263
2017-09-21,40.59,45.35,-0.10496141124586544
2017-09-22,40.5,44.8,-0.0959821428571428
2017-09-25,39.95,44.61,-0.10446088321004254
2017-09-26,39.76,45.69,-0.12978769971547388
2017-09-27,40.84,46.22,-0.11639982691475537
2017-09-28,41.37,46.51,-0.11051386798537954
2017-09-29,41.66,47.06,-0.1147471313217171
2017-10-02,42.21,47.1,-0.10382165605095539
2017-10-03,42.25,47.4,-0.10864978902953581
2017-10-04,42.55,46.86,-0.09197609901835258
2017-10-05,42.01,46.65,-0.09946409431939984
2017-10-06,41.8,46.61,-0.10319673889723235
2017-10-09,41.76,47.02,-0.1118672905146747
2017-10-10,42.17,47.22,-0.10694620923337561
2017-10-11,42.37,47.38,-0.10574081891093301
2017-10-12,42.53,47.57,-0.1059491276014295
2017-10-13,42.72,47.35,-0.09778247096092929
2017-10-16,42.5,47.35,-0.10242872228088706
2017-10-17,42.5,47.7,-0.10901467505241091
2017-10-18,42.85,47.6,-0.09978991596638653
2017-10-19,42.75,47.71,-0.10396143366170618
2017-10-20,42.86,47.38,-0.09539890249050242
2017-10-23,42.53,47.84,-0.11099498327759205
2017-10-24,42.99,47.92,-0.10287979966611016
2017-10-25,43.07,47.84,-0.09970735785953178
2017-10-26,42.99,49.14,-0.12515262515262515
2017-10-27,44.29,49.1,-0.09796334012219965
2017-10-30,44.25,49.52,-0.10642164781906305
2017-10-31,44.67,49.0645054945055,-0.08956587761793733
2017-11-01,44.57,48.854505494505496,-0.08769929100986107
2017-11-02,44.36,49.2745054945055,-0.09973728696381345
2017-11-03,44.78,49.574505494505495,-0.0967131279814154
2017-11-06,45.08,49.90450549450549,-0.09667474803525855
2017-11-07,45.41,49.8845054945055,-0.08969730079810734
2017-11-08,45.39,48.97450549450549,-0.07319125447642638
2017-11-09,44.48,49.05450549450549,-0.09325352377709484
2017-11-10,44.56,48.8145054945055,-0.087156582892853
2017-11-13,44.32,48.494505494505496,-0.0860820303648312
2017-11-14,44.0,48.074505494505495,-0.08475397619994607
2017-11-15,43.58,48.394505494505495,-0.09948454778718863
2017-11-16,43.9,48.114505494505494,-0.08759324139758184
2017-11-17,43.62,48.504505494505494,-0.10070209859285761
2017-11-20,44.01,49.644505494505495,-0.11349706152535066
2017-11-21,45.15,49.684505494505494,-0.09126598824671717
2017-11-22,45.19,49.83450549450549,-0.09319858697138217
2017-11-24,45.34,49.37450549450549,-0.08171232205970058
2017-11-27,44.88,49.2045054945055,-0.08788840475164206
2017-11-28,44.71,47.5945054945055,-0.06060585070767244
2017-11-29,43.1,47.994505494505496,-0.10198053806525476
2017-11-30,43.5,47.9545054945055,-0.09289023937523211
2017-12-01,43.46,46.394505494505495,-0.06325114285037536
2017-12-04,41.9,46.684505494505494,-0.10248594140230538
2017-12-05,42.19,46.574505494505495,-0.09413960380154218
2017-12-06,42.08,47.214505494505495,-0.10874847551041311
2017-12-07,42.72,47.8445054945055,-0.10710750255520984
2017-12-08,43.35,46.72450549450549,-0.07222132067084819
2017-12-11,42.23,46.5245054945055,-0.09230631145585588
2017-12-12,42.03,46.3145054945055,-0.09250893318970632
2017-12-13,41.82,46.72450549450549,-0.10496645052952425
2017-12-14,42.23,47.174505494505496,-0.1048130858537859
2017-12-15,42.68,47.54450549450549,-0.10231477736302597
2017-12-18,43.05,47.494505494505496,-0.09357936140675627
2017-12-19,43.0,47.424505494505496,-0.09329576446544308
2017-12-20,42.93,47.114505494505494,-0.08881565137075442
2017-12-21,42.62,46.5645054945055,-0.0847105633919154
2017-12-22,42.07,46.0945054945055,-0.08730987460067707
2017-12-26,41.6,46.034505494505495,-0.09633003432685472
2017-12-27,41.54,46.674505494505496,-0.11000663938710453
2017-12-28,42.18,46.0945054945055,-0.08492347303676162
2017-12-29,41.6,46.644505494505495,-0.10814790383188244
2018-01-02,42.15,47.244505494505496,-0.10783276152817356
2018-01-03,42.75,47.4545054945055,-0.0991371724450949
2018-01-04,42.96,48.4145054945055,-0.11266262949075301
2018-01-05,43.92,49.0645054945055,-0.10485187698634002
2018-01-08,44.57,49.644505494505495,-0.10221686053589807
2018-01-09,45.15,48.83450549450549,-0.0754488134403255
2018-01-10,44.34,49.4145054945055,-0.10269262929424117
2018-01-11,44.92,49.3145054945055,-0.0891118231935859
2018-01-12,44.82,49.244505494505496,-0.08984769874476994
2018-01-16,44.75,50.504505494505494,-0.11394043834626877
2018-01-17,46.01,50.26450549450549,-0.08464234259641845
2018-01-18,45.77,50.824505494505495,-0.09945016572865473
2018-01-19,46.33,50.97450549450549,-0.09111428251140408
2018-01-22,46.48,51.04450549450549,-0.08942207295938687
2018-01-23,46.55,50.5245054945055,-0.07866490637771262
2018-01-24,46.03,50.23450549450549,-0.08369755914020827
2018-01-25,45.74,51.074505494505495,-0.10444556325815757
2018-01-26,46.58,52.144505494505495,-0.1067131702896642
2018-01-29,47.65,51.69450549450549,-0.07823859529781896
2018-01-30,47.2,51.214505494505495,-0.07838610283830982
2018-01-31,46.72,52.33518518518518,-0.1072927355719896
2018-02-01,47.15,51.565185185185186,-0.08562337494433514
2018-02-02,46.38,50.02518518518519,-0.07286700032576177
2018-02-05,44.84,50.33518518518518,-0.10917184798204616
2018-02-06,45.15,50.41518518518519,-0.10443649400166033
2018-02-07,45.23,48.995185185185186,-0.07684806519159104
2018-02-08,43.81,48.44518518518519,-0.09567896515343799
2018-02-09,43.26,49.215185185185184,-0.12100300268661435
2018-02-12,44.03,49.65518518518518,-0.11328495028679253
2018-02-13,44.47,50.55518518518519,-0.12036718217715892
2018-02-14,45.37,51.16518518518519,-0.11326422770112787
2018-02-15,45.98,51.05518518518519,-0.0994058716421593
2018-02-16,45.87,50.885185185185186,-0.09855884707766216
2018-02-20,45.7,50.755185185185184,-0.09959938411693015
2018-02-21,45.57,50.755185185185184,-0.10216069877917966
2018-02-22,45.57,51.47518518518518,-0.114719066360634
2018-02-23,46.29,52.93518518518518,-0.12553437117369248
2018-02-26,47.75,52.61518518518518,-0.092467320376458
2018-02-27,47.43,52.19518518518519,-0.09129549341148258
2018-02-28,47.01,51.76518518518518,-0.09186068142466697
2018-03-01,46.58,54.605185185185185,-0.14696745662465915
2018-03-02,49.42,55.72518518518518,-0.11314785521540893
2018-03-05,50.54,57.73518518518519,-0.12462392148057866
2018-03-06,52.55,57.79518518518518,-0.09075470851730572
2018-03-07,52.61,57.77518518518519,-0.08940144750084944
2018-03-08,52.59,59.255185185185184,-0.11248273318790658
2018-03-09,54.07,59.80518518518519,-0.09589779159493173
2018-03-12,54.62,59.05518518518519,-0.07510238383432954
2018-03-13,53.87,58.76518518518518,-0.08330077017130322
2018-03-14,53.58,58.565185185185186,-0.08512199132337506
2018-03-15,53.38,58.575185185185184,-0.08869259514520744
2018-03-16,53.39,57.87518518518519,-0.07749755220365673
2018-03-19,52.69,57.885185185185186,-0.0897498240450445
2018-03-20,52.7,58.34518518518519,-0.09675494502704207
2018-03-21,53.16,57.075185185185184,-0.06859697734632031
2018-03-22,51.89,55.995185185185186,-0.07331318168890177
2018-03-23,50.81,57.37518518518519,-0.1144255162575123
2018-03-26,52.19,56.52518518518519,-0.07669475422296201
2018-03-27,51.34,56.41518518518519,-0.0899613316614255
2018-03-28,51.23,57.575185185185184,-0.1102069435778017
2018-03-29,52.39,56.325185185185184,-0.069865463775168
2018-04-02,51.14,56.815185185185186,-0.09988852745418875
2018-04-03,51.63,57.20518518518519,-0.09745943776140464
2018-04-04,52.02,57.23518518518519,-0.09111851684084515
2018-04-05,52.05,55.755185185185184,-0.06645454001952988
2018-04-06,50.57,56.47518518518518,-0.10456247581697631
2018-04-09,51.29,58.01518518518518,-0.11592111899183477
2018-04-10,52.83,58.29518518518518,-0.09375019854253897
2018-04-11,53.11,59.02518518518519,-0.10021459766076002
2018-04-12,53.84,59.075185185185184,-0.0886190228396957
2018-04-13,53.89,58.98518518518519,-0.08638076101971626
2018-04-16,53.8,59.69518518518519,-0.09875478511201985
2018-04-17,54.51,59.755185185185184,-0.08777790862717638
2018-04-18,54.57,59.29518518518518,-0.07968918842951456
2018-04-19,54.11,58.745185185185186,-0.07890323556855727
2018-04-20,53.56,59.41518518518519,-0.0985469483421747
2018-04-23,54.23,58.79518518518518,-0.07764556180589244
2018-04-24,53.61,58.715185185185184,-0.08694829402451254
2018-04-25,53.53,58.97518518518518,-0.09233010745260084
2018-04-26,53.79,57.505185185185184,-0.06460609027205277
2018-04-27,52.32,56.86518518518518,-0.07992913714047511
2018-04-30,51.68,55.47631578947368,-0.0684312888382903
2018-05-01,51.35,55.33631578947369,-0.072037968784181
2018-05-02,51.21,55.75631578947368,-0.08153902791281609
2018-05-03,51.63,56.556315789473686,-0.08710460928557473
2018-05-04,52.43,56.36631578947368,-0.06983454097258535
2018-05-07,52.24,56.85631578947368,-0.08119266479676368
2018-05-08,52.73,57.276315789473685,-0.07937514357914088
2018-05-09,53.15,57.21631578947368,-0.07106916503389726
2018-05-10,53.09,57.76631578947369,-0.08095229417981709
2018-05-11,53.64,57.53631578947368,-0.0677192436813362
2018-05-14,53.41,57.57631578947368,-0.07236162530280177
2018-05-15,53.45,57.65631578947369,-0.07295498735702488
2018-05-16,53.53,57.886315789473684,-0.07525640093104446
2018-05-17,53.76,57.956315789473685,-0.07240480579747
2018-05-18,53.83,58.126315789473686,-0.07391343716044918
2018-05-21,54.0,57.956315789473685,-0.06826375582335154
2018-05-22,53.83,57.71631578947368,-0.06733478629594847
2018-05-23,53.59,57.566315789473684,-0.06907365418373312
2018-05-24,53.44,57.42631578947368,-0.0694161855008707
2018-05-25,53.3,57.15631578947369,-0.0674696354411265
2018-05-29,53.03,57.11631578947368,-0.07154375650795697
2018-05-30,52.99,62.86631578947368,-0.15710027962426532
2018-05-31,58.74,63.93631578947368,-0.08127330649741926
2018-06-01,59.81,65.23631578947368,-0.0831793721611307
2018-06-04,61.11,65.48631578947368,-0.06682794316209084
2018-06-05,61.36,66.04631578947368,-0.07095499171235498
2018-06-06,61.92,64.52631578947368,-0.040391517128874344
2018-06-07,60.4,65.11631578947369,-0.07242909449487156
2018-06-08,60.99,65.81631578947369,-0.07333008132681873
2018-06-11,61.69,65.72631578947369,-0.061410954516335714
2018-06-12,61.6,65.52631578947368,-0.05991967871485948
2018-06-13,61.4,65.34631578947368,-0.06039079237745448
2018-06-14,61.22,65.35631578947368,-0.06328869275308635
2018-06-15,61.23,65.62631578947368,-0.06699013553612954
2018-06-18,61.5,65.36631578947369,-0.05914844278398668
2018-06-19,61.24,65.10631578947368,-0.059384650207757295
2018-06-20,60.98,64.65631578947368,-0.056859345364559166
2018-06-21,60.53,64.22631578947369,-0.057551421781529166
2018-06-22,60.1,62.86631578947368,-0.04400314786598125
2018-06-25,58.74,63.486315789473686,-0.07476124154397135
2018-06-26,59.36,62.67631578947368,-0.05291178569929045
2018-06-27,58.55,63.19631578947369,-0.07352194081933494
2018-06-28,59.07,63.15631578947369,-0.06470161754043857
2018-06-29,59.03,63.806315789473686,-0.07485647353833969
2018-07-02,59.68,63.57631578947368,-0.06128564924044866
2018-07-03,59.45,63.626315789473686,-0.06563818347257833
2018-07-05,59.5,63.956315789473685,-0.06967749368401133
2018-07-06,59.83,64.26631578947368,-0.06903018688680318
2018-07-09,60.14,64.54631578947368,-0.0682659534565142
2018-07-10,60.42,63.86631578947368,-0.05396139963410407
2018-07-11,59.74,64.20631578947368,-0.06956193848776959
2018-07-12,60.08,64.09631578947368,-0.06266063407864797
2018-07-13,59.97,63.746315789473684,-0.059239749665615404
2018-07-16,59.62,64.42631578947369,-0.07460174822318455
2018-07-17,60.3,64.83631578947369,-0.06996566251856906
2018-07-18,60.71,65.04631578947368,-0.06666504838657472
2018-07-19,60.92,64.71631578947368,-0.05866087621278282
2018-07-20,60.59,63.736315789473686,-0.04936456948447132
2018-07-23,59.61,63.28631578947368,-0.058090216559661956
2018-07-24,59.16,63.75631578947368,-0.072091928972981
2018-07-25,59.63,64.53631578947369,-0.07602410719382813
2018-07-26,60.41,63.28631578947368,-0.04544925318519011
2018-07-27,59.16,61.58631578947369,-0.03939699523133999
2018-07-30,57.46,62.126315789473686,-0.0751101321585903
2018-07-31,58.0,62.6248167539267,-0.07384958541434317
2018-08-01,58.74,63.574816753926704,-0.07604924403699642
2018-08-02,59.69,63.1948167539267,-0.05546050980057515
2018-08-03,59.31,64.0148167539267,-0.07349574664896774
2018-08-06,60.13,64.2748167539267,-0.06448585874301194
2018-08-07,60.39,64.34481675392671,-0.0614628645078138
2018-08-08,60.46,64.1348167539267,-0.05729831221045323
2018-08-09,60.25,63.8148167539267,-0.055861897522527126
2018-08-10,59.93,63.6748167539267,-0.058811582739195956
2018-08-13,59.79,64.37481675392671,-0.07122065716244619
2018-08-14,60.49,62.8148167539267,-0.037010642935312976
2018-08-15,58.93,63.5248167539267,-0.0723310508981937
2018-08-16,59.64,63.7048167539267,-0.06380705511842077
2018-08-17,59.82,64.0748167539267,-0.06640388485646276
2018-08-20,60.19,64.3248167539267,-0.06428027256951785
2018-08-21,60.44,68.0548167539267,-0.11189239964395814
2018-08-22,64.17,66.8548167539267,-0.040158912764786
2018-08-23,62.97,66.7748167539267,-0.0569798157282545
2018-08-24,62.89,68.4048167539267,-0.0806202986226131
2018-08-27,64.52,67.9948167539267,-0.051104141753952614
2018-08-28,64.11,68.3348167539267,-0.061825244503694865
2018-08-29,64.45,68.20481675392669,-0.055052075976884995
2018-08-30,64.32,68.7748167539267,-0.06477395308613976
2018-08-31,64.89,69.3648167539267,-0.06451133244972329
2018-09-04,65.48,69.4348167539267,-0.05695725773918803
2018-09-05,65.55,69.6248167539267,-0.058525349780498837
2018-09-06,65.74,69.5348167539267,-0.05457434032444497
2018-09-07,65.65,69.9748167539267,-0.0618053316114473
2018-09-10,66.09,70.3848167539267,-0.06101907985271682
2018-09-11,66.5,70.0148167539267,-0.05020104196344366
2018-09-12,66.13,70.2848167539267,-0.0591140013706386
2018-09-13,66.4,69.6848167539267,-0.04713819892109561
2018-09-14,65.8,68.0248167539267,-0.03270595732693804
2018-09-17,64.14,69.0848167539267,-0.0715760276464169
2018-09-18,65.2,68.8148167539267,-0.052529628420763586
2018-09-19,64.93,68.7448167539267,-0.05549242741575555
2018-09-20,64.86,68.5148167539267,-0.05334345076121405
2018-09-21,64.63,68.7948167539267,-0.06053968816900701
2018-09-24,64.91,69.3948167539267,-0.06462754660524317
2018-09-25,65.51,68.8348167539267,-0.048301381636743135
2018-09-26,64.95,69.5348167539267,-0.06593555527947503
2018-09-27,65.65,70.1648167539267,-0.06434587821643567
2018-09-28,66.28,69.9948167539267,-0.05307274061430123
2018-10-01,66.11,69.6748167539267,-0.051163633002677456
2018-10-02,65.79,69.9948167539267,-0.06007325897729143
2018-10-03,66.11,69.3748167539267,-0.04706054598323539
2018-10-04,65.49,69.0848167539267,-0.05203483084758098
2018-10-05,65.2,67.8548167539267,-0.03912495650167769
2018-10-08,63.97,68.3448167539267,-0.06401095154996295
2018-10-09,64.46,65.2748167539267,-0.012482865436427182
2018-10-10,61.39,64.3248167539267,-0.04562495319891513
2018-10-11,60.44,65.9048167539267,-0.08291983838345318
2018-10-12,62.02,65.3548167539267,-0.05102633469975004
2018-10-15,61.47,66.9648167539267,-0.08205527947785352
2018-10-16,63.08,67.1148167539267,-0.060118122183364764
2018-10-17,63.23,66.9548167539267,-0.05563179670278551
2018-10-18,63.07,65.6648167539267,-0.03951608916614435
2018-10-19,61.78,65.8248167539267,-0.06144820378380178
2018-10-22,61.94,65.4948167539267,-0.054276306585949396
2018-10-23,61.61,62.3748167539267,-0.012261627267683428
2018-10-24,58.49,63.2648167539267,-0.0754734937824717
