date,URI,dcf,Deviation
2005-04-12,19.82,24.15355217137432,-0.17941676406960316
2005-04-13,19.73,23.023552171374305,-0.14305143475945692
2005-04-14,18.6,22.723552171374315,-0.1814660023343051
2005-04-15,18.3,22.623552171374303,-0.19110845806278443
2005-04-18,18.2,23.01355217137431,-0.20916163378557906
2005-04-19,18.59,22.553552171374307,-0.1757395970824044
2005-04-20,18.13,22.993552171374308,-0.21151808711962128
2005-04-21,18.57,22.673552171374308,-0.1809840884374131
2005-04-22,18.25,23.043552171374312,-0.2080214081459658
2005-04-25,18.62,23.223552171374315,-0.19822773611044386
2005-04-26,18.8,23.043552171374312,-0.18415356017228257
2005-04-27,18.62,22.89355217137431,-0.18667055856530135
2005-04-28,18.47,22.813552171374305,-0.1903935055245124
2005-04-29,18.39,23.303552171374307,-0.21084992258862711
2005-05-02,18.88,23.083552171374308,-0.1821016167774686
2005-05-03,18.66,22.423552171374308,-0.1678392496697656
2005-05-04,18.0,22.133552171374312,-0.18675502871700378
2005-05-05,17.71,22.243552171374308,-0.20381421710191727
2005-05-06,17.82,22.65355217137432,-0.2133683995696769
2005-05-09,18.23,22.723552171374315,-0.19774866787926781
2005-05-10,18.3,22.6935521713743,-0.19360354598502816
2005-05-11,18.27,22.423552171374308,-0.18523167692747156
2005-05-12,18.0,22.253552171374302,-0.19114036890010888
2005-05-13,17.83,22.61355217137431,-0.21153475292703638
2005-05-16,18.19,22.673552171374308,-0.19774370321359958
2005-05-17,18.25,23.373552171374303,-0.21920297496112473
2005-05-18,18.95,23.253552171374302,-0.18507074272601165
2005-05-19,18.83,23.313552171374305,-0.19231527389804903
2005-05-20,18.89,23.383552171374312,-0.1921672181558125
2005-05-23,18.96,23.35355217137431,-0.18813207254867725
2005-05-24,18.93,22.90355217137432,-0.17349065077951564
2005-05-25,18.48,23.023552171374305,-0.19734366519791002
2005-05-26,18.6,23.743552171374308,-0.2166294299290008
2005-05-27,19.32,24.503552171374302,-0.21154288713413005
2005-05-31,20.08,24.133552171374312,-0.16796334590903617
2005-06-01,19.71,24.323552171374313,-0.18967427696699124
2005-06-02,19.9,24.23355217137431,-0.17882447198530327
2005-06-03,19.81,23.803552171374307,-0.16777126970893352
2005-06-06,19.38,24.303552171374307,-0.20258570173842583
2005-06-07,19.88,24.343552171374316,-0.18335664984106248
2005-06-08,19.92,24.11355217137431,-0.17390852005423563
2005-06-09,19.69,24.1935521713743,-0.1861467939669843
2005-06-10,19.77,24.923552171374308,-0.20677438496481126
2005-06-13,20.5,25.473552171374315,-0.19524376254691722
2005-06-14,21.05,25.573552171374313,-0.17688399879144434
2005-06-15,21.15,25.523552171374305,-0.17135358519099164
2005-06-16,21.1,25.65355217137432,-0.17750181888866945
2005-06-17,21.23,25.473552171374315,-0.1665865892132221
2005-06-20,21.05,25.083552171374308,-0.16080466370219493
2005-06-21,20.66,24.923552171374308,-0.17106518934613046
2005-06-22,20.5,24.553552171374307,-0.16509025427694046
2005-06-23,20.13,24.36355217137431,-0.1737658015381056
2005-06-24,19.94,24.36355217137431,-0.18156433594981736
2005-06-27,19.94,24.773552171374305,-0.19510937058753508
2005-06-28,20.35,24.723552171374315,-0.17689821191787103
2005-06-29,20.3,24.633552171374312,-0.17592071745179172
2005-06-30,20.21,,
2005-07-01,20.1,,
2005-07-05,20.24,,
2005-07-06,20.11,,
2005-07-07,19.98,,
2005-07-08,20.06,,
2005-07-11,20.26,,
2005-07-12,20.25,,
2005-07-13,20.21,,
2005-07-14,17.3,,
2005-07-15,17.54,,
2005-07-18,17.65,,
2005-07-19,18.42,,
2005-07-20,18.75,,
2005-07-21,18.2,,
2005-07-22,18.67,,
2005-07-25,18.38,,
2005-07-26,18.4,,
2005-07-27,18.47,,
2005-07-28,18.8,,
2005-07-29,18.6,,
2005-08-01,18.75,,
2005-08-02,18.76,,
2005-08-03,18.49,,
2005-08-04,18.15,,
2005-08-05,17.8,,
2005-08-08,17.95,,
2005-08-09,17.9,,
2005-08-10,17.68,,
2005-08-11,18.0,,
2005-08-12,18.57,,
2005-08-15,18.49,,
2005-08-16,17.79,,
2005-08-17,17.99,,
2005-08-18,17.9,,
2005-08-19,18.0,,
2005-08-22,18.0,,
2005-08-23,17.9,,
2005-08-24,17.89,,
2005-08-25,17.95,,
2005-08-26,17.41,,
2005-08-29,17.65,,
2005-08-30,17.39,,
2005-08-31,18.05,,
2005-09-01,19.9,,
2005-09-02,19.34,,
2005-09-06,20.26,,
2005-09-07,20.84,,
2005-09-08,20.3,,
2005-09-09,20.29,,
2005-09-12,20.18,,
2005-09-13,19.8,,
2005-09-14,19.57,,
2005-09-15,19.76,,
2005-09-16,19.64,,
2005-09-19,19.44,,
2005-09-20,19.35,,
2005-09-21,19.22,,
2005-09-22,19.34,,
2005-09-23,19.97,,
2005-09-26,19.72,,
2005-09-27,19.63,,
2005-09-28,19.09,,
2005-09-29,19.59,,
2005-09-30,19.71,,
2005-10-03,19.85,,
2005-10-04,19.16,,
2005-10-05,18.23,,
2005-10-06,18.16,,
2005-10-07,18.39,,
2005-10-10,18.29,,
2005-10-11,17.83,,
2005-10-12,17.69,,
2005-10-13,17.76,,
2005-10-14,17.88,,
2005-10-17,17.8,,
2005-10-18,17.61,,
2005-10-19,18.12,,
2005-10-20,17.94,,
2005-10-21,18.01,,
2005-10-24,18.55,,
2005-10-25,18.48,,
2005-10-26,18.31,,
2005-10-27,18.01,,
2005-10-28,18.86,,
2005-10-31,19.57,,
2005-11-01,19.64,,
2005-11-02,19.9,,
2005-11-03,20.15,,
2005-11-04,20.13,,
2005-11-07,20.27,,
2005-11-08,19.91,,
2005-11-09,19.91,,
2005-11-10,20.47,,
2005-11-11,20.47,,
2005-11-14,20.37,,
2005-11-15,20.31,,
2005-11-16,19.8,,
2005-11-17,20.77,,
2005-11-18,21.05,,
2005-11-21,21.41,,
2005-11-22,21.12,,
2005-11-23,20.94,,
2005-11-25,21.07,,
2005-11-28,20.71,,
2005-11-29,21.24,,
2005-11-30,21.16,,
2005-12-01,21.85,,
2005-12-02,21.63,,
2005-12-05,21.93,,
2005-12-06,23.65,,
2005-12-07,23.7,,
2005-12-08,24.0,,
2005-12-09,24.03,,
2005-12-12,24.42,,
2005-12-13,24.0,,
2005-12-14,24.04,,
2005-12-15,24.09,,
2005-12-16,24.04,,
2005-12-19,23.59,,
2005-12-20,23.76,,
2005-12-21,24.01,,
2005-12-22,23.96,,
2005-12-23,23.94,,
2005-12-27,23.86,,
2005-12-28,23.97,,
2005-12-29,23.78,,
2005-12-30,23.39,27.14898398766076,-0.13845763028808822
2006-01-03,23.82,27.068983987660765,-0.12002607815431099
2006-01-04,23.74,27.168983987660763,-0.12620950379366758
2006-01-05,23.84,27.128983987660767,-0.12123505949049607
2006-01-06,23.8,27.438983987660766,-0.13262094505019595
2006-01-09,24.11,28.30898398766077,-0.14832690532062232
2006-01-10,24.98,28.26898398766076,-0.11634602747294998
2006-01-11,24.94,28.328983987660763,-0.11962956345829057
2006-01-12,25.0,28.348983987660755,-0.11813418036845491
2006-01-13,25.02,28.27898398766076,-0.1152440267685283
2006-01-17,24.95,28.228983987660754,-0.11615664202062814
2006-01-18,24.9,28.968983987660756,-0.14046001714778567
2006-01-19,25.64,28.328983987660763,-0.0949198880140566
2006-01-20,25.0,28.438983987660766,-0.12092499468873041
2006-01-23,25.11,28.42898398766077,-0.11674648623043771
2006-01-24,25.1,28.628983987660767,-0.12326612740367504
2006-01-25,25.3,32.12898398766077,-0.2125490177430901
2006-01-26,28.8,32.36898398766076,-0.11025937635303218
2006-01-27,29.04,32.55898398766077,-0.10808027636840256
2006-01-30,29.23,32.638983987660765,-0.1044451625378271
2006-01-31,29.31,33.038983987660764,-0.11286618223651934
2006-02-01,29.71,33.29898398766076,-0.10778058540737134
2006-02-02,29.97,33.17898398766077,-0.09671736750149407
2006-02-03,29.85,32.978983987660754,-0.09487811961798087
2006-02-06,29.65,32.608983987660764,-0.09074137326021703
2006-02-07,29.28,33.23898398766076,-0.11910664866081477
2006-02-08,29.91,33.218983987660756,-0.09961123401275263
2006-02-09,29.89,33.27898398766076,-0.10183556051222398
2006-02-10,29.95,33.07898398766076,-0.09459129666219335
2006-02-13,29.75,33.908983987660754,-0.12265138905884587
2006-02-14,30.58,34.36898398766076,-0.11024428272366427
2006-02-15,31.04,34.61898398766076,-0.10338212088882848
2006-02-16,31.29,34.718983987660756,-0.09876394968468638
2006-02-17,31.39,34.818983987660765,-0.09848029996728036
2006-02-21,31.49,34.95898398766076,-0.09923011460759801
2006-02-22,31.63,34.75898398766076,-0.09001943177543781
2006-02-23,31.43,36.228983987660754,-0.13246256061984085
2006-02-24,32.9,36.168983987660766,-0.09038086302827852
2006-02-27,32.84,35.92898398766077,-0.08597471024289549
2006-02-28,32.6,36.468983987660756,-0.10608971143725365
2006-03-01,33.14,36.48898398766076,-0.09178068615978074
2006-03-02,33.16,36.658983987660754,-0.09544683477421245
2006-03-03,33.33,37.348983987660766,-0.10760624677202857
2006-03-06,34.02,35.08898398766076,-0.030464945580546687
2006-03-07,31.76,35.158983987660754,-0.09667469312690169
2006-03-08,31.83,34.61898398766076,-0.08056227151712025
2006-03-09,31.29,34.728983987660754,-0.09902345513138622
2006-03-10,31.4,35.888983987660765,-0.12507971775417648
2006-03-13,32.56,36.86898398766076,-0.11687287040789851
2006-03-14,33.54,37.20898398766076,-0.0986047882650456
2006-03-15,33.88,37.43898398766077,-0.09506091267951466
2006-03-16,34.11,37.12898398766077,-0.08131070833136933
2006-03-17,33.8,36.67898398766077,-0.07849137774997528
2006-03-20,33.35,35.848983987660766,-0.06970864191076975
2006-03-21,32.52,35.818983987660765,-0.09210155119969965
2006-03-22,32.49,35.478983987660754,-0.08424660606685619
2006-03-23,32.15,35.51898398766076,-0.09485023526661518
2006-03-24,32.19,35.52898398766076,-0.09397915765957143
2006-03-27,32.2,35.908983987660754,-0.10328846922918378
2006-03-28,32.58,36.80898398766076,-0.11488999503703812
2006-03-29,33.48,35.95898398766076,-0.06893921108870649
2006-03-30,32.63,37.82898398766076,-0.13743387846093325
2006-03-31,34.5,39.2370053794801,-0.1207280049449806
2006-04-03,35.75,38.9270053794801,-0.08161443061209173
2006-04-04,35.44,39.4370053794801,-0.10135164526360885
2006-04-05,35.95,39.3670053794801,-0.08679871243803561
2006-04-06,35.88,38.7370053794801,-0.07375390408969307
2006-04-07,35.25,38.297005379480105,-0.07956249710095398
2006-04-10,34.81,37.797005379480105,-0.07902756711783676
2006-04-11,34.31,38.08700537948011,-0.09916782224929188
2006-04-12,34.6,37.83700537948011,-0.08555131007369876
2006-04-13,34.35,37.637005379480094,-0.08733440257370173
2006-04-17,34.15,38.5270053794801,-0.1136087618637327
2006-04-18,35.04,38.7170053794801,-0.0949713270290502
2006-04-19,35.23,38.31700537948009,-0.08056489146026224
2006-04-20,34.83,38.6670053794801,-0.09923202849104873
2006-04-21,35.18,38.477005379480104,-0.08568768143371175
2006-04-24,34.99,38.4870053794801,-0.09086197652947503
2006-04-25,35.0,39.7170053794801,-0.11876538360359745
2006-04-26,36.23,39.2770053794801,-0.07757733437264502
2006-04-27,35.79,39.15700537948011,-0.08598730538379118
2006-04-28,35.67,38.977005379480104,-0.08484503484254624
2006-05-01,35.49,39.577005379480106,-0.10326717093151105
2006-05-02,36.09,39.56700537948009,-0.0878763845313223
2006-05-03,36.08,39.60700537948011,-0.08905003914553478
2006-05-04,36.12,40.2370053794801,-0.10231888135441802
2006-05-05,36.75,40.3970053794801,-0.09027910225574831
2006-05-08,36.91,41.0570053794801,-0.10100603639136185
2006-05-09,37.57,40.2670053794801,-0.06697804701549737
2006-05-10,36.78,39.3670053794801,-0.06571506657777337
2006-05-11,35.88,37.31700537948009,-0.03850805724808437
2006-05-12,33.83,36.9370053794801,-0.08411633123908191
2006-05-15,33.45,36.90700537948011,-0.09366799998902553
2006-05-16,33.42,35.507005379480105,-0.0587772851350119
2006-05-17,32.02,35.15700537948011,-0.08922845804469648
2006-05-18,31.67,34.9370053794801,-0.09351131683996416
2006-05-19,31.45,34.5070053794801,-0.0885908628077583
2006-05-22,31.02,34.9170053794801,-0.11160766328977001
2006-05-23,31.43,34.53700537948011,-0.08996163232282173
2006-05-24,31.05,35.5570053794801,-0.12675435772443
2006-05-25,32.07,35.877005379480096,-0.10611268524818174
2006-05-26,32.39,35.7370053794801,-0.09365657093926305
2006-05-30,32.25,36.06700537948009,-0.105830948239793
2006-05-31,32.58,36.65700537948011,-0.11122036121811363
2006-06-01,33.17,36.9170053794801,-0.10149808579985287
2006-06-02,33.43,35.40700537948011,-0.05583655997707937
2006-06-05,31.92,33.65700537948011,-0.05160902938022882
2006-06-06,30.17,33.40700537948011,-0.09689600557457945
2006-06-07,29.92,32.56700537948009,-0.0812787466528293
2006-06-08,29.08,32.33700537948011,-0.10072068644757348
2006-06-09,28.85,30.477005379480104,-0.05338468656029938
2006-06-12,26.99,29.8670053794801,-0.09632721268590017
2006-06-13,26.38,30.4570053794801,-0.13386100598803174
2006-06-14,26.97,32.1170053794801,-0.16025794804544813
2006-06-15,28.63,32.06700537948009,-0.10718198780355892
2006-06-16,28.58,31.4970053794801,-0.09261214976902199
2006-06-19,28.01,31.387005379480094,-0.1075924682412639
2006-06-20,27.9,32.227005379480104,-0.1342664429576581
2006-06-21,28.74,32.2670053794801,-0.10930687053230759
2006-06-22,28.78,32.7670053794801,-0.12167744147827775
2006-06-23,29.28,32.9370053794801,-0.11103029365743211
2006-06-26,29.45,31.6770053794801,-0.07030353257201272
2006-06-27,28.19,31.887005379480094,-0.11594081461971295
2006-06-28,28.4,33.9270053794801,-0.16290873060146271
2006-06-29,30.44,35.467005379480106,-0.14173751986370253
2006-06-30,31.98,,
2006-07-03,31.64,,
2006-07-05,31.12,,
2006-07-06,30.74,,
2006-07-07,30.29,,
2006-07-10,30.02,,
2006-07-11,30.22,,
2006-07-12,29.63,,
2006-07-13,28.47,,
2006-07-14,27.89,,
2006-07-17,27.1,,
2006-07-18,26.87,,
2006-07-19,27.83,,
2006-07-20,26.27,,
2006-07-21,25.68,,
2006-07-24,26.26,,
2006-07-25,27.05,,
2006-07-26,26.82,,
2006-07-27,27.02,,
2006-07-28,27.59,,
2006-07-31,27.92,,
2006-08-01,27.61,,
2006-08-02,28.17,,
2006-08-03,29.02,,
2006-08-04,28.32,,
2006-08-07,26.88,,
2006-08-08,21.96,,
2006-08-09,21.46,,
2006-08-10,20.96,,
2006-08-11,20.3,,
2006-08-14,20.59,,
2006-08-15,21.45,,
2006-08-16,22.18,,
2006-08-17,22.28,,
2006-08-18,21.83,,
2006-08-21,21.67,,
2006-08-22,21.56,,
2006-08-23,20.64,,
2006-08-24,20.62,,
2006-08-25,20.44,,
2006-08-28,20.99,,
2006-08-29,20.59,,
2006-08-30,20.5,,
2006-08-31,21.66,,
2006-09-01,22.6,,
2006-09-05,22.98,,
2006-09-06,22.14,,
2006-09-07,21.82,,
2006-09-08,22.1,,
2006-09-11,21.55,,
2006-09-12,22.81,,
2006-09-13,23.42,,
2006-09-14,22.79,,
2006-09-15,22.83,,
2006-09-18,22.81,,
2006-09-19,22.68,,
2006-09-20,22.38,,
2006-09-21,22.32,,
2006-09-22,22.13,,
2006-09-25,22.84,,
2006-09-26,23.49,,
2006-09-27,22.82,,
2006-09-28,23.42,,
2006-09-29,23.25,,
2006-10-02,23.19,,
2006-10-03,23.5,,
2006-10-04,23.98,,
2006-10-05,23.93,,
2006-10-06,24.48,,
2006-10-09,24.92,,
2006-10-10,24.9,,
2006-10-11,24.97,,
2006-10-12,25.16,,
2006-10-13,25.18,,
2006-10-16,25.56,,
2006-10-17,25.61,,
2006-10-18,25.79,,
2006-10-19,25.62,,
2006-10-20,24.59,,
2006-10-23,24.69,,
2006-10-24,24.62,,
2006-10-25,24.44,,
2006-10-26,24.8,,
2006-10-27,24.36,,
2006-10-30,24.21,,
2006-10-31,23.69,,
2006-11-01,22.81,,
2006-11-02,22.65,,
2006-11-03,22.44,,
2006-11-06,22.63,,
2006-11-07,22.55,,
2006-11-08,22.99,,
2006-11-09,22.96,,
2006-11-10,23.13,,
2006-11-13,23.76,,
2006-11-14,24.17,,
2006-11-15,24.9,,
2006-11-16,25.0,,
2006-11-17,24.73,,
2006-11-20,24.83,,
2006-11-21,24.84,,
2006-11-22,24.79,,
2006-11-24,24.8,,
2006-11-27,24.36,,
2006-11-28,24.42,,
2006-11-29,24.8,,
2006-11-30,25.06,,
2006-12-01,24.93,,
2006-12-04,25.12,,
2006-12-05,25.52,,
2006-12-06,25.92,,
2006-12-07,26.27,,
2006-12-08,26.35,,
2006-12-11,26.22,,
2006-12-12,25.9,,
2006-12-13,26.04,,
2006-12-14,25.46,,
2006-12-15,24.97,,
2006-12-18,25.17,,
2006-12-19,24.89,,
2006-12-20,25.81,,
2006-12-21,25.61,,
2006-12-22,25.35,,
2006-12-26,25.37,,
2006-12-27,25.77,,
2006-12-28,25.79,,
2006-12-29,25.43,,
2007-01-03,25.89,,
2007-01-04,25.46,,
2007-01-05,25.03,,
2007-01-08,24.81,,
2007-01-09,24.96,,
2007-01-10,25.16,,
2007-01-11,25.31,,
2007-01-12,25.26,,
2007-01-16,25.09,,
2007-01-17,25.1,,
2007-01-18,24.94,,
2007-01-19,25.26,,
2007-01-22,25.19,,
2007-01-23,25.7,,
2007-01-24,25.95,,
2007-01-25,25.06,,
2007-01-26,24.93,,
2007-01-29,24.84,,
2007-01-30,24.96,,
2007-01-31,25.75,,
2007-02-01,27.07,,
2007-02-02,27.75,,
2007-02-05,27.47,,
2007-02-06,28.38,,
2007-02-07,28.81,,
2007-02-08,28.13,,
2007-02-09,27.79,,
2007-02-12,28.26,,
2007-02-13,28.4,,
2007-02-14,28.74,,
2007-02-15,29.56,,
2007-02-16,29.3,,
2007-02-20,29.19,,
2007-02-21,29.05,,
2007-02-22,28.99,,
2007-02-23,29.0,,
2007-02-26,28.9,,
2007-02-27,28.71,,
2007-02-28,28.56,,
2007-03-01,27.98,,
2007-03-02,27.53,,
2007-03-05,26.73,,
2007-03-06,27.31,,
2007-03-07,28.21,,
2007-03-08,28.34,,
2007-03-09,28.1,,
2007-03-12,27.99,,
2007-03-13,26.93,,
2007-03-14,26.88,,
2007-03-15,27.43,,
2007-03-16,27.07,,
2007-03-19,27.09,,
2007-03-20,27.12,,
2007-03-21,28.01,,
2007-03-22,27.94,,
2007-03-23,27.99,,
2007-03-26,28.01,,
2007-03-27,27.95,,
2007-03-28,27.8,,
2007-03-29,27.43,,
2007-03-30,27.5,,
2007-04-02,27.35,,
2007-04-03,27.74,,
2007-04-04,27.76,,
2007-04-05,27.8,,
2007-04-09,27.55,,
2007-04-10,32.36,,
2007-04-11,31.31,,
2007-04-12,31.42,,
2007-04-13,31.16,,
2007-04-16,31.87,,
2007-04-17,32.41,,
2007-04-18,32.47,,
2007-04-19,32.18,,
2007-04-20,32.25,,
2007-04-23,32.46,,
2007-04-24,32.52,,
2007-04-25,32.73,,
2007-04-26,33.51,,
2007-04-27,33.64,,
2007-04-30,33.5,,
2007-05-01,33.42,,
2007-05-02,33.53,,
2007-05-03,33.85,,
2007-05-04,33.7,,
2007-05-07,33.48,,
2007-05-08,34.0,,
2007-05-09,33.93,,
2007-05-10,33.85,,
2007-05-11,34.58,,
2007-05-14,34.5,,
2007-05-15,34.15,,
2007-05-16,34.43,,
2007-05-17,34.37,,
2007-05-18,34.64,,
2007-05-21,34.7,,
2007-05-22,34.46,,
2007-05-23,33.88,,
2007-05-24,32.85,,
2007-05-25,33.75,,
2007-05-29,33.36,,
2007-05-30,33.49,,
2007-05-31,33.55,,
2007-06-01,34.0,,
2007-06-04,34.02,,
2007-06-05,33.77,,
2007-06-06,33.61,,
2007-06-07,32.88,,
2007-06-08,33.32,,
2007-06-11,33.36,,
2007-06-12,33.08,,
2007-06-13,33.4,,
2007-06-14,33.22,,
2007-06-15,33.28,,
2007-06-18,33.74,,
2007-06-19,33.86,,
2007-06-20,33.29,,
2007-06-21,32.95,,
2007-06-22,32.74,,
2007-06-25,32.18,,
2007-06-26,31.96,,
2007-06-27,32.18,,
2007-06-28,32.47,,
2007-06-29,32.54,,
2007-07-02,33.0,,
2007-07-03,33.03,,
2007-07-05,32.9,,
2007-07-06,33.35,,
2007-07-09,34.02,,
2007-07-10,32.98,,
2007-07-11,32.89,,
2007-07-12,34.07,,
2007-07-13,34.63,,
2007-07-16,34.18,,
2007-07-17,34.3,,
2007-07-18,33.9,,
2007-07-19,33.52,,
2007-07-20,32.37,,
2007-07-23,32.98,,
2007-07-24,32.42,,
2007-07-25,32.5,,
2007-07-26,32.12,,
2007-07-27,32.25,,
2007-07-30,32.38,,
2007-07-31,32.14,,
2007-08-01,31.8,,
2007-08-02,31.87,,
2007-08-03,31.59,,
2007-08-06,31.03,,
2007-08-07,31.58,,
2007-08-08,31.74,,
2007-08-09,31.1,,
2007-08-10,31.16,,
2007-08-13,31.09,,
2007-08-14,30.5,,
2007-08-15,30.4,,
2007-08-16,30.1,,
2007-08-17,30.5,,
2007-08-20,30.97,,
2007-08-21,32.2,,
2007-08-22,32.29,,
2007-08-23,32.29,,
2007-08-24,32.65,,
2007-08-27,32.23,,
2007-08-28,32.04,,
2007-08-29,32.33,,
2007-08-30,32.32,,
2007-08-31,32.6,,
2007-09-04,32.56,,
2007-09-05,32.44,,
2007-09-06,32.62,,
2007-09-07,32.5,,
2007-09-10,32.51,,
2007-09-11,32.51,,
2007-09-12,31.95,,
2007-09-13,31.21,,
2007-09-14,30.91,,
2007-09-17,30.95,,
2007-09-18,31.19,,
2007-09-19,31.72,,
2007-09-20,32.42,,
2007-09-21,31.45,,
2007-09-24,30.88,,
2007-09-25,30.8,,
2007-09-26,30.69,,
2007-09-27,31.75,,
2007-09-28,32.17,,
2007-10-01,31.84,,
2007-10-02,31.81,,
2007-10-03,31.35,,
2007-10-04,32.95,,
2007-10-05,33.24,,
2007-10-08,33.1,,
2007-10-09,33.36,,
2007-10-10,33.75,,
2007-10-11,33.75,,
2007-10-12,33.78,,
2007-10-15,33.82,,
2007-10-16,33.94,,
2007-10-17,33.89,,
2007-10-18,33.61,,
2007-10-19,33.66,,
2007-10-22,33.81,,
2007-10-23,33.83,,
2007-10-24,33.99,,
2007-10-25,33.93,,
2007-10-26,33.77,,
2007-10-29,33.86,,
2007-10-30,33.93,,
2007-10-31,34.19,,
2007-11-01,34.25,,
2007-11-02,34.24,,
2007-11-05,34.23,,
2007-11-06,34.31,,
2007-11-07,34.16,,
2007-11-08,34.17,,
2007-11-09,34.17,,
2007-11-12,34.18,,
2007-11-13,34.01,,
2007-11-14,23.5,,
2007-11-15,22.91,,
2007-11-16,23.37,,
2007-11-19,22.5,,
2007-11-20,22.03,,
2007-11-21,22.47,,
2007-11-23,22.24,,
2007-11-26,21.2,,
2007-11-27,20.87,,
2007-11-28,21.5,,
2007-11-29,22.24,,
2007-11-30,23.27,,
2007-12-03,23.22,,
2007-12-04,23.02,,
2007-12-05,23.37,,
2007-12-06,23.77,,
2007-12-07,23.94,,
2007-12-10,24.23,,
2007-12-11,23.43,,
2007-12-12,22.55,,
2007-12-13,21.16,,
2007-12-14,23.55,,
2007-12-17,24.25,,
2007-12-18,23.05,,
2007-12-19,22.25,,
2007-12-20,21.6,,
2007-12-21,17.91,,
2007-12-24,18.7,,
2007-12-26,19.05,,
2007-12-27,18.53,,
2007-12-28,18.47,,
2007-12-31,18.36,,
2008-01-02,17.77,,
2008-01-03,18.26,,
2008-01-04,17.34,,
2008-01-07,16.42,,
2008-01-08,15.7,,
2008-01-09,15.54,,
2008-01-10,16.57,,
2008-01-11,17.2,,
2008-01-14,17.59,,
2008-01-15,17.12,,
2008-01-16,17.05,,
2008-01-17,16.03,,
2008-01-18,16.02,,
2008-01-22,15.9,,
2008-01-23,16.64,,
2008-01-24,17.15,,
2008-01-25,16.86,,
2008-01-28,17.35,,
2008-01-29,17.25,,
2008-01-30,17.42,,
2008-01-31,18.23,,
2008-02-01,19.05,,
2008-02-04,18.35,,
2008-02-05,18.26,,
2008-02-06,17.9,,
2008-02-07,17.91,,
2008-02-08,18.18,,
2008-02-11,18.3,,
2008-02-12,18.31,,
2008-02-13,18.61,,
2008-02-14,18.81,,
2008-02-15,18.84,,
2008-02-19,19.05,,
2008-02-20,18.95,,
2008-02-21,18.86,,
2008-02-22,18.88,,
2008-02-25,19.27,,
2008-02-26,19.4,,
2008-02-27,19.36,,
2008-02-28,18.97,,
2008-02-29,20.1,,
2008-03-03,19.65,,
2008-03-04,19.59,,
2008-03-05,19.17,,
2008-03-06,18.7,,
2008-03-07,18.9,,
2008-03-10,18.58,,
2008-03-11,18.89,,
2008-03-12,18.93,,
2008-03-13,19.2,,
2008-03-14,18.37,,
2008-03-17,17.71,,
2008-03-18,17.61,,
2008-03-19,17.61,,
2008-03-20,18.24,,
2008-03-24,18.96,,
2008-03-25,19.52,,
2008-03-26,19.01,,
2008-03-27,18.52,,
2008-03-28,18.41,,
2008-03-31,18.84,,
2008-04-01,18.84,,
2008-04-02,19.35,,
2008-04-03,19.46,,
2008-04-04,19.0,,
2008-04-07,19.49,,
2008-04-08,19.55,,
2008-04-09,18.66,,
2008-04-10,18.94,,
2008-04-11,18.62,,
2008-04-14,17.76,,
2008-04-15,18.2,,
2008-04-16,18.35,,
2008-04-17,18.38,,
2008-04-18,18.74,,
2008-04-21,19.0,,
2008-04-22,18.66,,
2008-04-23,18.83,,
2008-04-24,18.99,,
2008-04-25,19.04,,
2008-04-28,19.01,,
2008-04-29,19.01,,
2008-04-30,18.84,,
2008-05-01,19.16,,
2008-05-02,19.33,,
2008-05-05,19.21,,
2008-05-06,19.38,,
2008-05-07,19.56,,
2008-05-08,19.69,,
2008-05-09,19.55,,
2008-05-12,19.96,,
2008-05-13,20.09,,
2008-05-14,19.89,,
2008-05-15,20.52,,
2008-05-16,20.69,,
2008-05-19,20.64,,
2008-05-20,20.09,,
2008-05-21,20.1,,
2008-05-22,20.31,,
2008-05-23,20.12,,
2008-05-27,20.22,,
2008-05-28,20.66,,
2008-05-29,20.42,,
2008-05-30,20.59,,
2008-06-02,20.5,,
2008-06-03,20.47,,
2008-06-04,20.36,,
2008-06-05,20.07,,
2008-06-06,19.6,,
2008-06-09,19.5,,
2008-06-10,22.09,,
2008-06-11,21.59,,
2008-06-12,21.45,,
2008-06-13,21.8,,
2008-06-16,22.02,,
2008-06-17,21.83,,
2008-06-18,21.71,,
2008-06-19,21.82,,
2008-06-20,21.59,,
2008-06-23,21.28,,
2008-06-24,21.41,,
2008-06-25,21.13,,
2008-06-26,19.51,,
2008-06-27,19.96,,
2008-06-30,19.61,,
2008-07-01,19.13,,
2008-07-02,19.03,,
2008-07-03,18.95,,
2008-07-07,19.19,,
2008-07-08,19.85,,
2008-07-09,20.04,,
2008-07-10,19.59,,
2008-07-11,19.28,,
2008-07-14,18.95,,
2008-07-15,19.12,,
2008-07-16,18.89,,
2008-07-17,16.89,,
2008-07-18,16.83,,
2008-07-21,17.02,,
2008-07-22,17.5,,
2008-07-23,18.2,,
2008-07-24,17.14,,
2008-07-25,17.32,,
2008-07-28,17.8,,
2008-07-29,17.13,,
2008-07-30,16.0,,
2008-07-31,16.18,,
2008-08-01,16.21,,
2008-08-04,16.09,,
2008-08-05,16.63,,
2008-08-06,16.55,,
2008-08-07,15.88,,
2008-08-08,16.36,,
2008-08-11,16.57,,
2008-08-12,16.37,,
2008-08-13,16.37,,
2008-08-14,16.5,,
2008-08-15,16.03,,
2008-08-18,15.75,,
2008-08-19,15.43,,
2008-08-20,15.27,,
2008-08-21,16.02,,
2008-08-22,16.26,,
2008-08-25,16.06,,
2008-08-26,15.93,,
2008-08-27,16.22,,
2008-08-28,16.32,,
